"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.376984134955844,9.36530639556091e-58
"2","Sigma.1.0","Sigma","2","1","1",4.93475885932461,1.86716121699495e-49
"3","Connect.1.0","Connect","3","1","1",0.316046328809968,1.46712237202989e-18
"4","Tau1.1.0","Tau1","4","1","1",694.795585780859,2.80599266946701e-27
"5","Tau2.1.0","Tau2","5","1","1",904658.137747935,1.08116442538098e-26
"6","NPQ.1.0","NPQ","6","1","1",0.859713069457489,4.56844855284633e-85
"7","qP.1.0","qP","7","1","1",1.54921595765482,1.87306127911218e-57
"8","ABQ.1.0","ABQ","8","1","1",0,1.86716121699495e-49
"9","qm.1.0","qm","9","1","1",0,9.36530639556091e-58
"10","nTau1.1.0","nTau1","10","1","1",1,2.80599266946701e-27
"11","nTau2.1.0","nTau2","11","1","1",1,1.08116442538098e-26
"12","nCon.1.0","nCon","12","1","1",1,1.46712237202989e-18
"13","Fm.1.0","Fm","13","1","1",1817.7788360705,4.56844855284633e-85
"14","Fo.1.0","Fo","14","1","1",1132.50505401342,1.87306127911218e-57
"15","Quant.3.0","Quant","1","3","1",0.0386764973747474,1.7614221963861e-82
"16","Sigma.3.0","Sigma","2","3","1",2.84849649464483,1.24028063738157e-27
"17","Connect.3.0","Connect","3","3","1",0.520884257378224,2.818692663165e-13
"18","Tau1.3.0","Tau1","4","3","1",7474.19652945396,0.000514313685320243
"19","Tau2.3.0","Tau2","5","3","1",6018500.59391813,2.18263709321383e-05
"20","NPQ.3.0","NPQ","6","3","1",0.0822313174892551,4.45304658934833e-94
"21","qP.3.0","qP","7","3","1",0.260272809988855,3.52284439276774e-82
"22","ABQ.3.0","ABQ","8","3","1",0.422768857436189,1.24028063738157e-27
"23","qm.3.0","qm","9","3","1",0.897405503870136,1.7614221963861e-82
"24","nTau1.3.0","nTau1","10","3","1",10.7574035909482,0.000514313685320243
"25","nTau2.3.0","nTau2","11","3","1",6.65278997976036,2.18263709321383e-05
"26","nCon.3.0","nCon","12","3","1",1.64812627104244,2.818692663165e-13
"27","Fm.3.0","Fm","13","3","1",3123.68252904222,4.45304658934833e-94
"28","Fo.3.0","Fo","14","3","1",3002.86942990817,3.52284439276774e-82
"29","Quant.4.0","Quant","1","4","1",0.036175236095074,2.95196196027309e-81
"30","Sigma.4.0","Sigma","2","4","1",2.66349797953193,4.03719207297231e-24
"31","Connect.4.0","Connect","3","4","1",0.578466664839353,1.37561691191373e-12
"32","Tau1.4.0","Tau1","4","4","1",3597.02683443424,0.00019363351942931
"33","Tau2.4.0","Tau2","5","4","1",5860204.82454348,7.2571443477683e-06
"34","NPQ.4.0","NPQ","6","4","1",0.111643642082155,4.54816992298948e-92
"35","qP.4.0","qP","7","4","1",0.309783897494825,5.9039239205007e-81
"36","ABQ.4.0","ABQ","8","4","1",0.460257723738811,4.03719207297231e-24
"37","qm.4.0","qm","9","4","1",0.904040428387494,2.95196196027309e-81
"38","nTau1.4.0","nTau1","10","4","1",5.17710087405299,0.00019363351942931
