"","uni","metric","metrix","stage","col","ASnormalized.t9_ahya1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.377313578148666,2.03504924699965e-58
"2","Sigma.1.0","Sigma","2","1","1",4.68612769879437,9.00411562404307e-50
"3","Connect.1.0","Connect","3","1","1",0.318310649184286,2.4164941069556e-19
"4","Tau1.1.0","Tau1","4","1","1",623.782976557455,2.08984130185588e-29
"5","Tau2.1.0","Tau2","5","1","1",863744.110121724,4.0542276035767e-28
"6","NPQ.1.0","NPQ","6","1","1",0.772350202760864,2.74644648675163e-85
"7","qP.1.0","qP","7","1","1",1.30289182185888,4.0700984939993e-58
"8","ABQ.1.0","ABQ","8","1","1",0,9.00411562404307e-50
"9","qm.1.0","qm","9","1","1",0,2.03504924699965e-58
"10","nTau1.1.0","nTau1","10","1","1",1,2.08984130185588e-29
"11","nTau2.1.0","nTau2","11","1","1",1,4.0542276035767e-28
"12","nCon.1.0","nCon","12","1","1",1,2.4164941069556e-19
"13","Fm.1.0","Fm","13","1","1",1999.6776111668,2.74644648675163e-85
"14","Fo.1.0","Fo","14","1","1",1245.17209655368,4.0700984939993e-58
"15","Quant.3.0","Quant","1","3","1",0.0435754796223856,1.63694895079806e-81
"16","Sigma.3.0","Sigma","2","3","1",2.79685133813191,1.03748852274181e-29
"17","Connect.3.0","Connect","3","3","1",0.565911707365604,8.24807779517941e-18
"18","Tau1.3.0","Tau1","4","3","1",5291.37525361174,9.42732287068021e-05
"19","Tau2.3.0","Tau2","5","3","1",4848852.03676727,1.13693259715616e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0911561358869035,6.04730664989725e-94
"21","qP.3.0","qP","7","3","1",0.248010270423503,3.27389790159551e-81
"22","ABQ.3.0","ABQ","8","3","1",0.403163652827583,1.03748852274181e-29
"23","qm.3.0","qm","9","3","1",0.884511233769551,1.63694895079806e-81
"24","nTau1.3.0","nTau1","10","3","1",8.48271827297033,9.42732287068021e-05
"25","nTau2.3.0","nTau2","11","3","1",5.61375988553362,1.13693259715616e-06
"26","nCon.3.0","nCon","12","3","1",1.77785980084496,8.24807779517941e-18
"27","Fm.3.0","Fm","13","3","1",3248.0493882089,6.04730664989725e-94
"28","Fo.3.0","Fo","14","3","1",3106.5140782805,3.27389790159551e-81
"29","Quant.4.0","Quant","1","4","1",0.0412521734844002,8.61809400959667e-85
"30","Sigma.4.0","Sigma","2","4","1",2.73283213801593,1.85543840552641e-29
"31","Connect.4.0","Connect","3","4","1",0.587878566955921,3.21658670181541e-17
"32","Tau1.4.0","Tau1","4","4","1",3770.37512136991,8.42442306622376e-06
"33","Tau2.4.0","Tau2","5","4","1",5078202.70221294,2.55714995944118e-08
"34","NPQ.4.0","NPQ","6","4","1",0.115288622970827,1.26875785236271e-95
"35","qP.4.0","qP","7","4","1",0.281920927103873,1.72361880190665e-84
"36","ABQ.4.0","ABQ","8","4","1",0.416825081672651,1.85543840552641e-29
"37","qm.4.0","qm","9","4","1",0.890668727887269,8.61809400959667e-85
"38","nTau1.4.0","nTau1","10","4","1",6.04437001820397,8.42442306622376e-06
"39","nTau2.4.0","nTau2","11","4","1",5.87929068656374,2.55714995944118e-08
"40","nCon.4.0","nCon","12","4","1",1.84687056013501,3.21658670181541e-17
"41","Fm.4.0","Fm","13","4","1",3177.76846872807,1.26875785236271e-95
"42","Fo.4.0","Fo","14","4","1",3046.67861256284,1.72361880190665e-84
"43","Quant.5.0","Quant","1","5","1",0.0402506531887499,3.64735909721649e-83
"44","Sigma.5.0","Sigma","2","5","1",3.58288337836954,8.2862768024894e-27
"45","Connect.5.0","Connect","3","5","1",0.313268764856806,2.31989831954917e-05
"46","Tau1.5.0","Tau1","4","5","1",2865.00067179719,9.65873946364798e-09
"47","Tau2.5.0","Tau2","5","5","1",8331146.75789018,8.97061784104863e-05
"48","NPQ.5.0","NPQ","6","5","1",0.122399474993459,1.19002697845751e-99
"49","qP.5.0","qP","7","5","1",0.291067692412425,7.29471819443298e-83
"50","ABQ.5.0","ABQ","8","5","1",0.235427711606893,8.2862768024894e-27
"51","qm.5.0","qm","9","5","1",0.89332307258529,3.64735909721649e-83
"52","nTau1.5.0","nTau1","10","5","1",4.59294462892945,9.65873946364798e-09
"53","nTau2.5.0","nTau2","11","5","1",9.64538763305269,8.97061784104863e-05
"54","nCon.5.0","nCon","12","5","1",0.984160491204423,2.31989831954917e-05
"55","Fm.5.0","Fm","13","5","1",3157.63602760817,1.19002697845751e-99
"56","Fo.5.0","Fo","14","5","1",3030.53911496461,7.29471819443298e-83
"57","Quant.6.0","Quant","1","6","1",0.0347043886263826,1.5513236484275e-80
"58","Sigma.6.0","Sigma","2","6","1",3.60335065701132,4.71913950204885e-25
"59","Connect.6.0","Connect","3","6","1",0.439309515821114,1.40624153667216e-09
"60","Tau1.6.0","Tau1","4","6","1",2282.15757769357,8.65500928550856e-10
"61","Tau2.6.0","Tau2","5","6","1",13627149.4132021,0.000146479539314442
"62","NPQ.6.0","NPQ","6","6","1",0.159641874220638,2.19183884074279e-99
"63","qP.6.0","qP","7","6","1",0.336619563485304,3.10264729685499e-80
"64","ABQ.6.0","ABQ","8","6","1",0.231060080172724,4.71913950204885e-25
"65","qm.6.0","qm","9","6","1",0.908022423161489,1.5513236484275e-80
"66","nTau1.6.0","nTau1","10","6","1",3.6585762411927,8.65500928550856e-10
"67","nTau2.6.0","nTau2","11","6","1",15.7768362799969,0.000146479539314442
"68","nCon.6.0","nCon","12","6","1",1.38012823933759,1.40624153667216e-09
"69","Fm.6.0","Fm","13","6","1",3056.22718392241,2.19183884074279e-99
"70","Fo.6.0","Fo","14","6","1",2950.16268800105,3.10264729685499e-80
"71","Quant.7.0","Quant","1","7","1",0.0442111607084269,3.03728372805944e-84
"72","Sigma.7.0","Sigma","2","7","1",3.71856122973884,5.78622331952343e-31
"73","Connect.7.0","Connect","3","7","1",0.349702544180658,3.84147331655771e-09
"74","Tau1.7.0","Tau1","4","7","1",1661.89777991955,7.25555325653905e-13
"75","Tau2.7.0","Tau2","5","7","1",12123589.1053245,0.000969840020789929
"76","NPQ.7.0","NPQ","6","7","1",0.206549324268402,2.2739743295096e-102
"77","qP.7.0","qP","7","7","1",0.417446734540695,6.07456745611889e-84
"78","ABQ.7.0","ABQ","8","7","1",0.20647462707951,5.78622331952343e-31
"79","qm.7.0","qm","9","7","1",0.882826478375482,3.03728372805944e-84
"80","nTau1.7.0","nTau1","10","7","1",2.66422432540763,7.25555325653905e-13
"81","nTau2.7.0","nTau2","11","7","1",14.0360888870385,0.000969840020789929
"82","nCon.7.0","nCon","12","7","1",1.09862031030635,3.84147331655771e-09
