"","uni","metric","metrix","stage","col","ASnormalized.t5_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.318462152529052,6.9636237687856e-62
"2","Sigma.1.0","Sigma","2","1","1",4.34108846479113,4.80737002948571e-48
"3","Connect.1.0","Connect","3","1","1",0.298809688292502,3.70030119053085e-17
"4","Tau1.1.0","Tau1","4","1","1",681.349544628955,4.75435362611114e-25
"5","Tau2.1.0","Tau2","5","1","1",1528162.39094003,1.32657053382759e-19
"6","NPQ.1.0","NPQ","6","1","1",0.580051650089552,2.19172576147319e-86
"7","qP.1.0","qP","7","1","1",1.11705680355309,1.39272475375712e-61
"8","ABQ.1.0","ABQ","8","1","1",0,4.80737002948571e-48
"9","qm.1.0","qm","9","1","1",0,6.9636237687856e-62
"10","nTau1.1.0","nTau1","10","1","1",1,4.75435362611114e-25
"11","nTau2.1.0","nTau2","11","1","1",1,1.32657053382759e-19
"12","nCon.1.0","nCon","12","1","1",1,3.70030119053085e-17
"13","Fm.1.0","Fm","13","1","1",2034.96214439282,2.19172576147319e-86
"14","Fo.1.0","Fo","14","1","1",1386.90371957435,1.39272475375712e-61
"15","Quant.3.0","Quant","1","3","1",0.0550343250271103,2.11011597757287e-82
"16","Sigma.3.0","Sigma","2","3","1",3.02250364627281,1.37096890617272e-33
"17","Connect.3.0","Connect","3","3","1",0.453469726093155,3.07063453791955e-15
"18","Tau1.3.0","Tau1","4","3","1",2320.11640248955,6.48780704414583e-08
"19","Tau2.3.0","Tau2","5","3","1",4330213.2995371,3.30938818316737e-11
"20","NPQ.3.0","NPQ","6","3","1",0.112867626878661,1.3789927857168e-95
"21","qP.3.0","qP","7","3","1",0.296369853010131,4.22023195514561e-82
"22","ABQ.3.0","ABQ","8","3","1",0.303745207961747,1.37096890617272e-33
"23","qm.3.0","qm","9","3","1",0.82718723531177,2.11011597757287e-82
"24","nTau1.3.0","nTau1","10","3","1",3.40517788670868,6.48780704414583e-08
"25","nTau2.3.0","nTau2","11","3","1",2.83360808066571,3.30938818316737e-11
"26","nCon.3.0","nCon","12","3","1",1.5175870925887,3.07063453791955e-15
"27","Fm.3.0","Fm","13","3","1",2889.24326349213,1.3789927857168e-95
"28","Fo.3.0","Fo","14","3","1",2730.23571064672,4.22023195514561e-82
"29","Quant.4.0","Quant","1","4","1",0.0566859569218652,4.76828972126611e-82
"30","Sigma.4.0","Sigma","2","4","1",2.91766907657864,5.31259069781195e-33
"31","Connect.4.0","Connect","3","4","1",0.41516333206609,5.27721155312533e-13
"32","Tau1.4.0","Tau1","4","4","1",1388.35899009686,3.51228535355219e-08
"33","Tau2.4.0","Tau2","5","4","1",4370368.83727959,4.95853867912299e-12
"34","NPQ.4.0","NPQ","6","4","1",0.229904912727063,4.38175241779006e-96
