"","uni","metric","metrix","stage","col","ASnormalized.t3_aglo4.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.375122422649663,4.09247250448847e-58
"2","Sigma.1.0","Sigma","2","1","1",4.51068891299314,4.62993448222028e-49
"3","Connect.1.0","Connect","3","1","1",0.309363468389626,2.16989038068614e-18
"4","Tau1.1.0","Tau1","4","1","1",675.936361282669,1.31814986718588e-28
"5","Tau2.1.0","Tau2","5","1","1",984399.841682404,9.31610100998228e-28
"6","NPQ.1.0","NPQ","6","1","1",0.794236806771476,1.3250797661796e-84
"7","qP.1.0","qP","7","1","1",1.35254661648789,8.18494500897694e-58
"8","ABQ.1.0","ABQ","8","1","1",0,4.62993448222028e-49
"9","qm.1.0","qm","9","1","1",0,4.09247250448847e-58
"10","nTau1.1.0","nTau1","10","1","1",1,1.31814986718588e-28
"11","nTau2.1.0","nTau2","11","1","1",1,9.31610100998228e-28
"12","nCon.1.0","nCon","12","1","1",1,2.16989038068614e-18
"13","Fm.1.0","Fm","13","1","1",2004.89722347727,1.3250797661796e-84
"14","Fo.1.0","Fo","14","1","1",1252.8153198429,8.18494500897694e-58
"15","Quant.3.0","Quant","1","3","1",0.0426106082724461,1.2175051225817e-81
"16","Sigma.3.0","Sigma","2","3","1",2.80981121947487,1.83144029080554e-28
"17","Connect.3.0","Connect","3","3","1",0.4411655494097,1.11549197148933e-10
"18","Tau1.3.0","Tau1","4","3","1",3455.69463112728,1.62491801334884e-06
"19","Tau2.3.0","Tau2","5","3","1",4871770.63143133,8.38192633449966e-11
"20","NPQ.3.0","NPQ","6","3","1",0.0826941171183242,2.29391500892078e-93
"21","qP.3.0","qP","7","3","1",0.240184915201585,2.43501024516111e-81
"22","ABQ.3.0","ABQ","8","3","1",0.377077144162804,1.83144029080554e-28
"23","qm.3.0","qm","9","3","1",0.886408794303823,1.2175051225817e-81
"24","nTau1.3.0","nTau1","10","3","1",5.11245559355572,1.62491801334884e-06
"25","nTau2.3.0","nTau2","11","3","1",4.94897543167536,8.38192633449966e-11
"26","nCon.3.0","nCon","12","3","1",1.42604280882343,1.11549197148933e-10
"27","Fm.3.0","Fm","13","3","1",3322.50848626688,2.29391500892078e-93
"28","Fo.3.0","Fo","14","3","1",3180.93437867669,2.43501024516111e-81
"29","Quant.4.0","Quant","1","4","1",0.0424863139738204,7.4549837402063e-82
"30","Sigma.4.0","Sigma","2","4","1",2.53735835054397,5.4613609498461e-29
"31","Connect.4.0","Connect","3","4","1",0.593693706350537,9.02941656723713e-19
"32","Tau1.4.0","Tau1","4","4","1",2263.685995545,1.04471759594182e-05
"33","Tau2.4.0","Tau2","5","4","1",4270878.76443556,2.45214504248268e-10
"34","NPQ.4.0","NPQ","6","4","1",0.120090291620784,4.75236433535955e-94
"35","qP.4.0","qP","7","4","1",0.301223655639001,1.49099674804078e-81
"36","ABQ.4.0","ABQ","8","4","1",0.437478753359592,5.4613609498461e-29
"37","qm.4.0","qm","9","4","1",0.886740137596361,7.4549837402063e-82
"38","nTau1.4.0","nTau1","10","4","1",3.34896319418205,1.04471759594182e-05
"39","nTau2.4.0","nTau2","11","4","1",4.33856100295216,2.45214504248268e-10
"40","nCon.4.0","nCon","12","4","1",1.91908149155741,9.02941656723713e-19
"41","Fm.4.0","Fm","13","4","1",3211.58072618555,4.75236433535955e-94
"42","Fo.4.0","Fo","14","4","1",3075.13249910056,1.49099674804078e-81
"43","Quant.5.0","Quant","1","5","1",0.0442165033263155,4.36486262219169e-84
"44","Sigma.5.0","Sigma","2","5","1",3.45534192668252,4.3097019349398e-28
"45","Connect.5.0","Connect","3","5","1",0.36882304047389,4.20023214972613e-07
"46","Tau1.5.0","Tau1","4","5","1",2772.75473495079,7.03538767444937e-10
"47","Tau2.5.0","Tau2","5","5","1",6848271.95383443,2.19279892619902e-06
"48","NPQ.5.0","NPQ","6","5","1",0.139070492819858,1.55379177196097e-98
"49","qP.5.0","qP","7","5","1",0.333937435757031,8.72972524438337e-84
"50","ABQ.5.0","ABQ","8","5","1",0.233965810249221,4.3097019349398e-28
"51","qm.5.0","qm","9","5","1",0.88212780506696,4.36486262219169e-84
"52","nTau1.5.0","nTau1","10","5","1",4.10209435942928,7.03538767444937e-10
"53","nTau2.5.0","nTau2","11","5","1",6.95679912151376,2.19279892619902e-06
"54","nCon.5.0","nCon","12","5","1",1.1921997202636,4.20023214972613e-07
"55","Fm.5.0","Fm","13","5","1",3158.06652426889,1.55379177196097e-98
"56","Fo.5.0","Fo","14","5","1",3018.42786529383,8.72972524438337e-84
"57","Quant.6.0","Quant","1","6","1",0.0386881192225429,6.23206082904326e-80
"58","Sigma.6.0","Sigma","2","6","1",3.31901146708914,2.07025537869569e-25
"59","Connect.6.0","Connect","3","6","1",0.33688864528698,4.78205110811209e-06
"60","Tau1.6.0","Tau1","4","6","1",2021.50440844836,6.76662745733494e-10
"61","Tau2.6.0","Tau2","5","6","1",9865497.82365755,2.8898081403357e-05
"62","NPQ.6.0","NPQ","6","6","1",0.167928592366488,3.24302060775246e-97
"63","qP.6.0","qP","7","6","1",0.367141274026977,1.24641216580865e-79
"64","ABQ.6.0","ABQ","8","6","1",0.26418967676342,2.07025537869569e-25
"65","qm.6.0","qm","9","6","1",0.896865351451745,6.23206082904326e-80
"66","nTau1.6.0","nTau1","10","6","1",2.99067267902605,6.76662745733494e-10
"67","nTau2.6.0","nTau2","11","6","1",10.0218401161024,2.8898081403357e-05
"68","nCon.6.0","nCon","12","6","1",1.08897358515094,4.78205110811209e-06
"69","Fm.6.0","Fm","13","6","1",3080.03452922408,3.24302060775246e-97
"70","Fo.6.0","Fo","14","6","1",2960.87378614791,1.24641216580865e-79
"71","Quant.7.0","Quant","1","7","1",0.0442731414006403,2.93886609459285e-86
"72","Sigma.7.0","Sigma","2","7","1",3.34351861685806,1.24154871645935e-32
"73","Connect.7.0","Connect","3","7","1",0.411928474673881,9.86044187690185e-13
"74","Tau1.7.0","Tau1","4","7","1",1683.3820614426,2.52456680962864e-10
"75","Tau2.7.0","Tau2","5","7","1",11267563.4550959,0.00323423911745084
"76","NPQ.7.0","NPQ","6","7","1",0.209290357350529,3.1733569964218e-102
"77","qP.7.0","qP","7","7","1",0.435151216346924,5.87773218918571e-86
"78","ABQ.7.0","ABQ","8","7","1",0.258756548866188,1.24154871645935e-32
"79","qm.7.0","qm","9","7","1",0.881976819492904,2.93886609459285e-86
"80","nTau1.7.0","nTau1","10","7","1",2.49044460080262,2.52456680962864e-10
"81","nTau2.7.0","nTau2","11","7","1",11.4461248143223,0.00323423911745084
"82","nCon.7.0","nCon","12","7","1",1.33153561025855,9.86044187690185e-13
"83","Fm.7.0","Fm","13","7","1",2974.6870718776,3.1733569964218e-102
"84","Fo.7.0","Fo","14","7","1",2842.98833052171,5.87773218918571e-86
"85","Quant.8.0","Quant","1","8","1",0.0482760832777615,1.03247066533704e-82
"86","Sigma.8.0","Sigma","2","8","1",3.25975672522354,2.2471152853094e-30
"87","Connect.8.0","Connect","3","8","1",0.444057385475016,3.39703783449033e-12
"88","Tau1.8.0","Tau1","4","8","1",1598.92035207433,3.41996477709068e-14
"89","Tau2.8.0","Tau2","5","8","1",13581136.0429016,6.81784444478402e-05
"90","NPQ.8.0","NPQ","6","8","1",0.247753582971917,7.85752259711326e-98
"91","qP.8.0","qP","7","8","1",0.492368732885656,2.06494133067407e-82
"92","ABQ.8.0","ABQ","8","8","1",0.277326193825131,2.2471152853094e-30
"93","qm.8.0","qm","9","8","1",0.871305791488642,1.03247066533704e-82
"94","nTau1.8.0","nTau1","10","8","1",2.36548948045965,3.41996477709068e-14
"95","nTau2.8.0","nTau2","11","8","1",13.7963614659776,6.81784444478402e-05
"96","nCon.8.0","nCon","12","8","1",1.43539050614648,3.39703783449033e-12
"97","Fm.8.0","Fm","13","8","1",2882.98943096509,7.85752259711326e-98
"98","Fo.8.0","Fo","14","8","1",2743.80999310692,2.06494133067407e-82
"99","Quant.9.0","Quant","1","9","1",0.0525129537902583,1.29983704757148e-79
"100","Sigma.9.0","Sigma","2","9","1",3.91842391389856,1.2890677910759e-28
"101","Connect.9.0","Connect","3","9","1",0.245907764401844,0.000221750333750498
"102","Tau1.9.0","Tau1","4","9","1",1714.30323154904,1.90443410272828e-12
"103","Tau2.9.0","Tau2","5","9","1",15830448.6217484,0.00259268515372446
"104","NPQ.9.0","NPQ","6","9","1",0.281436078958735,1.91192470177388e-98
"105","qP.9.0","qP","7","9","1",0.540838125035549,2.59967409514296e-79
"106","ABQ.9.0","ABQ","8","9","1",0.131302559435777,1.2890677910759e-28
"107","qm.9.0","qm","9","9","1",0.860011157372745,1.29983704757148e-79
"108","nTau1.9.0","nTau1","10","9","1",2.5361902832035,1.90443410272828e-12
"109","nTau2.9.0","nTau2","11","9","1",16.0813197558963,0.00259268515372446
"110","nCon.9.0","nCon","12","9","1",0.794883008268245,0.000221750333750498
"111","Fm.9.0","Fm","13","9","1",2807.21016929687,1.91192470177388e-98
"112","Fo.9.0","Fo","14","9","1",2659.79527139704,2.59967409514296e-79
"113","Quant.10.0","Quant","1","10","1",0.0924114000416986,1.845925070304e-78
"114","Sigma.10.0","Sigma","2","10","1",4.41935109630676,8.66312793163918e-38
"115","Connect.10.0","Connect","3","10","1",0.233962845724224,1.14384583184662e-07
"116","Tau1.10.0","Tau1","4","10","1",1305.19677737318,1.21141930046213e-19
"117","Tau2.10.0","Tau2","5","10","1",4403914.42674783,1.40392763973798e-09
"118","NPQ.10.0","NPQ","6","10","1",0.329880021056478,1.51030227939721e-99
"119","qP.10.0","qP","7","10","1",0.658997630737509,3.69185014060801e-78
"120","ABQ.10.0","ABQ","8","10","1",0.0202491944020531,8.66312793163918e-38
"121","qm.10.0","qm","9","10","1",0.753650023400483,1.845925070304e-78
"122","nTau1.10.0","nTau1","10","10","1",1.93094624307,1.21141930046213e-19
"123","nTau2.10.0","nTau2","11","10","1",4.47370493195251,1.40392763973798e-09
"124","nCon.10.0","nCon","12","10","1",0.756271730925774,1.14384583184662e-07
"125","Fm.10.0","Fm","13","10","1",2704.95107468352,1.51030227939721e-99
"126","Fo.10.0","Fo","14","10","1",2454.98275882772,3.69185014060801e-78
"127","Quant.11.0","Quant","1","11","1",0.105705665542014,1.10573597075226e-82
"128","Sigma.11.0","Sigma","2","11","1",4.37418504781393,3.96504271894331e-44
"129","Connect.11.0","Connect","3","11","1",0.194632725582182,4.72210820673679e-09
"130","Tau1.11.0","Tau1","4","11","1",1568.3251597888,5.38216952391086e-19
"131","Tau2.11.0","Tau2","5","11","1",5183628.05699627,3.3923634963723e-06
"132","NPQ.11.0","NPQ","6","11","1",0.310805623445016,8.63949505444165e-104
"133","qP.11.0","qP","7","11","1",0.659435824697154,2.21147194150453e-82
"134","ABQ.11.0","ABQ","8","11","1",0.0302623097740149,3.96504271894331e-44
"135","qm.11.0","qm","9","11","1",0.718210218425851,1.10573597075226e-82
"136","nTau1.11.0","nTau1","10","11","1",2.3202260591703,5.38216952391086e-19
"137","nTau2.11.0","nTau2","11","11","1",5.26577498035464,3.3923634963723e-06
"138","nCon.11.0","nCon","12","11","1",0.629139331141236,4.72210820673679e-09
"139","Fm.11.0","Fm","13","11","1",2744.31260273561,8.63949505444165e-104
"140","Fo.11.0","Fo","14","11","1",2454.2232126081,2.21147194150453e-82
"141","Quant.12.0","Quant","1","12","1",0.110497412328974,8.15341175917605e-80
"142","Sigma.12.0","Sigma","2","12","1",4.55835474940494,1.04448888627431e-42
"143","Connect.12.0","Connect","3","12","1",0.243699126756043,5.84105015171558e-11
"144","Tau1.12.0","Tau1","4","12","1",1345.82965163742,1.9302989825111e-19
"145","Tau2.12.0","Tau2","5","12","1",4165654.00184884,5.09099322086512e-08
"146","NPQ.12.0","NPQ","6","12","1",0.303378394876368,2.04549506462144e-101
"147","qP.12.0","qP","7","12","1",0.65899721479732,1.63068235183521e-79
"148","ABQ.12.0","ABQ","8","12","1",-0.0105673074182739,1.04448888627431e-42
"149","qm.12.0","qm","9","12","1",0.705436397140753,8.15341175917605e-80
"150","nTau1.12.0","nTau1","10","12","1",1.99105970432415,1.9302989825111e-19
"151","nTau2.12.0","nTau2","11","12","1",4.23166870357218,5.09099322086512e-08
