"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo8.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.3808286733417,1.12248957068678e-56
"2","Sigma.1.0","Sigma","2","1","1",4.22445831033707,2.62050045585137e-48
"3","Connect.1.0","Connect","3","1","1",0.343423282367848,6.83159547388899e-20
"4","Tau1.1.0","Tau1","4","1","1",701.329725668361,4.3759059405625e-29
"5","Tau2.1.0","Tau2","5","1","1",979397.900945305,4.38334205070882e-28
"6","NPQ.1.0","NPQ","6","1","1",0.819876567202835,7.1307758732984e-83
"7","qP.1.0","qP","7","1","1",1.61114636455531,2.24497914137357e-56
"8","ABQ.1.0","ABQ","8","1","1",0,2.62050045585137e-48
"9","qm.1.0","qm","9","1","1",0,1.12248957068678e-56
"10","nTau1.1.0","nTau1","10","1","1",1,4.3759059405625e-29
"11","nTau2.1.0","nTau2","11","1","1",1,4.38334205070882e-28
"12","nCon.1.0","nCon","12","1","1",1,6.83159547388899e-20
"13","Fm.1.0","Fm","13","1","1",1804.0517844975,7.1307758732984e-83
"14","Fo.1.0","Fo","14","1","1",1117.01713676759,2.24497914137357e-56
"15","Quant.3.0","Quant","1","3","1",0.057589494790537,8.06829382991411e-80
"16","Sigma.3.0","Sigma","2","3","1",2.92429129396959,2.4415141388527e-30
"17","Connect.3.0","Connect","3","3","1",0.401421432014043,9.87523299576576e-10
"18","Tau1.3.0","Tau1","4","3","1",2678.37506574471,2.16287733526606e-07
"19","Tau2.3.0","Tau2","5","3","1",6403359.82492036,3.54415126740075e-06
"20","NPQ.3.0","NPQ","6","3","1",0.115669922208562,1.70095711702609e-91
"21","qP.3.0","qP","7","3","1",0.379229092147202,1.61365876598112e-79
"22","ABQ.3.0","ABQ","8","3","1",0.307771297727339,2.4415141388527e-30
"23","qm.3.0","qm","9","3","1",0.848778469632552,8.06829382991411e-80
"24","nTau1.3.0","nTau1","10","3","1",3.81899549914591,2.16287733526606e-07
"25","nTau2.3.0","nTau2","11","3","1",6.5380575338582,3.54415126740075e-06
"26","nCon.3.0","nCon","12","3","1",1.16888240437954,9.87523299576576e-10
"27","Fm.3.0","Fm","13","3","1",2942.7624634069,1.70095711702609e-91
"28","Fo.3.0","Fo","14","3","1",2773.29025985074,1.61365876598112e-79
"29","Quant.4.0","Quant","1","4","1",0.0423247323133625,8.21812496504187e-91
"30","Sigma.4.0","Sigma","2","4","1",2.8268003938984,1.31862425137912e-35
"31","Connect.4.0","Connect","3","4","1",0.442999230221459,7.05909225947639e-16
"32","Tau1.4.0","Tau1","4","4","1",4913.5464109755,5.54848749141949e-08
"33","Tau2.4.0","Tau2","5","4","1",4936825.8790399,1.62991120024129e-08
"34","NPQ.4.0","NPQ","6","4","1",0.0761152998479222,1.71406340922404e-103
"35","qP.4.0","qP","7","4","1",0.268769654565023,1.6436249930082e-90
"36","ABQ.4.0","ABQ","8","4","1",0.33084902578365,1.31862425137912e-35
"37","qm.4.0","qm","9","4","1",0.888861487392819,8.21812496504187e-91
"38","nTau1.4.0","nTau1","10","4","1",7.00604327913369,5.54848749141949e-08
"39","nTau2.4.0","nTau2","11","4","1",5.04067435132843,1.62991120024129e-08
"40","nCon.4.0","nCon","12","4","1",1.28995106903368,7.05909225947639e-16
"41","Fm.4.0","Fm","13","4","1",3050.92917932812,1.71406340922404e-103
"42","Fo.4.0","Fo","14","4","1",2921.79941850603,1.6436249930082e-90
"43","Quant.5.0","Quant","1","5","1",0.0431225115899273,2.11043070381748e-82
"44","Sigma.5.0","Sigma","2","5","1",2.94817748634135,3.1254395831863e-29
"45","Connect.5.0","Connect","3","5","1",0.393369466420336,6.43668888728641e-10
"46","Tau1.5.0","Tau1","4","5","1",1823.23296546898,3.67035626673841e-07
"47","Tau2.5.0","Tau2","5","5","1",5204353.55957379,3.09648475762528e-08
"48","NPQ.5.0","NPQ","6","5","1",0.0923344482331624,1.13072437973668e-97
"49","qP.5.0","qP","7","5","1",0.30282115863469,4.22086140763495e-82
"50","ABQ.5.0","ABQ","8","5","1",0.302117036135192,3.1254395831863e-29
"51","qm.5.0","qm","9","5","1",0.886766636525723,2.11043070381748e-82
"52","nTau1.5.0","nTau1","10","5","1",2.59968014863686,3.67035626673841e-07
"53","nTau2.5.0","nTau2","11","5","1",5.31382960342329,3.09648475762528e-08
"54","nCon.5.0","nCon","12","5","1",1.14543622001431,6.43668888728641e-10
"55","Fm.5.0","Fm","13","5","1",3005.62851783894,1.13072437973668e-97
"56","Fo.5.0","Fo","14","5","1",2876.01826724341,4.22086140763495e-82
"57","Quant.6.0","Quant","1","6","1",0.0490793980405776,5.76003928612791e-86
"58","Sigma.6.0","Sigma","2","6","1",3.45278136040778,1.43801861339362e-33
"59","Connect.6.0","Connect","3","6","1",0.270246510366513,3.46400506174807e-07
"60","Tau1.6.0","Tau1","4","6","1",2007.96523965629,1.2803454275456e-10
"61","Tau2.6.0","Tau2","5","6","1",9110436.55180381,0.000161823558937841
"62","NPQ.6.0","NPQ","6","6","1",0.10022531703812,3.85921295509954e-103
"63","qP.6.0","qP","7","6","1",0.331384668147412,1.15200785722558e-85
"64","ABQ.6.0","ABQ","8","6","1",0.182668852013767,1.43801861339362e-33
"65","qm.6.0","qm","9","6","1",0.87112473015775,5.76003928612791e-86
"66","nTau1.6.0","nTau1","10","6","1",2.86308303521959,1.2803454275456e-10
"67","nTau2.6.0","nTau2","11","6","1",9.30207890277334,0.000161823558937841
"68","nCon.6.0","nCon","12","6","1",0.786919595267996,3.46400506174807e-07
"69","Fm.6.0","Fm","13","6","1",2984.07200578325,3.85921295509954e-103
"70","Fo.6.0","Fo","14","6","1",2837.61554802966,1.15200785722558e-85
"71","Quant.7.0","Quant","1","7","1",0.0525563581514907,1.43665082548669e-81
"72","Sigma.7.0","Sigma","2","7","1",3.48171513027789,9.24655512845516e-31
"73","Connect.7.0","Connect","3","7","1",0.354568132718052,5.93346211312263e-09
"74","Tau1.7.0","Tau1","4","7","1",1480.71014789578,7.61882973840544e-19
"75","Tau2.7.0","Tau2","5","7","1",7390644.99443692,2.74041739813294e-10
"76","NPQ.7.0","NPQ","6","7","1",0.109567137618979,1.19590209341039e-98
"77","qP.7.0","qP","7","7","1",0.356806614337952,2.87330165097338e-81
"78","ABQ.7.0","ABQ","8","7","1",0.175819744330703,9.24655512845516e-31
"79","qm.7.0","qm","9","7","1",0.861994745063919,1.43665082548669e-81
"80","nTau1.7.0","nTau1","10","7","1",2.1112895884809,7.61882973840544e-19
"81","nTau2.7.0","nTau2","11","7","1",7.54611071486221,2.74041739813294e-10
"82","nCon.7.0","nCon","12","7","1",1.03245222709818,5.93346211312263e-09
"83","Fm.7.0","Fm","13","7","1",2958.94809544627,1.19590209341039e-98
"84","Fo.7.0","Fo","14","7","1",2803.43655959033,2.87330165097338e-81
"85","Quant.8.0","Quant","1","8","1",0.0599631151931006,1.57740235515649e-85
"86","Sigma.8.0","Sigma","2","8","1",3.4238209028482,3.06448810317489e-36
"87","Connect.8.0","Connect","3","8","1",0.312228496188252,2.55300405312992e-10
"88","Tau1.8.0","Tau1","4","8","1",2307.27975933031,1.97954541984425e-11
"89","Tau2.8.0","Tau2","5","8","1",9554518.59006404,0.000108970369268184
"90","NPQ.8.0","NPQ","6","8","1",0.123522909326586,4.18468115431766e-102
"91","qP.8.0","qP","7","8","1",0.398805906124908,3.15480471031299e-85
"92","ABQ.8.0","ABQ","8","8","1",0.189524277119684,3.06448810317489e-36
"93","qm.8.0","qm","9","8","1",0.842545692090526,1.57740235515649e-85
"94","nTau1.8.0","nTau1","10","8","1",3.28986448867756,1.97954541984425e-11
"95","nTau2.8.0","nTau2","11","8","1",9.75550241719133,0.000108970369268184
"96","nCon.8.0","nCon","12","8","1",0.909165197057948,2.55300405312992e-10
"97","Fm.8.0","Fm","13","8","1",2922.19370105706,4.18468115431766e-102
"98","Fo.8.0","Fo","14","8","1",2746.96986354402,3.15480471031299e-85
"99","Quant.9.0","Quant","1","9","1",0.0564484981994035,1.91386201418908e-80
"100","Sigma.9.0","Sigma","2","9","1",4.08004839379999,6.44242246858876e-31
"101","Connect.9.0","Connect","3","9","1",0.214245549793132,0.00027717329655908
"102","Tau1.9.0","Tau1","4","9","1",2166.5327044896,2.08904807306943e-13
"103","Tau2.9.0","Tau2","5","9","1",13128747.1154827,0.0141860161121016
