"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo7.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.373055602388582,8.92747971948575e-58
"2","Sigma.1.0","Sigma","2","1","1",4.72090564219739,7.26328920247151e-49
"3","Connect.1.0","Connect","3","1","1",0.3106047006835,4.24038041369822e-18
"4","Tau1.1.0","Tau1","4","1","1",655.313098274231,1.39245445527476e-29
"5","Tau2.1.0","Tau2","5","1","1",910442.000851544,3.86255902583519e-33
"6","NPQ.1.0","NPQ","6","1","1",0.764363239271023,1.04396353109822e-84
"7","qP.1.0","qP","7","1","1",1.4111632476079,1.78549594389715e-57
"8","ABQ.1.0","ABQ","8","1","1",0,7.26328920247151e-49
"9","qm.1.0","qm","9","1","1",0,8.92747971948575e-58
"10","nTau1.1.0","nTau1","10","1","1",1,1.39245445527476e-29
"11","nTau2.1.0","nTau2","11","1","1",1,3.86255902583519e-33
"12","nCon.1.0","nCon","12","1","1",1,4.24038041369822e-18
"13","Fm.1.0","Fm","13","1","1",1789.1470553546,1.04396353109822e-84
"14","Fo.1.0","Fo","14","1","1",1121.69572285753,1.78549594389715e-57
"15","Quant.3.0","Quant","1","3","1",0.041098011983097,9.58820440528375e-82
"16","Sigma.3.0","Sigma","2","3","1",3.1693565281859,1.40075005500842e-28
"17","Connect.3.0","Connect","3","3","1",0.454957854245752,6.60575203314099e-12
"18","Tau1.3.0","Tau1","4","3","1",9672.45040929354,2.89550766001491e-05
"19","Tau2.3.0","Tau2","5","3","1",7274020.57889109,4.8608009348177e-05
"20","NPQ.3.0","NPQ","6","3","1",0.0922911368675751,2.86287447460768e-96
"21","qP.3.0","qP","7","3","1",0.267317217091296,1.91764088105675e-81
"22","ABQ.3.0","ABQ","8","3","1",0.328654972500003,1.40075005500842e-28
"23","qm.3.0","qm","9","3","1",0.889834084463665,9.58820440528375e-82
"24","nTau1.3.0","nTau1","10","3","1",14.7600443738512,2.89550766001491e-05
"25","nTau2.3.0","nTau2","11","3","1",7.98954856222323,4.8608009348177e-05
"26","nCon.3.0","nCon","12","3","1",1.46474877310162,6.60575203314099e-12
