"","uni","metric","metrix","stage","col","ASnormalized.t3_icra1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.329567969065431,2.84916943666152e-62
"2","Sigma.1.0","Sigma","2","1","1",4.55772405600719,1.42328649318052e-49
"3","Connect.1.0","Connect","3","1","1",0.3068248923031,1.17306736094708e-18
"4","Tau1.1.0","Tau1","4","1","1",656.386306433781,4.15451283342684e-29
"5","Tau2.1.0","Tau2","5","1","1",1834998.18690623,5.20897332666165e-18
"6","NPQ.1.0","NPQ","6","1","1",0.637444671205787,1.93253460767331e-87
"7","qP.1.0","qP","7","1","1",1.1693949011583,5.69833887332304e-62
"8","ABQ.1.0","ABQ","8","1","1",0,1.42328649318052e-49
"9","qm.1.0","qm","9","1","1",0,2.84916943666152e-62
"10","nTau1.1.0","nTau1","10","1","1",1,4.15451283342684e-29
"11","nTau2.1.0","nTau2","11","1","1",1,5.20897332666165e-18
"12","nCon.1.0","nCon","12","1","1",1,1.17306736094708e-18
"13","Fm.1.0","Fm","13","1","1",2013.83927661421,1.93253460767331e-87
"14","Fo.1.0","Fo","14","1","1",1350.14235619627,5.69833887332304e-62
"15","Quant.3.0","Quant","1","3","1",0.0489924152203624,7.47811397549664e-86
"16","Sigma.3.0","Sigma","2","3","1",2.78290702717932,4.41898336938331e-34
"17","Connect.3.0","Connect","3","3","1",0.5823487811157,1.19871099659359e-20
"18","Tau1.3.0","Tau1","4","3","1",3524.14212735184,1.07323457149543e-06
"19","Tau2.3.0","Tau2","5","3","1",5711515.97807444,7.94153638235147e-08
"20","NPQ.3.0","NPQ","6","3","1",0.0388407449294544,1.28065231313587e-95
"21","qP.3.0","qP","7","3","1",0.167419180837314,1.49562279497126e-85
"22","ABQ.3.0","ABQ","8","3","1",0.389408618647858,4.41898336938331e-34
"23","qm.3.0","qm","9","3","1",0.851343516910056,7.47811397549664e-86
"24","nTau1.3.0","nTau1","10","3","1",5.36900616726588,1.07323457149543e-06
"25","nTau2.3.0","nTau2","11","3","1",3.11254584273129,7.94153638235147e-08
"26","nCon.3.0","nCon","12","3","1",1.89798414575967,1.19871099659359e-20
