"","uni","metric","metrix","stage","col","ASnormalized.t5_aglo2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.373291345345592,4.23374857127405e-55
"2","Sigma.1.0","Sigma","2","1","1",5.39925532671989,5.38158912121439e-47
"3","Connect.1.0","Connect","3","1","1",0.31936732561064,9.26920106511551e-17
"4","Tau1.1.0","Tau1","4","1","1",640.988414523705,3.31921696253561e-27
"5","Tau2.1.0","Tau2","5","1","1",752642.120681853,1.60487280773201e-25
"6","NPQ.1.0","NPQ","6","1","1",0.800805867805373,8.73766485723352e-84
"7","qP.1.0","qP","7","1","1",1.24677463341266,8.4674971425481e-55
"8","ABQ.1.0","ABQ","8","1","1",0,5.38158912121439e-47
"9","qm.1.0","qm","9","1","1",0,4.23374857127405e-55
"10","nTau1.1.0","nTau1","10","1","1",1,3.31921696253561e-27
"11","nTau2.1.0","nTau2","11","1","1",1,1.60487280773201e-25
"12","nCon.1.0","nCon","12","1","1",1,9.26920106511551e-17
"13","Fm.1.0","Fm","13","1","1",1996.66098817822,8.73766485723352e-84
"14","Fo.1.0","Fo","14","1","1",1251.32472170211,8.4674971425481e-55
"15","Quant.3.0","Quant","1","3","1",0.0493063564318024,1.86559359193896e-81
"16","Sigma.3.0","Sigma","2","3","1",3.14201715833715,1.09048521118742e-30
"17","Connect.3.0","Connect","3","3","1",0.51596495531103,1.32259771211564e-15
"18","Tau1.3.0","Tau1","4","3","1",5345.8392037164,6.86607481367169e-06
"19","Tau2.3.0","Tau2","5","3","1",4607983.69718209,6.41802238124001e-11
"20","NPQ.3.0","NPQ","6","3","1",0.121517990710592,6.88106720083683e-95
"21","qP.3.0","qP","7","3","1",0.291269038714472,3.73118718387786e-81
"22","ABQ.3.0","ABQ","8","3","1",0.418064720372103,1.09048521118742e-30
"23","qm.3.0","qm","9","3","1",0.867914547051299,1.86559359193896e-81
"24","nTau1.3.0","nTau1","10","3","1",8.33999348910026,6.86607481367169e-06
"25","nTau2.3.0","nTau2","11","3","1",6.1224100678919,6.41802238124001e-11
"26","nCon.3.0","nCon","12","3","1",1.61558466986092,1.32259771211564e-15
"27","Fm.3.0","Fm","13","3","1",3206.01082935036,6.88106720083683e-95
"28","Fo.3.0","Fo","14","3","1",3047.93411667419,3.73118718387786e-81
"29","Quant.4.0","Quant","1","4","1",0.0399951142477715,6.86798554899453e-81
"30","Sigma.4.0","Sigma","2","4","1",3.06064083802108,4.23514521745508e-27
"31","Connect.4.0","Connect","3","4","1",0.434285531598557,2.05117959617196e-10
"32","Tau1.4.0","Tau1","4","4","1",2597.67370189634,4.95968521579151e-07
"33","Tau2.4.0","Tau2","5","4","1",5772002.30662477,3.99188642677327e-07
"34","NPQ.4.0","NPQ","6","4","1",0.166011549363003,9.22337284220338e-97
"35","qP.4.0","qP","7","4","1",0.337854115798962,1.37359710979891e-80
"36","ABQ.4.0","ABQ","8","4","1",0.433136487753311,4.23514521745508e-27
"37","qm.4.0","qm","9","4","1",0.892858179686046,6.86798554899453e-81
"38","nTau1.4.0","nTau1","10","4","1",4.05260632335544,4.95968521579151e-07
"39","nTau2.4.0","nTau2","11","4","1",7.66898655817409,3.99188642677327e-07
"40","nCon.4.0","nCon","12","4","1",1.35983081790909,2.05117959617196e-10
"41","Fm.4.0","Fm","13","4","1",3083.67342115411,9.22337284220338e-97
"42","Fo.4.0","Fo","14","4","1",2960.34155037223,1.37359710979891e-80
"43","Quant.5.0","Quant","1","5","1",0.0399726662537296,2.43217393890378e-79
"44","Sigma.5.0","Sigma","2","5","1",4.17951175309961,5.95327980408472e-23
"45","Connect.5.0","Connect","3","5","1",0.0673474391937946,0.497404210534232
"46","Tau1.5.0","Tau1","4","5","1",2024.50279967368,2.1545831899155e-12
"47","Tau2.5.0","Tau2","5","5","1",10706025.4871088,2.20595295018563e-06
"48","NPQ.5.0","NPQ","6","5","1",0.168382998500607,2.475001723762e-99
"49","qP.5.0","qP","7","5","1",0.341012957524148,4.86434787780755e-79
"50","ABQ.5.0","ABQ","8","5","1",0.225909593047768,5.95327980408472e-23
"51","qm.5.0","qm","9","5","1",0.892918315004804,2.43217393890378e-79
"52","nTau1.5.0","nTau1","10","5","1",3.15840778678974,2.1545831899155e-12
"53","nTau2.5.0","nTau2","11","5","1",14.2245898720228,2.20595295018563e-06
"54","nCon.5.0","nCon","12","5","1",0.210877675307028,0.497404210534232
"55","Fm.5.0","Fm","13","5","1",3077.41453628105,2.475001723762e-99
"56","Fo.5.0","Fo","14","5","1",2954.40207209791,4.86434787780755e-79
"57","Quant.6.0","Quant","1","6","1",0.041942741929866,5.72996402103012e-82
"58","Sigma.6.0","Sigma","2","6","1",3.90130709744502,1.01981559059358e-26
"59","Connect.6.0","Connect","3","6","1",0.226107766980721,0.00228014413316692
"60","Tau1.6.0","Tau1","4","6","1",1466.28257214978,2.22627596964805e-10
"61","Tau2.6.0","Tau2","5","6","1",12761302.0146885,0.00135246516429891
"62","NPQ.6.0","NPQ","6","6","1",0.21261983138992,1.76909267989554e-100
"63","qP.6.0","qP","7","6","1",0.401440036614097,1.14599280420602e-81
"64","ABQ.6.0","ABQ","8","6","1",0.277436079353723,1.01981559059358e-26
"65","qm.6.0","qm","9","6","1",0.887640733028419,5.72996402103012e-82
"66","nTau1.6.0","nTau1","10","6","1",2.28753365728041,2.22627596964805e-10
"67","nTau2.6.0","nTau2","11","6","1",16.9553386184757,0.00135246516429891
"68","nCon.6.0","nCon","12","6","1",0.707986537283975,0.00228014413316692
"69","Fm.6.0","Fm","13","6","1",2965.14928294393,1.76909267989554e-100
"70","Fo.6.0","Fo","14","6","1",2840.78279178589,1.14599280420602e-81
"71","Quant.7.0","Quant","1","7","1",0.0492113008716941,1.45950589214803e-80
"72","Sigma.7.0","Sigma","2","7","1",4.22821834193034,5.95316915684185e-29
"73","Connect.7.0","Connect","3","7","1",0.228501643151149,0.000393652046386
"74","Tau1.7.0","Tau1","4","7","1",1584.80006884606,8.45794009498922e-13
"75","Tau2.7.0","Tau2","5","7","1",22179383.918348,0.0889662428097295
"76","NPQ.7.0","NPQ","6","7","1",0.266600343156951,7.14160294153446e-101
"77","qP.7.0","qP","7","7","1",0.476803390176068,2.91901178429607e-80
"78","ABQ.7.0","ABQ","8","7","1",0.216888610359712,5.95316915684185e-29
"79","qm.7.0","qm","9","7","1",0.868169188797736,1.45950589214803e-80
"80","nTau1.7.0","nTau1","10","7","1",2.47243168977347,8.45794009498922e-13
"81","nTau2.7.0","nTau2","11","7","1",29.4686987465633,0.0889662428097295
"82","nCon.7.0","nCon","12","7","1",0.715482220087,0.000393652046386
"83","Fm.7.0","Fm","13","7","1",2838.77929052784,7.14160294153446e-101
"84","Fo.7.0","Fo","14","7","1",2699.07926875334,2.91901178429607e-80
"85","Quant.8.0","Quant","1","8","1",0.0519225637069369,4.35818719667181e-79
"86","Sigma.8.0","Sigma","2","8","1",4.25130534336186,3.13879987067214e-29
"87","Connect.8.0","Connect","3","8","1",0.340714428498813,6.92848086493347e-08
"88","Tau1.8.0","Tau1","4","8","1",1639.47780262597,4.86704655426552e-14
"89","Tau2.8.0","Tau2","5","8","1",15757601.2891719,0.0118949073709073
"90","NPQ.8.0","NPQ","6","8","1",0.298961968757795,1.84462823588797e-99
"91","qP.8.0","qP","7","8","1",0.516557398147583,8.71637439334361e-79
"92","ABQ.8.0","ABQ","8","8","1",0.212612650058805,3.13879987067214e-29
"93","qm.8.0","qm","9","8","1",0.860906060763699,4.35818719667181e-79
"94","nTau1.8.0","nTau1","10","8","1",2.55773390825511,4.86704655426552e-14
"95","nTau2.8.0","nTau2","11","8","1",20.9363797961459,0.0118949073709073
"96","nCon.8.0","nCon","12","8","1",1.06684185004636,6.92848086493347e-08
"97","Fm.8.0","Fm","13","8","1",2768.05550124605,1.84462823588797e-99
"98","Fo.8.0","Fo","14","8","1",2624.33096313826,8.71637439334361e-79
"99","Quant.9.0","Quant","1","9","1",0.0624625459664157,4.72518006646321e-80
"100","Sigma.9.0","Sigma","2","9","1",4.05045484582743,5.13007887338781e-32
"101","Connect.9.0","Connect","3","9","1",0.321800046438827,3.30752539335971e-08
"102","Tau1.9.0","Tau1","4","9","1",1563.53584812302,1.05255502819035e-13
"103","Tau2.9.0","Tau2","5","9","1",8256239.56375826,0.000120422017641533
"104","NPQ.9.0","NPQ","6","9","1",0.320811677471383,6.06569008526743e-99
"105","qP.9.0","qP","7","9","1",0.554906114086333,9.45036013292642e-80
"106","ABQ.9.0","ABQ","8","9","1",0.249812316564749,5.13007887338781e-32
"107","qm.9.0","qm","9","9","1",0.832670789866323,4.72518006646321e-80
"108","nTau1.9.0","nTau1","10","9","1",2.439257578914,1.05255502819035e-13
"109","nTau2.9.0","nTau2","11","9","1",10.9696751442486,0.000120422017641533
"110","nCon.9.0","nCon","12","9","1",1.00761731283417,3.30752539335971e-08
"111","Fm.9.0","Fm","13","9","1",2722.26456266118,6.06569008526743e-99
"112","Fo.9.0","Fo","14","9","1",2552.22498728321,9.45036013292642e-80
"113","Quant.10.0","Quant","1","10","1",0.094550513909483,1.12709056850744e-75
"114","Sigma.10.0","Sigma","2","10","1",5.35411109704264,7.15892825580884e-37
"115","Connect.10.0","Connect","3","10","1",0.260772121246425,3.63369768743646e-08
"116","Tau1.10.0","Tau1","4","10","1",1514.38632938123,1.81752933762485e-16
"117","Tau2.10.0","Tau2","5","10","1",4558857.81039219,4.7431509100223e-06
"118","NPQ.10.0","NPQ","6","10","1",0.355926567642657,2.86862299627292e-99
