"","uni","metric","metrix","stage","col","ASnormalized.t3_aglo1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.378419548377191,6.42804749392234e-57
"2","Sigma.1.0","Sigma","2","1","1",4.80929297805791,2.35940719345746e-48
"3","Connect.1.0","Connect","3","1","1",0.295656724745079,9.46534237890991e-17
"4","Tau1.1.0","Tau1","4","1","1",671.480303758334,8.76079450112509e-30
"5","Tau2.1.0","Tau2","5","1","1",863778.246862687,6.96156804163855e-28
"6","NPQ.1.0","NPQ","6","1","1",0.782870947129138,2.50486047067041e-84
"7","qP.1.0","qP","7","1","1",1.44928568504472,1.28560949878447e-56
"8","ABQ.1.0","ABQ","8","1","1",0,2.35940719345746e-48
"9","qm.1.0","qm","9","1","1",0,6.42804749392234e-57
"10","nTau1.1.0","nTau1","10","1","1",1,8.76079450112509e-30
"11","nTau2.1.0","nTau2","11","1","1",1,6.96156804163855e-28
"12","nCon.1.0","nCon","12","1","1",1,9.46534237890991e-17
"13","Fm.1.0","Fm","13","1","1",2003.33581151097,2.50486047067041e-84
"14","Fo.1.0","Fo","14","1","1",1245.23437847113,1.28560949878447e-56
"15","Quant.3.0","Quant","1","3","1",0.0381707197878971,2.48415074207109e-82
"16","Sigma.3.0","Sigma","2","3","1",2.89050198989093,2.87969356945589e-27
"17","Connect.3.0","Connect","3","3","1",0.417731192651959,4.18724049228291e-09
"18","Tau1.3.0","Tau1","4","3","1",5271.54323826905,5.5430901892759e-05
"19","Tau2.3.0","Tau2","5","3","1",5653289.51504812,2.18715191849094e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0769680435226851,1.18082996081227e-94
"21","qP.3.0","qP","7","3","1",0.237876632934361,4.968301484141e-82
"22","ABQ.3.0","ABQ","8","3","1",0.398975690797242,2.87969356945589e-27
"23","qm.3.0","qm","9","3","1",0.899131215732412,2.48415074207109e-82
"24","nTau1.3.0","nTau1","10","3","1",7.85062973368504,5.5430901892759e-05
"25","nTau2.3.0","nTau2","11","3","1",6.54483895094757,2.18715191849094e-06
"26","nCon.3.0","nCon","12","3","1",1.41289258011004,4.18724049228291e-09
"27","Fm.3.0","Fm","13","3","1",3316.43008088108,1.18082996081227e-94
"28","Fo.3.0","Fo","14","3","1",3189.83955756761,4.968301484141e-82
"29","Quant.4.0","Quant","1","4","1",0.0410045329140881,4.23191736972292e-79
"30","Sigma.4.0","Sigma","2","4","1",2.93710060973801,1.90747666110808e-25
"31","Connect.4.0","Connect","3","4","1",0.487374670744106,4.53497263923991e-11
"32","Tau1.4.0","Tau1","4","4","1",2645.09875760972,4.0292771672872e-05
"33","Tau2.4.0","Tau2","5","4","1",4926294.41925085,3.61599139438267e-09
"34","NPQ.4.0","NPQ","6","4","1",0.0992486834977315,9.73100797350765e-94
"35","qP.4.0","qP","7","4","1",0.283889882109548,8.46383473944583e-79
"36","ABQ.4.0","ABQ","8","4","1",0.389286403814794,1.90747666110808e-25
"37","qm.4.0","qm","9","4","1",0.891642667272525,4.23191736972292e-79
"38","nTau1.4.0","nTau1","10","4","1",3.93920527944732,4.0292771672872e-05
"39","nTau2.4.0","nTau2","11","4","1",5.70319342625674,3.61599139438267e-09
"40","nCon.4.0","nCon","12","4","1",1.64844777728066,4.53497263923991e-11
