"","uni","metric","metrix","stage","col","ASnormalized.t3_ahya2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.391502351747596,3.55961528970162e-58
"2","Sigma.1.0","Sigma","2","1","1",4.31185663969269,3.80374278176607e-50
"3","Connect.1.0","Connect","3","1","1",0.305542731564435,4.32060250226807e-19
"4","Tau1.1.0","Tau1","4","1","1",732.489031726317,6.60223727074823e-26
"5","Tau2.1.0","Tau2","5","1","1",718527.894721412,5.9962612971449e-26
"6","NPQ.1.0","NPQ","6","1","1",0.747258560616906,1.63015379140204e-84
"7","qP.1.0","qP","7","1","1",1.28329528100961,7.11923057940324e-58
"8","ABQ.1.0","ABQ","8","1","1",0,3.80374278176607e-50
"9","qm.1.0","qm","9","1","1",0,3.55961528970162e-58
"10","nTau1.1.0","nTau1","10","1","1",1,6.60223727074823e-26
"11","nTau2.1.0","nTau2","11","1","1",1,5.9962612971449e-26
"12","nCon.1.0","nCon","12","1","1",1,4.32060250226807e-19
"13","Fm.1.0","Fm","13","1","1",2023.9659111799,1.63015379140204e-84
"14","Fo.1.0","Fo","14","1","1",1231.578497096,7.11923057940324e-58
"15","Quant.3.0","Quant","1","3","1",0.0334606264530509,4.55275119299927e-81
"16","Sigma.3.0","Sigma","2","3","1",3.10278471696569,1.24936240472466e-24
"17","Connect.3.0","Connect","3","3","1",0.492277993241749,1.48558531024187e-10
"18","Tau1.3.0","Tau1","4","3","1",5495.67746527425,6.32539881792686e-05
"19","Tau2.3.0","Tau2","5","3","1",6119370.98353851,1.58977262658087e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0746292931179529,3.39594295412127e-95
"21","qP.3.0","qP","7","3","1",0.198051320075341,9.1055023859985e-81
"22","ABQ.3.0","ABQ","8","3","1",0.280406336239689,1.24936240472466e-24
"23","qm.3.0","qm","9","3","1",0.914532757456785,4.55275119299927e-81
"24","nTau1.3.0","nTau1","10","3","1",7.50274369613718,6.32539881792686e-05
"25","nTau2.3.0","nTau2","11","3","1",8.51653920257489,1.58977262658087e-06
"26","nCon.3.0","nCon","12","3","1",1.61115923367313,1.48558531024187e-10
"27","Fm.3.0","Fm","13","3","1",3290.80156976302,3.39594295412127e-95
"28","Fo.3.0","Fo","14","3","1",3180.68928770606,9.1055023859985e-81
"29","Quant.4.0","Quant","1","4","1",0.0374073657753333,5.94782947545177e-83
"30","Sigma.4.0","Sigma","2","4","1",2.80998151278677,2.64665896655017e-27
"31","Connect.4.0","Connect","3","4","1",0.486220712963583,3.10899310332058e-12
"32","Tau1.4.0","Tau1","4","4","1",3045.08037936874,0.000168161551122667
"33","Tau2.4.0","Tau2","5","4","1",6179432.34941043,2.34468453496218e-06
"34","NPQ.4.0","NPQ","6","4","1",0.107853922272825,1.3500822887086e-96
"35","qP.4.0","qP","7","4","1",0.258177632317572,1.18956589509034e-82
"36","ABQ.4.0","ABQ","8","4","1",0.348312862046583,2.64665896655017e-27
"37","qm.4.0","qm","9","4","1",0.904451746947743,5.94782947545177e-83
"38","nTau1.4.0","nTau1","10","4","1",4.15716856837043,0.000168161551122667
"39","nTau2.4.0","nTau2","11","4","1",8.60012867253584,2.34468453496218e-06
"40","nCon.4.0","nCon","12","4","1",1.5913345752787,3.10899310332058e-12
"41","Fm.4.0","Fm","13","4","1",3192.11016327024,1.3500822887086e-96
"42","Fo.4.0","Fo","14","4","1",3072.70173079763,1.18956589509034e-82
"43","Quant.5.0","Quant","1","5","1",0.0350298534247134,1.97920663319171e-84
"44","Sigma.5.0","Sigma","2","5","1",4.08046367700635,4.90703588735607e-24
"45","Connect.5.0","Connect","3","5","1",0.269817793234626,0.00290413556335438
"46","Tau1.5.0","Tau1","4","5","1",2889.01734353217,3.56109964593656e-09
"47","Tau2.5.0","Tau2","5","5","1",8745284.25685677,2.36032316430351e-08
"48","NPQ.5.0","NPQ","6","5","1",0.13531412653869,1.48732926471799e-101
"49","qP.5.0","qP","7","5","1",0.295435017793478,3.95841326638342e-84
"50","ABQ.5.0","ABQ","8","5","1",0.0536643450889009,4.90703588735607e-24
"51","qm.5.0","qm","9","5","1",0.910524538950159,1.97920663319171e-84
"52","nTau1.5.0","nTau1","10","5","1",3.94411003905872,3.56109964593656e-09
"53","nTau2.5.0","nTau2","11","5","1",12.1711130787031,2.36032316430351e-08
"54","nCon.5.0","nCon","12","5","1",0.883077112825135,0.00290413556335438
"55","Fm.5.0","Fm","13","5","1",3114.90157837419,1.48732926471799e-101
"56","Fo.5.0","Fo","14","5","1",3005.78703265134,3.95841326638342e-84
"57","Quant.6.0","Quant","1","6","1",0.0355934007200904,2.18813051975877e-81
"58","Sigma.6.0","Sigma","2","6","1",3.6384648594908,3.35222154923658e-23
"59","Connect.6.0","Connect","3","6","1",0.253791697373801,0.00482994739988101
"60","Tau1.6.0","Tau1","4","6","1",1813.98137042004,1.21259298630463e-06
"61","Tau2.6.0","Tau2","5","6","1",8543978.18781097,5.52784673599031e-05
"62","NPQ.6.0","NPQ","6","6","1",0.172281032006713,1.79115078818353e-98
