"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo7.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.372208193133607,1.24843055811754e-56
"2","Sigma.1.0","Sigma","2","1","1",4.29818451431764,1.36402148198145e-47
"3","Connect.1.0","Connect","3","1","1",0.334617614638617,9.26042413292842e-19
"4","Tau1.1.0","Tau1","4","1","1",604.050754579372,7.05675110674353e-28
"5","Tau2.1.0","Tau2","5","1","1",937360.192093733,2.93829424479611e-24
"6","NPQ.1.0","NPQ","6","1","1",0.801339030803207,7.58557593473751e-83
"7","qP.1.0","qP","7","1","1",1.3792645969169,2.49686111623508e-56
"8","ABQ.1.0","ABQ","8","1","1",0,1.36402148198145e-47
"9","qm.1.0","qm","9","1","1",0,1.24843055811754e-56
"10","nTau1.1.0","nTau1","10","1","1",1,7.05675110674353e-28
"11","nTau2.1.0","nTau2","11","1","1",1,2.93829424479611e-24
"12","nCon.1.0","nCon","12","1","1",1,9.26042413292842e-19
"13","Fm.1.0","Fm","13","1","1",1834.79478014012,7.58557593473751e-83
"14","Fo.1.0","Fo","14","1","1",1151.86913025319,2.49686111623508e-56
"15","Quant.3.0","Quant","1","3","1",0.0730213132986368,4.57648069155648e-83
"16","Sigma.3.0","Sigma","2","3","1",2.92633581574083,1.80005783320091e-38
"17","Connect.3.0","Connect","3","3","1",0.413645924801272,7.97013628035997e-17
"18","Tau1.3.0","Tau1","4","3","1",1563.59617707458,2.11863864666122e-10
"19","Tau2.3.0","Tau2","5","3","1",3444081.6564798,4.95745719699201e-14
"20","NPQ.3.0","NPQ","6","3","1",0.176168662892829,9.44790454753031e-96
"21","qP.3.0","qP","7","3","1",0.448542337645924,9.15296138311202e-83
"22","ABQ.3.0","ABQ","8","3","1",0.319169336264428,1.80005783320091e-38
"23","qm.3.0","qm","9","3","1",0.803815943212123,4.57648069155648e-83
"24","nTau1.3.0","nTau1","10","3","1",2.58851787738165,2.11863864666122e-10
"25","nTau2.3.0","nTau2","11","3","1",3.67423503315938,4.95745719699201e-14
"26","nCon.3.0","nCon","12","3","1",1.23617498513342,7.97013628035997e-17
"27","Fm.3.0","Fm","13","3","1",2810.04549368916,9.44790454753031e-96
"28","Fo.3.0","Fo","14","3","1",2604.85228131106,9.15296138311202e-83
"29","Quant.4.0","Quant","1","4","1",0.0532965443822063,4.24399671701086e-86
"30","Sigma.4.0","Sigma","2","4","1",2.73997967980225,2.15322267338601e-34
"31","Connect.4.0","Connect","3","4","1",0.474319215461493,1.18067522654686e-15
"32","Tau1.4.0","Tau1","4","4","1",3516.1144706624,3.79305016176989e-09
"33","Tau2.4.0","Tau2","5","4","1",4504954.01220832,3.19831548117258e-11
"34","NPQ.4.0","NPQ","6","4","1",0.14595762745463,2.90123582037107e-97
"35","qP.4.0","qP","7","4","1",0.36811315785344,8.48799343399271e-86
"36","ABQ.4.0","ABQ","8","4","1",0.36252627808901,2.15322267338601e-34
"37","qm.4.0","qm","9","4","1",0.856809857049345,4.24399671701086e-86
"38","nTau1.4.0","nTau1","10","4","1",5.82089243992557,3.79305016176989e-09
"39","nTau2.4.0","nTau2","11","4","1",4.80600099108736,3.19831548117258e-11
"40","nCon.4.0","nCon","12","4","1",1.41749625456434,1.18067522654686e-15
"41","Fm.4.0","Fm","13","4","1",2884.12710190826,2.90123582037107e-97
"42","Fo.4.0","Fo","14","4","1",2730.41309381749,8.48799343399271e-86
"43","Quant.5.0","Quant","1","5","1",0.0479545134775198,4.9082641226167e-82
"44","Sigma.5.0","Sigma","2","5","1",3.29379550513987,1.32911254107649e-30
"45","Connect.5.0","Connect","3","5","1",0.417047581519604,7.98964302521136e-12
"46","Tau1.5.0","Tau1","4","5","1",1969.98086988723,7.60353458240369e-08
"47","Tau2.5.0","Tau2","5","5","1",6959489.14775115,4.08927012908984e-05
"48","NPQ.5.0","NPQ","6","5","1",0.162703768246853,7.74454504025476e-99
"49","qP.5.0","qP","7","5","1",0.383576449728475,9.81652824523341e-82
"50","ABQ.5.0","ABQ","8","5","1",0.233677499379577,1.32911254107649e-30
"51","qm.5.0","qm","9","5","1",0.871162122806077,4.9082641226167e-82
"52","nTau1.5.0","nTau1","10","5","1",3.26128368345309,7.60353458240369e-08
"53","nTau2.5.0","nTau2","11","5","1",7.42456230427932,4.08927012908984e-05
"54","nCon.5.0","nCon","12","5","1",1.24634078803655,7.98964302521136e-12
"55","Fm.5.0","Fm","13","5","1",2842.58771773301,7.74454504025476e-99
"56","Fo.5.0","Fo","14","5","1",2706.27280671195,9.81652824523341e-82
"57","Quant.6.0","Quant","1","6","1",0.0482435417135011,8.1656199935545e-86
"58","Sigma.6.0","Sigma","2","6","1",3.35318140846812,6.11020652901214e-34
"59","Connect.6.0","Connect","3","6","1",0.297638822792675,8.91710684793787e-09
"60","Tau1.6.0","Tau1","4","6","1",1454.3955572627,8.10132860047009e-15
"61","Tau2.6.0","Tau2","5","6","1",15986748.7693328,0.00198350280604735
"62","NPQ.6.0","NPQ","6","6","1",0.19830668987532,4.24501223607029e-103
"63","qP.6.0","qP","7","6","1",0.435592013635402,1.6331239987109e-85
"64","ABQ.6.0","ABQ","8","6","1",0.219860990774505,6.11020652901214e-34
"65","qm.6.0","qm","9","6","1",0.870385599770547,8.1656199935545e-86
"66","nTau1.6.0","nTau1","10","6","1",2.40773734034231,8.10132860047009e-15
"67","nTau2.6.0","nTau2","11","6","1",17.0550754172993,0.00198350280604735
"68","nCon.6.0","nCon","12","6","1",0.88948940453754,8.91710684793787e-09
"69","Fm.6.0","Fm","13","6","1",2758.1315191725,4.24501223607029e-103
"70","Fo.6.0","Fo","14","6","1",2625.06948617598,1.6331239987109e-85
"71","Quant.7.0","Quant","1","7","1",0.055360191485706,1.18527372129771e-80
"72","Sigma.7.0","Sigma","2","7","1",3.61553209999763,1.86218847879318e-30
"73","Connect.7.0","Connect","3","7","1",0.220461334890962,0.000289884181393601
"74","Tau1.7.0","Tau1","4","7","1",1412.08565873565,1.73407518577134e-15
"75","Tau2.7.0","Tau2","5","7","1",9125563.9248937,1.31216851032103e-05
"76","NPQ.7.0","NPQ","6","7","1",0.246141479707089,7.52059171398002e-99
"77","qP.7.0","qP","7","7","1",0.512229809630705,2.37054744259542e-80
"78","ABQ.7.0","ABQ","8","7","1",0.158823431624685,1.86218847879318e-30
"79","qm.7.0","qm","9","7","1",0.851265521536131,1.18527372129771e-80
"80","nTau1.7.0","nTau1","10","7","1",2.33769372528795,1.73407518577134e-15
"81","nTau2.7.0","nTau2","11","7","1",9.73538667618304,1.31216851032103e-05
"82","nCon.7.0","nCon","12","7","1",0.658845575505813,0.000289884181393601
"83","Fm.7.0","Fm","13","7","1",2652.25699072088,7.52059171398002e-99
