"","uni","metric","metrix","stage","col","ASnormalized.t1_icra5.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.348722982624076,4.62595599595196e-60
"2","Sigma.1.0","Sigma","2","1","1",4.67137898263016,4.85657931383263e-49
"3","Connect.1.0","Connect","3","1","1",0.299435857464018,1.22614209802735e-17
"4","Tau1.1.0","Tau1","4","1","1",602.786231959425,3.27130614960169e-29
"5","Tau2.1.0","Tau2","5","1","1",1557053.5489994,2.05709323218949e-19
"6","NPQ.1.0","NPQ","6","1","1",0.637030153151395,3.95585754131537e-86
"7","qP.1.0","qP","7","1","1",1.09726391780529,9.25191199190392e-60
"8","ABQ.1.0","ABQ","8","1","1",0,4.85657931383263e-49
"9","qm.1.0","qm","9","1","1",0,4.62595599595196e-60
"10","nTau1.1.0","nTau1","10","1","1",1,3.27130614960169e-29
"11","nTau2.1.0","nTau2","11","1","1",1,2.05709323218949e-19
"12","nCon.1.0","nCon","12","1","1",1,1.22614209802735e-17
"13","Fm.1.0","Fm","13","1","1",1863.01909314342,3.95585754131537e-86
"14","Fo.1.0","Fo","14","1","1",1213.34151829685,9.25191199190392e-60
"15","Quant.3.0","Quant","1","3","1",0.056816179052783,2.25024740189995e-81
"16","Sigma.3.0","Sigma","2","3","1",2.85302992265273,4.88133838400987e-34
"17","Connect.3.0","Connect","3","3","1",0.479840314038173,2.29814042897984e-17
"18","Tau1.3.0","Tau1","4","3","1",3311.96352856084,8.12976946155466e-09
"19","Tau2.3.0","Tau2","5","3","1",4357783.09177834,3.83923910928857e-11
"20","NPQ.3.0","NPQ","6","3","1",0.0620712666585461,1.98505728869359e-94
"21","qP.3.0","qP","7","3","1",0.203977350637081,4.5004948037997e-81
"22","ABQ.3.0","ABQ","8","3","1",0.389253166300294,4.88133838400987e-34
"23","qm.3.0","qm","9","3","1",0.837073603164174,2.25024740189995e-81
"24","nTau1.3.0","nTau1","10","3","1",5.49442464502702,8.12976946155466e-09
"25","nTau2.3.0","nTau2","11","3","1",2.79873681581393,3.83923910928857e-11
"26","nCon.3.0","nCon","12","3","1",1.60248113937334,2.29814042897984e-17
"27","Fm.3.0","Fm","13","3","1",2871.57606755316,1.98505728869359e-94
"28","Fo.3.0","Fo","14","3","1",2708.42408753537,4.5004948037997e-81
"29","Quant.4.0","Quant","1","4","1",0.055477544723901,2.28488189716295e-78
"30","Sigma.4.0","Sigma","2","4","1",3.1906736517433,1.52655527459412e-29
"31","Connect.4.0","Connect","3","4","1",0.445085720197251,4.24020912409633e-12
"32","Tau1.4.0","Tau1","4","4","1",1667.51505996639,1.8465978688983e-09
"33","Tau2.4.0","Tau2","5","4","1",5098761.1655312,2.09062816315308e-08
"34","NPQ.4.0","NPQ","6","4","1",0.131949023203452,2.82282708255132e-94
"35","qP.4.0","qP","7","4","1",0.301719857167243,4.56976379432591e-78
"36","ABQ.4.0","ABQ","8","4","1",0.316973924914388,1.52655527459412e-29
"37","qm.4.0","qm","9","4","1",0.840912278547165,2.28488189716295e-78
"38","nTau1.4.0","nTau1","10","4","1",2.76634563225829,1.8465978688983e-09
"39","nTau2.4.0","nTau2","11","4","1",3.27462158819637,2.09062816315308e-08
"40","nCon.4.0","nCon","12","4","1",1.48641423230595,4.24020912409633e-12
"41","Fm.4.0","Fm","13","4","1",2694.30722484433,2.82282708255132e-94
"42","Fo.4.0","Fo","14","4","1",2544.8336752781,4.56976379432591e-78
"43","Quant.5.0","Quant","1","5","1",0.0644411878925417,2.59416066209737e-82
"44","Sigma.5.0","Sigma","2","5","1",4.08831690971641,9.75956567090153e-35
"45","Connect.5.0","Connect","3","5","1",0.180812783949805,0.000218338892477285
"46","Tau1.5.0","Tau1","4","5","1",1363.36142243114,1.65994155629168e-12
"47","Tau2.5.0","Tau2","5","5","1",8021350.96816825,0.000592498239002901
"48","NPQ.5.0","NPQ","6","5","1",0.219005773187755,3.44698679420113e-102
"49","qP.5.0","qP","7","5","1",0.423707013257743,5.18832132419475e-82
"50","ABQ.5.0","ABQ","8","5","1",0.124815835983718,9.75956567090153e-35
"51","qm.5.0","qm","9","5","1",0.815208084630288,2.59416066209737e-82
"52","nTau1.5.0","nTau1","10","5","1",2.26176602939218,1.65994155629168e-12
"53","nTau2.5.0","nTau2","11","5","1",5.15162177519391,0.000592498239002901
"54","nCon.5.0","nCon","12","5","1",0.603844794945884,0.000218338892477285
"55","Fm.5.0","Fm","13","5","1",2501.89006356971,3.44698679420113e-102
"56","Fo.5.0","Fo","14","5","1",2340.66529589673,5.18832132419475e-82
"57","Quant.6.0","Quant","1","6","1",0.0722989152346976,1.56777125078871e-77
"58","Sigma.6.0","Sigma","2","6","1",4.25320897973539,1.47066637349957e-32
"59","Connect.6.0","Connect","3","6","1",0.189734744923694,0.000534299487270935
"60","Tau1.6.0","Tau1","4","6","1",1193.27925024105,1.25909598896832e-18
