"","uni","metric","metrix","stage","col","ASnormalized.t1_aabr2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.37397304670422,3.97045304972893e-61
"2","Sigma.1.0","Sigma","2","1","1",3.95459108264766,1.89669870974351e-51
"3","Connect.1.0","Connect","3","1","1",0.325483283220889,7.41155404493686e-22
"4","Tau1.1.0","Tau1","4","1","1",647.700728668343,8.89308780228223e-29
"5","Tau2.1.0","Tau2","5","1","1",1114606.81177299,1.34346140164416e-26
"6","NPQ.1.0","NPQ","6","1","1",0.846083368156288,7.73958079087976e-86
"7","qP.1.0","qP","7","1","1",1.49222323668592,7.94090609945785e-61
"8","ABQ.1.0","ABQ","8","1","1",0,1.89669870974351e-51
"9","qm.1.0","qm","9","1","1",0,3.97045304972893e-61
"10","nTau1.1.0","nTau1","10","1","1",1,8.89308780228223e-29
"11","nTau2.1.0","nTau2","11","1","1",1,1.34346140164416e-26
"12","nCon.1.0","nCon","12","1","1",1,7.41155404493686e-22
"13","Fm.1.0","Fm","13","1","1",1847.47163941619,7.73958079087976e-86
"14","Fo.1.0","Fo","14","1","1",1156.56704172408,7.94090609945785e-61
"15","Quant.3.0","Quant","1","3","1",0.047559371952034,2.83020491123436e-82
"16","Sigma.3.0","Sigma","2","3","1",2.96717770679791,1.31683469775903e-30
"17","Connect.3.0","Connect","3","3","1",0.527977280013201,8.82009389689904e-16
"18","Tau1.3.0","Tau1","4","3","1",3171.30089908229,7.72483375021702e-06
"19","Tau2.3.0","Tau2","5","3","1",4892604.0512469,2.48992154890778e-11
"20","NPQ.3.0","NPQ","6","3","1",0.11245511471153,3.03310700578071e-94
"21","qP.3.0","qP","7","3","1",0.324774558379908,5.66040982246568e-82
"22","ABQ.3.0","ABQ","8","3","1",0.249687857786971,1.31683469775903e-30
"23","qm.3.0","qm","9","3","1",0.872826738795298,2.83020491123436e-82
"24","nTau1.3.0","nTau1","10","3","1",4.89624414288124,7.72483375021702e-06
"25","nTau2.3.0","nTau2","11","3","1",4.38953360016191,2.48992154890778e-11
"26","nCon.3.0","nCon","12","3","1",1.62213332367945,8.82009389689904e-16
"27","Fm.3.0","Fm","13","3","1",3065.81957470802,3.03310700578071e-94
"28","Fo.3.0","Fo","14","3","1",2920.01112121666,5.66040982246568e-82
"29","Quant.4.0","Quant","1","4","1",0.0440675622184981,4.25350829151043e-81
"30","Sigma.4.0","Sigma","2","4","1",2.63562542107918,1.58505299460098e-28
"31","Connect.4.0","Connect","3","4","1",0.521592815026946,1.25515253182381e-14
"32","Tau1.4.0","Tau1","4","4","1",3024.2064914791,6.56747120914944e-07
"33","Tau2.4.0","Tau2","5","4","1",4627419.40813291,9.30475921449801e-11
"34","NPQ.4.0","NPQ","6","4","1",0.145061255445896,1.43455641653703e-93
"35","qP.4.0","qP","7","4","1",0.372935892276189,8.50701658301942e-81
"36","ABQ.4.0","ABQ","8","4","1",0.333527698313984,1.58505299460098e-28
"37","qm.4.0","qm","9","4","1",0.882163801357183,4.25350829151043e-81
"38","nTau1.4.0","nTau1","10","4","1",4.66914171564511,6.56747120914944e-07
"39","nTau2.4.0","nTau2","11","4","1",4.15161594138485,9.30475921449801e-11
