"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo4.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.388031793054371,4.27563089847878e-55
"2","Sigma.1.0","Sigma","2","1","1",4.56395839679274,1.05017052806259e-47
"3","Connect.1.0","Connect","3","1","1",0.325576693928567,6.79001565437219e-18
"4","Tau1.1.0","Tau1","4","1","1",703.37774720885,3.03247313124369e-26
"5","Tau2.1.0","Tau2","5","1","1",717672.127332828,3.30225981456592e-28
"6","NPQ.1.0","NPQ","6","1","1",0.794176093877143,2.08275929054168e-82
"7","qP.1.0","qP","7","1","1",1.71677558152912,8.55126179695757e-55
"8","ABQ.1.0","ABQ","8","1","1",0,1.05017052806259e-47
"9","qm.1.0","qm","9","1","1",0,4.27563089847878e-55
"10","nTau1.1.0","nTau1","10","1","1",1,3.03247313124369e-26
"11","nTau2.1.0","nTau2","11","1","1",1,3.30225981456592e-28
"12","nCon.1.0","nCon","12","1","1",1,6.79001565437219e-18
"13","Fm.1.0","Fm","13","1","1",1789.09974943619,2.08275929054168e-82
"14","Fo.1.0","Fo","14","1","1",1094.87216570934,8.55126179695757e-55
"15","Quant.3.0","Quant","1","3","1",0.0570493981592424,3.17757605849348e-80
"16","Sigma.3.0","Sigma","2","3","1",3.08815866385588,5.37849964994421e-31
"17","Connect.3.0","Connect","3","3","1",0.351091447522393,1.29104057630027e-08
"18","Tau1.3.0","Tau1","4","3","1",2435.96656991336,5.2087424846366e-06
"19","Tau2.3.0","Tau2","5","3","1",5762003.50850864,7.48691497006297e-06
"20","NPQ.3.0","NPQ","6","3","1",0.108694444531292,1.01475198149404e-93
"21","qP.3.0","qP","7","3","1",0.389502521087685,6.35515211698685e-80
"22","ABQ.3.0","ABQ","8","3","1",0.323359593718899,5.37849964994421e-31
"23","qm.3.0","qm","9","3","1",0.852977515810802,3.17757605849348e-80
"24","nTau1.3.0","nTau1","10","3","1",3.46324088241316,5.2087424846366e-06
"25","nTau2.3.0","nTau2","11","3","1",8.02874082615229,7.48691497006297e-06
"26","nCon.3.0","nCon","12","3","1",1.07836787481915,1.29104057630027e-08
"27","Fm.3.0","Fm","13","3","1",2895.26119286819,1.01475198149404e-93
"28","Fo.3.0","Fo","14","3","1",2730.08828430125,6.35515211698685e-80
"29","Quant.4.0","Quant","1","4","1",0.037622785228919,3.52030208824136e-88
"30","Sigma.4.0","Sigma","2","4","1",2.88251152565965,3.08369996903646e-31
"31","Connect.4.0","Connect","3","4","1",0.384694671994939,2.91627060269785e-10
"32","Tau1.4.0","Tau1","4","4","1",5479.12229093159,1.87245042872099e-06
"33","Tau2.4.0","Tau2","5","4","1",6398782.12969099,6.6586781361647e-08
"34","NPQ.4.0","NPQ","6","4","1",0.0727135592625438,8.46521672193903e-102
"35","qP.4.0","qP","7","4","1",0.267990600637144,7.04060417648263e-88
"36","ABQ.4.0","ABQ","8","4","1",0.3684185360486,3.08369996903646e-31
"37","qm.4.0","qm","9","4","1",0.903042003510142,3.52030208824136e-88
"38","nTau1.4.0","nTau1","10","4","1",7.78972936330996,1.87245042872099e-06
"39","nTau2.4.0","nTau2","11","4","1",8.91602430412277,6.6586781361647e-08
"40","nCon.4.0","nCon","12","4","1",1.18157926893669,2.91627060269785e-10
"41","Fm.4.0","Fm","13","4","1",2992.37384694451,8.46521672193903e-102
"42","Fo.4.0","Fo","14","4","1",2879.79240837629,7.04060417648263e-88
"43","Quant.5.0","Quant","1","5","1",0.044373439518376,1.52185605205977e-81
"44","Sigma.5.0","Sigma","2","5","1",3.28574479047297,3.97553051642777e-29
"45","Connect.5.0","Connect","3","5","1",0.466954034364778,4.93204078873048e-13
"46","Tau1.5.0","Tau1","4","5","1",3585.68074054874,1.07658267477797e-08
"47","Tau2.5.0","Tau2","5","5","1",6482092.50118692,4.00747224453233e-10
"48","NPQ.5.0","NPQ","6","5","1",0.0905365584587077,2.00980947915307e-98
"49","qP.5.0","qP","7","5","1",0.322321033902015,3.04371210411954e-81
"50","ABQ.5.0","ABQ","8","5","1",0.28006688387388,3.97553051642777e-29
"51","qm.5.0","qm","9","5","1",0.885644835519552,1.52185605205977e-81
"52","nTau1.5.0","nTau1","10","5","1",5.09780236121696,1.07658267477797e-08
"53","nTau2.5.0","nTau2","11","5","1",9.03210847170157,4.00747224453233e-10
"54","nCon.5.0","nCon","12","5","1",1.43423667317916,4.93204078873048e-13
"55","Fm.5.0","Fm","13","5","1",2943.46849273604,2.00980947915307e-98
"56","Fo.5.0","Fo","14","5","1",2812.85667159937,3.04371210411954e-81
"57","Quant.6.0","Quant","1","6","1",0.0421851088618423,9.55150104296045e-86
"58","Sigma.6.0","Sigma","2","6","1",2.86630104590366,1.65449953722772e-31
"59","Connect.6.0","Connect","3","6","1",0.444977752648731,2.43994535934253e-13
"60","Tau1.6.0","Tau1","4","6","1",2386.65217395185,5.44055982307276e-06
"61","Tau2.6.0","Tau2","5","6","1",7187180.38433648,0.0001470140792086
