"","uni","metric","metrix","stage","col","ASnormalized.t10_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.305589117285343,2.95318904543331e-61
"2","Sigma.1.0","Sigma","2","1","1",5.15850962934221,5.65203561035424e-47
"3","Connect.1.0","Connect","3","1","1",0.259690965956656,2.54850169663037e-13
"4","Tau1.1.0","Tau1","4","1","1",763.653438580521,1.58013990050394e-25
"5","Tau2.1.0","Tau2","5","1","1",1704449.99443269,4.62760049235917e-17
"6","NPQ.1.0","NPQ","6","1","1",0.484802198863578,2.08099534291901e-87
"7","qP.1.0","qP","7","1","1",1.24086100224401,5.90637809086662e-61
"8","ABQ.1.0","ABQ","8","1","1",0,5.65203561035424e-47
"9","qm.1.0","qm","9","1","1",0,2.95318904543331e-61
"10","nTau1.1.0","nTau1","10","1","1",1,1.58013990050394e-25
"11","nTau2.1.0","nTau2","11","1","1",1,4.62760049235917e-17
"12","nCon.1.0","nCon","12","1","1",1,2.54850169663037e-13
"13","Fm.1.0","Fm","13","1","1",2100.35344381332,2.08099534291901e-87
"14","Fo.1.0","Fo","14","1","1",1458.50828893118,5.90637809086662e-61
"15","Quant.3.0","Quant","1","3","1",0.0368892451525322,2.08135080519008e-82
"16","Sigma.3.0","Sigma","2","3","1",2.96065835581065,6.76553031625904e-27
"17","Connect.3.0","Connect","3","3","1",0.454291541200199,2.74499793877309e-10
"18","Tau1.3.0","Tau1","4","3","1",4856.35433922858,2.23404103272695e-07
"19","Tau2.3.0","Tau2","5","3","1",11252989.5964131,4.93522363987749e-05
"20","NPQ.3.0","NPQ","6","3","1",0.0211081768721705,4.66737450619241e-95
"21","qP.3.0","qP","7","3","1",0.132399551335722,4.16270161037969e-82
"22","ABQ.3.0","ABQ","8","3","1",0.42606322978054,6.76553031625904e-27
"23","qm.3.0","qm","9","3","1",0.879284820479759,2.08135080519008e-82
"24","nTau1.3.0","nTau1","10","3","1",6.35936943891142,2.23404103272695e-07
"25","nTau2.3.0","nTau2","11","3","1",6.60212363704958,4.93522363987749e-05
"26","nCon.3.0","nCon","12","3","1",1.74935442797045,2.74499793877309e-10
"27","Fm.3.0","Fm","13","3","1",3054.14204136289,4.66737450619241e-95
"28","Fo.3.0","Fo","14","3","1",2941.4770468684,4.16270161037969e-82
"29","Quant.4.0","Quant","1","4","1",0.0401494690783354,6.09927246242108e-82
"30","Sigma.4.0","Sigma","2","4","1",2.66808510174529,2.84786264729541e-27
"31","Connect.4.0","Connect","3","4","1",0.599871493416764,6.91259812438121e-17
"32","Tau1.4.0","Tau1","4","4","1",1937.74266197673,3.94093383657614e-06
"33","Tau2.4.0","Tau2","5","4","1",5983844.96422696,3.41875737813852e-06
"34","NPQ.4.0","NPQ","6","4","1",0.0663466179886998,4.80796655213835e-94
"35","qP.4.0","qP","7","4","1",0.232800995343541,1.21985449248373e-81
"36","ABQ.4.0","ABQ","8","4","1",0.482779854365512,2.84786264729541e-27
"37","qm.4.0","qm","9","4","1",0.868616168550119,6.09927246242108e-82
"38","nTau1.4.0","nTau1","10","4","1",2.5374634147901,3.94093383657614e-06
"39","nTau2.4.0","nTau2","11","4","1",3.51071899074319,3.41875737813852e-06
"40","nCon.4.0","nCon","12","4","1",2.30994363322167,6.91259812438121e-17
"41","Fm.4.0","Fm","13","4","1",2924.57382914282,4.80796655213835e-94
"42","Fo.4.0","Fo","14","4","1",2807.15374262234,1.21985449248373e-81
"43","Quant.5.0","Quant","1","5","1",0.044593239301816,2.9823800053153e-78
"44","Sigma.5.0","Sigma","2","5","1",3.68565046575734,1.17817114939547e-24
"45","Connect.5.0","Connect","3","5","1",0.290463960864516,0.000348027203708453
"46","Tau1.5.0","Tau1","4","5","1",2092.08114740446,4.67361567597686e-09
"47","Tau2.5.0","Tau2","5","5","1",9567472.29543982,1.32749502375951e-05
"48","NPQ.5.0","NPQ","6","5","1",0.140385492501336,5.12052909108362e-96
"49","qP.5.0","qP","7","5","1",0.378111330435942,5.96476001063061e-78
"50","ABQ.5.0","ABQ","8","5","1",0.285520289660228,1.17817114939547e-24
"51","qm.5.0","qm","9","5","1",0.854074517777486,2.9823800053153e-78
"52","nTau1.5.0","nTau1","10","5","1",2.73956881709748,4.67361567597686e-09
"53","nTau2.5.0","nTau2","11","5","1",5.61323143928566,1.32749502375951e-05
"54","nCon.5.0","nCon","12","5","1",1.11849851917065,0.000348027203708453
"55","Fm.5.0","Fm","13","5","1",2734.69754944384,5.12052909108362e-96
"56","Fo.5.0","Fo","14","5","1",2612.7485272034,5.96476001063061e-78
"57","Quant.6.0","Quant","1","6","1",0.0442831948425242,1.93787960985638e-79
"58","Sigma.6.0","Sigma","2","6","1",3.6958214701699,3.7437899259173e-25
"59","Connect.6.0","Connect","3","6","1",0.152334663590238,0.0666165444113032
"60","Tau1.6.0","Tau1","4","6","1",1600.71116572472,4.16152292197287e-12
"61","Tau2.6.0","Tau2","5","6","1",10305880.740101,3.09140085161557e-05
"62","NPQ.6.0","NPQ","6","6","1",0.20877261871432,1.31750973768996e-97
"63","qP.6.0","qP","7","6","1",0.488001641601956,3.87575921971277e-79
"64","ABQ.6.0","ABQ","8","6","1",0.283548595286585,3.7437899259173e-25
"65","qm.6.0","qm","9","6","1",0.855089097295389,1.93787960985638e-79
"66","nTau1.6.0","nTau1","10","6","1",2.09612251429146,4.16152292197287e-12
"67","nTau2.6.0","nTau2","11","6","1",6.04645532210595,3.09140085161557e-05
"68","nCon.6.0","nCon","12","6","1",0.586599780354561,0.0666165444113032
"69","Fm.6.0","Fm","13","6","1",2579.98019104845,1.31750973768996e-97
"70","Fo.6.0","Fo","14","6","1",2465.7304255584,3.87575921971277e-79
"71","Quant.7.0","Quant","1","7","1",0.0526247991163126,5.39637298664943e-81
"72","Sigma.7.0","Sigma","2","7","1",3.92128172237148,2.82919247664204e-31
"73","Connect.7.0","Connect","3","7","1",0.458420735506586,5.25731182772008e-14
"74","Tau1.7.0","Tau1","4","7","1",1323.00389835708,8.52006007704986e-13
"75","Tau2.7.0","Tau2","5","7","1",13863026.8961313,0.00485365067794501
"76","NPQ.7.0","NPQ","6","7","1",0.241838587236212,9.28738076869326e-100
"77","qP.7.0","qP","7","7","1",0.552733426750679,1.07927459732989e-80
"78","ABQ.7.0","ABQ","8","7","1",0.239842124154083,2.82919247664204e-31
"79","qm.7.0","qm","9","7","1",0.827792299726517,5.39637298664943e-81
"80","nTau1.7.0","nTau1","10","7","1",1.7324663669639,8.52006007704986e-13
"81","nTau2.7.0","nTau2","11","7","1",8.13343127778033,0.00485365067794501
"82","nCon.7.0","nCon","12","7","1",1.76525484364789,5.25731182772008e-14
"83","Fm.7.0","Fm","13","7","1",2511.28402983947,9.28738076869326e-100
"84","Fo.7.0","Fo","14","7","1",2379.12821224516,1.07927459732989e-80
"85","Quant.8.0","Quant","1","8","1",0.0535388824534016,1.12131762604282e-80
"86","Sigma.8.0","Sigma","2","8","1",3.7714793944441,2.1495621958277e-30
"87","Connect.8.0","Connect","3","8","1",0.304797168493484,5.27629248464978e-07
"88","Tau1.8.0","Tau1","4","8","1",1474.51063771933,1.78962966431542e-12
"89","Tau2.8.0","Tau2","5","8","1",12244979.9744635,0.00364534139333463
"90","NPQ.8.0","NPQ","6","8","1",0.258353018429841,5.22117433277047e-99
"91","qP.8.0","qP","7","8","1",0.577764933836967,2.24263525208563e-80
"92","ABQ.8.0","ABQ","8","8","1",0.268881970677833,2.1495621958277e-30
"93","qm.8.0","qm","9","8","1",0.824801082810126,1.12131762604282e-80
"94","nTau1.8.0","nTau1","10","8","1",1.93086361329054,1.78962966431542e-12
"95","nTau2.8.0","nTau2","11","8","1",7.18412391942252,0.00364534139333463
"96","nCon.8.0","nCon","12","8","1",1.17369184319009,5.27629248464978e-07
"97","Fm.8.0","Fm","13","8","1",2478.32632503721,5.22117433277047e-99
"98","Fo.8.0","Fo","14","8","1",2345.63950323987,2.24263525208563e-80
"99","Quant.9.0","Quant","1","9","1",0.0598300696507844,2.54130852676728e-78
"100","Sigma.9.0","Sigma","2","9","1",4.03971139105544,7.85245887624056e-29
"101","Connect.9.0","Connect","3","9","1",0.217418857405645,0.00136664922058285
"102","Tau1.9.0","Tau1","4","9","1",1736.45404667917,3.32431958579057e-13
"103","Tau2.9.0","Tau2","5","9","1",10777903.6090026,0.00272494156875446
"104","NPQ.9.0","NPQ","6","9","1",0.276561513917726,3.39373243823256e-97
"105","qP.9.0","qP","7","9","1",0.614261013447287,5.08261705353457e-78
"106","ABQ.9.0","ABQ","8","9","1",0.216884006947066,7.85245887624056e-29
"107","qm.9.0","qm","9","9","1",0.804214004142961,2.54130852676728e-78
"108","nTau1.9.0","nTau1","10","9","1",2.27387707427454,3.32431958579057e-13
"109","nTau2.9.0","nTau2","11","9","1",6.32339091449261,0.00272494156875446
"110","nCon.9.0","nCon","12","9","1",0.837221489799278,0.00136664922058285
"111","Fm.9.0","Fm","13","9","1",2442.97621208538,3.39373243823256e-97
"112","Fo.9.0","Fo","14","9","1",2296.8127751611,5.08261705353457e-78
"113","Quant.10.0","Quant","1","10","1",0.0903320304231932,1.36114361787381e-76
"114","Sigma.10.0","Sigma","2","10","1",4.78769824146582,7.14329784947722e-36
"115","Connect.10.0","Connect","3","10","1",0.197942308686769,3.31740750392417e-05
"116","Tau1.10.0","Tau1","4","10","1",1137.01654301402,2.29853784090768e-17
"117","Tau2.10.0","Tau2","5","10","1",4446924.27726848,4.89776800361793e-08
"118","NPQ.10.0","NPQ","6","10","1",0.284463505351803,7.78445510401879e-99
"119","qP.10.0","qP","7","10","1",0.680177431135203,2.72228723574761e-76
"120","ABQ.10.0","ABQ","8","10","1",0.0718834342708531,7.14329784947722e-36
"121","qm.10.0","qm","9","10","1",0.704400368620307,1.36114361787381e-76
"122","nTau1.10.0","nTau1","10","10","1",1.4889169426481,2.29853784090768e-17
"123","nTau2.10.0","nTau2","11","10","1",2.60900835565352,4.89776800361793e-08
"124","nCon.10.0","nCon","12","10","1",0.76222254385163,3.31740750392417e-05
"125","Fm.10.0","Fm","13","10","1",2427.94707577974,7.78445510401879e-99
"126","Fo.10.0","Fo","14","10","1",2208.6256866645,2.72228723574761e-76
"127","Quant.11.0","Quant","1","11","1",0.101724816749319,5.04094214400949e-78
"128","Sigma.11.0","Sigma","2","11","1",4.66581053416317,1.13570947685085e-38
"129","Connect.11.0","Connect","3","11","1",0.126932171049246,0.00171558462828912
"130","Tau1.11.0","Tau1","4","11","1",1493.42672473966,5.46760889506259e-20
"131","Tau2.11.0","Tau2","5","11","1",5618859.34364581,7.20753536254661e-06
"132","NPQ.11.0","NPQ","6","11","1",0.248620080480445,3.23679842216796e-100
"133","qP.11.0","qP","7","11","1",0.654056188272888,1.0081884288019e-77
"134","ABQ.11.0","ABQ","8","11","1",0.0955119076208576,1.13570947685085e-38
"135","qm.11.0","qm","9","11","1",0.667118981025972,5.04094214400949e-78
"136","nTau1.11.0","nTau1","10","11","1",1.95563412575689,5.46760889506259e-20
"137","nTau2.11.0","nTau2","11","11","1",3.29658210097035,7.20753536254661e-06
"138","nCon.11.0","nCon","12","11","1",0.488781620036917,0.00171558462828912
"139","Fm.11.0","Fm","13","11","1",2497.64476842686,3.23679842216796e-100
"140","Fo.11.0","Fo","14","11","1",2243.57231205374,1.0081884288019e-77
"141","Quant.12.0","Quant","1","12","1",0.105961422131224,2.50886476406039e-77
"142","Sigma.12.0","Sigma","2","12","1",5.01561840797149,1.21860793361456e-39
"143","Connect.12.0","Connect","3","12","1",0.186065339521325,3.66292610428142e-06
"144","Tau1.12.0","Tau1","4","12","1",1366.11244932171,3.53917527086023e-18
"145","Tau2.12.0","Tau2","5","12","1",4026278.34157309,8.29585217392082e-08
"146","NPQ.12.0","NPQ","6","12","1",0.240770982407408,2.50038194889932e-100
"147","qP.12.0","qP","7","12","1",0.651406939565791,5.01772952812078e-77
"148","ABQ.12.0","ABQ","8","12","1",0.0277000978263053,1.21860793361456e-39
"149","qm.12.0","qm","9","12","1",0.653255249818721,2.50886476406039e-77
"150","nTau1.12.0","nTau1","10","12","1",1.78891677861235,3.53917527086023e-18
"151","nTau2.12.0","nTau2","11","12","1",2.36221558551103,8.29585217392082e-08
"152","nCon.12.0","nCon","12","12","1",0.716487532925501,3.66292610428142e-06
"153","Fm.12.0","Fm","13","12","1",2513.4448306599,2.50038194889932e-100
"154","Fo.12.0","Fo","14","12","1",2247.1166419548,5.01772952812078e-77
"155","Quant.13.0","Quant","1","13","1",0.115034925758489,6.64388559112835e-72
"156","Sigma.13.0","Sigma","2","13","1",5.18696388719577,1.2891397298631e-35
"157","Connect.13.0","Connect","3","13","1",0.165571068446609,0.00054329946275962
"158","Tau1.13.0","Tau1","4","13","1",1620.62703541313,1.53935443997869e-19
"159","Tau2.13.0","Tau2","5","13","1",4721211.42142677,3.3878894763871e-06
"160","NPQ.13.0","NPQ","6","13","1",0.228426942723659,9.88856894000941e-96
"161","qP.13.0","qP","7","13","1",0.651746597815939,1.32877711822567e-71
"162","ABQ.13.0","ABQ","8","13","1",-0.00551598424702116,1.2891397298631e-35
"163","qm.13.0","qm","9","13","1",0.623563408342598,6.64388559112835e-72
"164","nTau1.13.0","nTau1","10","13","1",2.12220223669202,1.53935443997869e-19
"165","nTau2.13.0","nTau2","11","13","1",2.76993249250365,3.3878894763871e-06
"166","nCon.13.0","nCon","12","13","1",0.637569612160647,0.00054329946275962
"167","Fm.13.0","Fm","13","13","1",2538.70157296465,9.88856894000941e-96
"168","Fo.13.0","Fo","14","13","1",2246.6622259957,1.32877711822567e-71
"169","Quant.14.0","Quant","1","14","1",0.119487836539748,3.01419672625096e-71
"170","Sigma.14.0","Sigma","2","14","1",5.03833049658448,5.82568983405756e-36
"171","Connect.14.0","Connect","3","14","1",0.259645231914114,1.22509417642984e-07
"172","Tau1.14.0","Tau1","4","14","1",1638.79223717707,9.98843976515676e-19
"173","Tau2.14.0","Tau2","5","14","1",5293483.4915013,0.000118890185071701
"174","NPQ.14.0","NPQ","6","14","1",0.219925752533718,2.26377731551549e-94
"175","qP.14.0","qP","7","14","1",0.648552898347352,6.02839345250193e-71
"176","ABQ.14.0","ABQ","8","14","1",0.0232972585868865,5.82568983405756e-36
