"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo9.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.377516821831249,4.32857301988323e-57
"2","Sigma.1.0","Sigma","2","1","1",4.85685288218827,8.91942126357583e-49
"3","Connect.1.0","Connect","3","1","1",0.329066962257463,4.54314406140772e-19
"4","Tau1.1.0","Tau1","4","1","1",711.262676648799,1.65217117308184e-27
"5","Tau2.1.0","Tau2","5","1","1",840950.557806855,3.53618878415263e-26
"6","NPQ.1.0","NPQ","6","1","1",0.7981561324992,1.78562324336563e-84
"7","qP.1.0","qP","7","1","1",1.45792191520394,8.65714603976647e-57
"8","ABQ.1.0","ABQ","8","1","1",0,8.91942126357583e-49
"9","qm.1.0","qm","9","1","1",0,4.32857301988323e-57
"10","nTau1.1.0","nTau1","10","1","1",1,1.65217117308184e-27
"11","nTau2.1.0","nTau2","11","1","1",1,3.53618878415263e-26
"12","nCon.1.0","nCon","12","1","1",1,4.54314406140772e-19
"13","Fm.1.0","Fm","13","1","1",1983.95583590557,1.78562324336563e-84
"14","Fo.1.0","Fo","14","1","1",1234.97913408094,8.65714603976647e-57
"15","Quant.3.0","Quant","1","3","1",0.041844033879721,1.09188062752311e-78
"16","Sigma.3.0","Sigma","2","3","1",3.11963182479598,3.69483364780163e-26
"17","Connect.3.0","Connect","3","3","1",0.437672632983406,1.21699817194646e-09
"18","Tau1.3.0","Tau1","4","3","1",6482.19531931142,4.42964720351603e-05
"19","Tau2.3.0","Tau2","5","3","1",5673732.7168259,1.61542857683993e-06
"20","NPQ.3.0","NPQ","6","3","1",0.0869502028484083,3.14205666135176e-93
"21","qP.3.0","qP","7","3","1",0.264217705557569,2.18376125504622e-78
"22","ABQ.3.0","ABQ","8","3","1",0.357684512899963,3.69483364780163e-26
"23","qm.3.0","qm","9","3","1",0.889159816305019,1.09188062752311e-78
"24","nTau1.3.0","nTau1","10","3","1",9.11364469432456,4.42964720351603e-05
"25","nTau2.3.0","nTau2","11","3","1",6.74680891064824,1.61542857683993e-06
"26","nCon.3.0","nCon","12","3","1",1.33004124747403,1.21699817194646e-09
"27","Fm.3.0","Fm","13","3","1",3282.08444470819,3.14205666135176e-93
"28","Fo.3.0","Fo","14","3","1",3144.74879200772,2.18376125504622e-78
"29","Quant.4.0","Quant","1","4","1",0.0422142136504988,2.28166508761499e-85
"30","Sigma.4.0","Sigma","2","4","1",2.95247201330402,4.35957462621927e-31
"31","Connect.4.0","Connect","3","4","1",0.460419355497196,1.1977221602418e-13
"32","Tau1.4.0","Tau1","4","4","1",2870.87599027062,0.000101221102852552
"33","Tau2.4.0","Tau2","5","4","1",4049457.78278297,1.47632036338844e-11
"34","NPQ.4.0","NPQ","6","4","1",0.122486668896581,3.4528102403455e-99
"35","qP.4.0","qP","7","4","1",0.327182351636358,4.56333017522994e-85
"36","ABQ.4.0","ABQ","8","4","1",0.392101822945525,4.35957462621927e-31
"37","qm.4.0","qm","9","4","1",0.888179251335802,2.28166508761499e-85
"38","nTau1.4.0","nTau1","10","4","1",4.03630906628912,0.000101221102852552
"39","nTau2.4.0","nTau2","11","4","1",4.81533396367998,1.47632036338844e-11
"40","nCon.4.0","nCon","12","4","1",1.3991661525017,1.1977221602418e-13
"41","Fm.4.0","Fm","13","4","1",3178.17792566574,3.4528102403455e-99
"42","Fo.4.0","Fo","14","4","1",3044.01364369238,4.56333017522994e-85
"43","Quant.5.0","Quant","1","5","1",0.0421778085700378,2.58237371295236e-83
"44","Sigma.5.0","Sigma","2","5","1",4.00099594564892,3.54181755080209e-27
"45","Connect.5.0","Connect","3","5","1",0.311102405372049,3.11548946227943e-05
"46","Tau1.5.0","Tau1","4","5","1",2298.61092127361,1.99047448996996e-07
"47","Tau2.5.0","Tau2","5","5","1",5966412.84677302,8.6286947448303e-07
"48","NPQ.5.0","NPQ","6","5","1",0.148026569208532,7.57704744843974e-101
"49","qP.5.0","qP","7","5","1",0.369439820365354,5.16474742590473e-83
"50","ABQ.5.0","ABQ","8","5","1",0.176216360120371,3.54181755080209e-27
"51","qm.5.0","qm","9","5","1",0.888275684337872,2.58237371295236e-83
"52","nTau1.5.0","nTau1","10","5","1",3.23173279962305,1.99047448996996e-07
"53","nTau2.5.0","nTau2","11","5","1",7.09484379478033,8.6286947448303e-07
"54","nCon.5.0","nCon","12","5","1",0.945407594970418,3.11548946227943e-05
"55","Fm.5.0","Fm","13","5","1",3107.47368451642,7.57704744843974e-101
"56","Fo.5.0","Fo","14","5","1",2976.40725431445,5.16474742590473e-83
"57","Quant.6.0","Quant","1","6","1",0.0396176051386616,2.23993143642216e-83
"58","Sigma.6.0","Sigma","2","6","1",3.68661327895607,2.38050738778461e-27
"59","Connect.6.0","Connect","3","6","1",0.287289857174082,4.83335442579956e-05
"60","Tau1.6.0","Tau1","4","6","1",1924.25725531444,3.36940924963538e-08
"61","Tau2.6.0","Tau2","5","6","1",9148472.80335044,3.14126036142672e-05
"62","NPQ.6.0","NPQ","6","6","1",0.184158517615489,6.76889279943756e-101
"63","qP.6.0","qP","7","6","1",0.421384965744543,4.47986287284431e-83
"64","ABQ.6.0","ABQ","8","6","1",0.240946067673548,2.38050738778461e-27
"65","qm.6.0","qm","9","6","1",0.895057377982561,2.23993143642216e-83
"66","nTau1.6.0","nTau1","10","6","1",2.70541013677368,3.36940924963538e-08
"67","nTau2.6.0","nTau2","11","6","1",10.8787285036222,3.14126036142672e-05
"68","nCon.6.0","nCon","12","6","1",0.873043757426205,4.83335442579956e-05
"69","Fm.6.0","Fm","13","6","1",3012.65607591532,6.76889279943756e-101
"70","Fo.6.0","Fo","14","6","1",2893.30185708111,4.47986287284431e-83
"71","Quant.7.0","Quant","1","7","1",0.0436510722559987,6.21836706231363e-79
"72","Sigma.7.0","Sigma","2","7","1",3.40533373454671,4.19845409460639e-26
"73","Connect.7.0","Connect","3","7","1",0.484575246178607,2.60475643418375e-11
"74","Tau1.7.0","Tau1","4","7","1",1924.44796200383,6.82782044015922e-13
"75","Tau2.7.0","Tau2","5","7","1",11032522.1058671,0.000175759775923327
"76","NPQ.7.0","NPQ","6","7","1",0.215448267735777,1.50847323300975e-95
"77","qP.7.0","qP","7","7","1",0.475340657759567,1.24367341246273e-78
"78","ABQ.7.0","ABQ","8","7","1",0.298860019615742,4.19845409460639e-26
"79","qm.7.0","qm","9","7","1",0.884373172977413,6.21836706231363e-79
"80","nTau1.7.0","nTau1","10","7","1",2.70567826090791,6.82782044015922e-13
"81","nTau2.7.0","nTau2","11","7","1",13.1191090884573,0.000175759775923327
"82","nCon.7.0","nCon","12","7","1",1.4725733718582,2.60475643418375e-11
"83","Fm.7.0","Fm","13","7","1",2935.10011708429,1.50847323300975e-95
"84","Fo.7.0","Fo","14","7","1",2806.97984979485,1.24367341246273e-78
"85","Quant.8.0","Quant","1","8","1",0.047886783932817,1.32040403434355e-81
"86","Sigma.8.0","Sigma","2","8","1",3.73506232597948,1.32424495861998e-28
"87","Connect.8.0","Connect","3","8","1",0.247659720822948,0.000226864978866423
"88","Tau1.8.0","Tau1","4","8","1",1545.85879846348,3.54973088537935e-13
"89","Tau2.8.0","Tau2","5","8","1",10625791.5435595,0.00020888046350303
"90","NPQ.8.0","NPQ","6","8","1",0.242387109800675,1.92233202049487e-99
"91","qP.8.0","qP","7","8","1",0.520986148591124,2.6408080686871e-81
"92","ABQ.8.0","ABQ","8","8","1",0.230970668336028,1.32424495861998e-28
"93","qm.8.0","qm","9","8","1",0.873153244667274,1.32040403434355e-81
"94","nTau1.8.0","nTau1","10","8","1",2.1734006988065,3.54973088537935e-13
"95","nTau2.8.0","nTau2","11","8","1",12.6354533508734,0.00020888046350303
"96","nCon.8.0","nCon","12","8","1",0.752611927748548,0.000226864978866423
"97","Fm.8.0","Fm","13","8","1",2871.4579576679,1.92233202049487e-99
"98","Fo.8.0","Fo","14","8","1",2733.95307087689,2.6408080686871e-81
"99","Quant.9.0","Quant","1","9","1",0.0555170477419933,1.77218550617996e-79
"100","Sigma.9.0","Sigma","2","9","1",4.04539314193578,1.90192774373434e-28
"101","Connect.9.0","Connect","3","9","1",0.330327370944852,2.48529323840158e-06
"102","Tau1.9.0","Tau1","4","9","1",1399.43042440505,1.14053537348337e-11
"103","Tau2.9.0","Tau2","5","9","1",7899102.81554984,2.6280482258972e-05
"104","NPQ.9.0","NPQ","6","9","1",0.254953200177844,2.22500137396079e-97
"105","qP.9.0","qP","7","9","1",0.55165504366589,3.54437101235992e-79
"106","ABQ.9.0","ABQ","8","9","1",0.16707521515185,1.90192774373434e-28
"107","qm.9.0","qm","9","9","1",0.852941525962492,1.77218550617996e-79
"108","nTau1.9.0","nTau1","10","9","1",1.96752967693825,1.14053537348337e-11
"109","nTau2.9.0","nTau2","11","9","1",9.39306448187655,2.6280482258972e-05
"110","nCon.9.0","nCon","12","9","1",1.00383024986387,2.48529323840158e-06
"111","Fm.9.0","Fm","13","9","1",2842.70549087856,2.22500137396079e-97
"112","Fo.9.0","Fo","14","9","1",2684.88687442503,3.54437101235992e-79
"113","Quant.10.0","Quant","1","10","1",0.087534157508682,5.42374044163532e-78
"114","Sigma.10.0","Sigma","2","10","1",5.02481772888676,3.90436899012397e-37
"115","Connect.10.0","Connect","3","10","1",0.280008801994067,1.8309484951275e-09
"116","Tau1.10.0","Tau1","4","10","1",1879.03189179581,4.23009769805678e-17
"117","Tau2.10.0","Tau2","5","10","1",6369767.41712425,8.6346272703346e-05
"118","NPQ.10.0","NPQ","6","10","1",0.288796077173638,9.51004352121075e-101
"119","qP.10.0","qP","7","10","1",0.651118508867699,1.08474808832706e-77
"120","ABQ.10.0","ABQ","8","10","1",-0.0345830624836261,3.90436899012397e-37
"121","qm.10.0","qm","9","10","1",0.768131769376333,5.42374044163532e-78
"122","nTau1.10.0","nTau1","10","10","1",2.64182552168926,4.23009769805678e-17
"123","nTau2.10.0","nTau2","11","10","1",7.57448503718958,8.6346272703346e-05
"124","nCon.10.0","nCon","12","10","1",0.85091739405607,1.8309484951275e-09
"125","Fm.10.0","Fm","13","10","1",2768.05804744899,9.51004352121075e-101
"126","Fo.10.0","Fo","14","10","1",2525.75841833041,1.08474808832706e-77
"127","Quant.11.0","Quant","1","11","1",0.102512932848609,5.76000319068735e-75
"128","Sigma.11.0","Sigma","2","11","1",4.92105714312402,1.83532274539717e-36
"129","Connect.11.0","Connect","3","11","1",0.201973035152748,1.39497491890105e-05
"130","Tau1.11.0","Tau1","4","11","1",2023.15414033192,6.63317517660375e-20
"131","Tau2.11.0","Tau2","5","11","1",5172100.79702459,2.7688709550842e-06
"132","NPQ.11.0","NPQ","6","11","1",0.25928310533326,1.0211941830412e-97
"133","qP.11.0","qP","7","11","1",0.640642232792692,1.15200063813747e-74
"134","ABQ.11.0","ABQ","8","11","1",-0.0132193135129153,1.83532274539717e-36
"135","qm.11.0","qm","9","11","1",0.728454662360893,5.76000319068735e-75
"136","nTau1.11.0","nTau1","10","11","1",2.844454245602,6.63317517660375e-20
"137","nTau2.11.0","nTau2","11","11","1",6.15030306955632,2.7688709550842e-06
"138","nCon.11.0","nCon","12","11","1",0.613774879639008,1.39497491890105e-05
"139","Fm.11.0","Fm","13","11","1",2832.9311636378,1.0211941830412e-97
"140","Fo.11.0","Fo","14","11","1",2542.51908149507,1.15200063813747e-74
"141","Quant.12.0","Quant","1","12","1",0.105372997696535,2.36782997284178e-75
"142","Sigma.12.0","Sigma","2","12","1",5.19082271003287,4.37839763514654e-38
"143","Connect.12.0","Connect","3","12","1",0.240372303777543,6.97181270178647e-08
"144","Tau1.12.0","Tau1","4","12","1",1940.88213831065,1.21218685278589e-17
"145","Tau2.12.0","Tau2","5","12","1",4943123.69891229,2.04786105800034e-05
"146","NPQ.12.0","NPQ","6","12","1",0.251938795871719,1.14556866662553e-98
"147","qP.12.0","qP","7","12","1",0.636413506743547,4.73565994568356e-75
"148","ABQ.12.0","ABQ","8","12","1",-0.0687625991450931,4.37839763514654e-38
"149","qm.12.0","qm","9","12","1",0.72087866923282,2.36782997284178e-75
"150","nTau1.12.0","nTau1","10","12","1",2.72878389662643,1.21218685278589e-17
"151","nTau2.12.0","nTau2","11","12","1",5.87801940675757,2.04786105800034e-05
"152","nCon.12.0","nCon","12","12","1",0.730466231336452,6.97181270178647e-08
"153","Fm.12.0","Fm","13","12","1",2849.55012553722,1.14556866662553e-98
"154","Fo.12.0","Fo","14","12","1",2549.28448672283,4.73565994568356e-75
"155","Quant.13.0","Quant","1","13","1",0.112763194819319,1.25684105973648e-73
"156","Sigma.13.0","Sigma","2","13","1",5.27122337686016,2.21113288397119e-37
"157","Connect.13.0","Connect","3","13","1",0.240215630516705,1.39771046466781e-07
"158","Tau1.13.0","Tau1","4","13","1",2037.82535619919,2.70428298943621e-19
"159","Tau2.13.0","Tau2","5","13","1",4755858.19922847,9.74902517934801e-06
