"","uni","metric","metrix","stage","col","ASnormalized.t10_icra9.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.332757182706566,4.40679414487789e-58
"2","Sigma.1.0","Sigma","2","1","1",4.93354897102056,6.56655977645503e-46
"3","Connect.1.0","Connect","3","1","1",0.267081176061649,3.23494443653261e-13
"4","Tau1.1.0","Tau1","4","1","1",737.804905174654,1.78850210609786e-29
"5","Tau2.1.0","Tau2","5","1","1",1394645.75207928,3.98526836839546e-23
"6","NPQ.1.0","NPQ","6","1","1",0.587509038351052,1.01048097353373e-84
"7","qP.1.0","qP","7","1","1",1.30884762416011,8.81358828975578e-58
"8","ABQ.1.0","ABQ","8","1","1",0,6.56655977645503e-46
"9","qm.1.0","qm","9","1","1",0,4.40679414487789e-58
"10","nTau1.1.0","nTau1","10","1","1",1,1.78850210609786e-29
"11","nTau2.1.0","nTau2","11","1","1",1,3.98526836839546e-23
"12","nCon.1.0","nCon","12","1","1",1,3.23494443653261e-13
"13","Fm.1.0","Fm","13","1","1",1939.25392730528,1.01048097353373e-84
"14","Fo.1.0","Fo","14","1","1",1293.95325390253,8.81358828975578e-58
"15","Quant.3.0","Quant","1","3","1",0.054125362486043,2.16761799479591e-82
"16","Sigma.3.0","Sigma","2","3","1",3.22686199717237,4.79128551713312e-33
"17","Connect.3.0","Connect","3","3","1",0.422902472412228,2.17630147669173e-13
"18","Tau1.3.0","Tau1","4","3","1",2933.34894324663,4.07300045917525e-08
"19","Tau2.3.0","Tau2","5","3","1",4377757.58130795,2.92315025132325e-12
"20","NPQ.3.0","NPQ","6","3","1",0.0557244916672333,1.59123498387411e-96
"21","qP.3.0","qP","7","3","1",0.234931202766262,4.33523598959181e-82
"22","ABQ.3.0","ABQ","8","3","1",0.345934941331928,4.79128551713312e-33
"23","qm.3.0","qm","9","3","1",0.837342767342239,2.16761799479591e-82
"24","nTau1.3.0","nTau1","10","3","1",3.97577858682336,4.07300045917525e-08
"25","nTau2.3.0","nTau2","11","3","1",3.13897459249502,2.92315025132325e-12
"26","nCon.3.0","nCon","12","3","1",1.58342298266131,2.17630147669173e-13
"27","Fm.3.0","Fm","13","3","1",2916.08574164374,1.59123498387411e-96
"28","Fo.3.0","Fo","14","3","1",2758.25154383689,4.33523598959181e-82
"29","Quant.4.0","Quant","1","4","1",0.0574678643180551,1.99768696236168e-80
"30","Sigma.4.0","Sigma","2","4","1",3.00614216300098,5.05972521038964e-32
"31","Connect.4.0","Connect","3","4","1",0.49186326558974,5.75311563590856e-16
"32","Tau1.4.0","Tau1","4","4","1",1635.91997932759,1.23644217078056e-09
"33","Tau2.4.0","Tau2","5","4","1",4260712.98134742,2.98958872869863e-12
"34","NPQ.4.0","NPQ","6","4","1",0.0974991413330048,5.03905280787218e-95
"35","qP.4.0","qP","7","4","1",0.318806279195476,3.99537392472336e-80
"36","ABQ.4.0","ABQ","8","4","1",0.390673492721179,5.05972521038964e-32
"37","qm.4.0","qm","9","4","1",0.827297899775971,1.99768696236168e-80
"38","nTau1.4.0","nTau1","10","4","1",2.21727989046146,1.23644217078056e-09
"39","nTau2.4.0","nTau2","11","4","1",3.05505034163345,2.98958872869863e-12
"40","nCon.4.0","nCon","12","4","1",1.84162460583222,5.75311563590856e-16
"41","Fm.4.0","Fm","13","4","1",2805.08933566518,5.03905280787218e-95
"42","Fo.4.0","Fo","14","4","1",2643.88684232315,3.99537392472336e-80
"43","Quant.5.0","Quant","1","5","1",0.0613886589824414,2.72297119308435e-80
"44","Sigma.5.0","Sigma","2","5","1",3.50616974206238,9.72756502628932e-32
"45","Connect.5.0","Connect","3","5","1",0.334545807885244,1.68758979838143e-08
"46","Tau1.5.0","Tau1","4","5","1",1575.20254111198,9.25012156939885e-16
"47","Tau2.5.0","Tau2","5","5","1",6143153.48387271,3.20983123532861e-13
"48","NPQ.5.0","NPQ","6","5","1",0.134636438715361,6.20509579652983e-97
"49","qP.5.0","qP","7","5","1",0.390073786882392,5.44594238616869e-80
