"","uni","metric","metrix","stage","col","ASnormalized.t9_aabr1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.368883536926347,5.64123930513283e-63
"2","Sigma.1.0","Sigma","2","1","1",4.49799160746436,1.63562805581156e-53
"3","Connect.1.0","Connect","3","1","1",0.344075098762738,4.32877778107712e-24
"4","Tau1.1.0","Tau1","4","1","1",607.817725428751,3.14483894374828e-29
"5","Tau2.1.0","Tau2","5","1","1",1154014.77764599,2.16539207445693e-25
"6","NPQ.1.0","NPQ","6","1","1",0.774953173096382,1.578089658796e-88
"7","qP.1.0","qP","7","1","1",1.22086624348664,1.12824786102657e-62
"8","ABQ.1.0","ABQ","8","1","1",0,1.63562805581156e-53
"9","qm.1.0","qm","9","1","1",0,5.64123930513283e-63
"10","nTau1.1.0","nTau1","10","1","1",1,3.14483894374828e-29
"11","nTau2.1.0","nTau2","11","1","1",1,2.16539207445693e-25
"12","nCon.1.0","nCon","12","1","1",1,4.32877778107712e-24
"13","Fm.1.0","Fm","13","1","1",1874.16686918529,1.578089658796e-88
"14","Fo.1.0","Fo","14","1","1",1182.81756569004,1.12824786102657e-62
"15","Quant.3.0","Quant","1","3","1",0.0587301241140841,1.41699738679424e-82
"16","Sigma.3.0","Sigma","2","3","1",3.01762309265232,2.25214720477909e-34
"17","Connect.3.0","Connect","3","3","1",0.474959837042742,1.73864323185377e-16
"18","Tau1.3.0","Tau1","4","3","1",3317.75950042743,6.19175242976749e-07
"19","Tau2.3.0","Tau2","5","3","1",3801713.41857931,3.78051603445059e-11
"20","NPQ.3.0","NPQ","6","3","1",0.123663011706325,4.51713927805643e-95
"21","qP.3.0","qP","7","3","1",0.307512915005393,2.83399477358804e-82
"22","ABQ.3.0","ABQ","8","3","1",0.329117669396134,2.25214720477909e-34
"23","qm.3.0","qm","9","3","1",0.840789522342358,1.41699738679424e-82
"24","nTau1.3.0","nTau1","10","3","1",5.45847770083885,6.19175242976749e-07
"25","nTau2.3.0","nTau2","11","3","1",3.29433685964942,3.78051603445059e-11
"26","nCon.3.0","nCon","12","3","1",1.38039584599598,1.73864323185377e-16
"27","Fm.3.0","Fm","13","3","1",2960.45913829721,4.51713927805643e-95
"28","Fo.3.0","Fo","14","3","1",2786.59100567034,2.83399477358804e-82
"29","Quant.4.0","Quant","1","4","1",0.0540053020495523,1.44987170832035e-79
"30","Sigma.4.0","Sigma","2","4","1",3.05249713767719,1.55808054104081e-29
"31","Connect.4.0","Connect","3","4","1",0.388742420049585,1.81022584114423e-09
"32","Tau1.4.0","Tau1","4","4","1",1893.65603057169,4.74457779610088e-08
"33","Tau2.4.0","Tau2","5","4","1",4457429.08806585,8.26254786086554e-10
"34","NPQ.4.0","NPQ","6","4","1",0.175096050134373,2.75493070823718e-94
"35","qP.4.0","qP","7","4","1",0.369356070485638,2.89974341664069e-79
"36","ABQ.4.0","ABQ","8","4","1",0.321364421264903,1.55808054104081e-29
