"","uni","metric","metrix","stage","col","cclong2025.lpv1.004","pval"
"1","Quant.1.0","Quant","1","1","1",0.379018534555931,2.2647745704563e-56
"2","Sigma.1.0","Sigma","2","1","1",4.25536565433204,3.98661871447864e-47
"3","Connect.1.0","Connect","3","1","1",0.210956708056867,7.08392850474983e-11
"4","Tau1.1.0","Tau1","4","1","1",490.924680733369,3.26630364648335e-29
"5","Tau2.1.0","Tau2","5","1","1",946438.010554632,2.05023759842977e-26
"6","NPQ.1.0","NPQ","6","1","1",0.787779090069833,7.71777056057933e-85
"7","qP.1.0","qP","7","1","1",0.971390122870794,4.5295491409126e-56
"8","ABQ.1.0","ABQ","8","1","1",0,3.98661871447864e-47
"9","qm.1.0","qm","9","1","1",0,2.2647745704563e-56
"10","nTau1.1.0","nTau1","10","1","1",1,3.26630364648335e-29
"11","nTau2.1.0","nTau2","11","1","1",1,2.05023759842977e-26
"12","nCon.1.0","nCon","12","1","1",1,7.08392850474983e-11
"13","Fm.1.0","Fm","13","1","1",1951.3311454334,7.71777056057933e-85
"14","Fo.1.0","Fo","14","1","1",1211.74047425789,4.5295491409126e-56
"15","Quant.3.0","Quant","1","3","1",0.0876489572105046,9.99549146878335e-70
"16","Sigma.3.0","Sigma","2","3","1",3.24186279420454,2.2661370819302e-22
"17","Connect.3.0","Connect","3","3","1",0.137385456034955,0.200989274581884
"18","Tau1.3.0","Tau1","4","3","1",1477.51518012151,1.10060559790737e-10
"19","Tau2.3.0","Tau2","5","3","1",2543266.63426986,2.3177367329673e-23
"20","NPQ.3.0","NPQ","6","3","1",0.150439358307065,5.77931466250486e-83
"21","qP.3.0","qP","7","3","1",0.308025273298676,1.99909829375661e-69
"22","ABQ.3.0","ABQ","8","3","1",0.23817056921906,2.2661370819302e-22
"23","qm.3.0","qm","9","3","1",0.768747569790494,9.99549146878335e-70
"24","nTau1.3.0","nTau1","10","3","1",3.00965756684777,1.10060559790737e-10
"25","nTau2.3.0","nTau2","11","3","1",2.6871983224548,2.3177367329673e-23
"26","nCon.3.0","nCon","12","3","1",0.651249525556308,0.200989274581884
"27","Fm.3.0","Fm","13","3","1",3032.36237044379,5.77931466250486e-83
"28","Fo.3.0","Fo","14","3","1",2766.57897079002,1.99909829375661e-69
"29","Quant.4.0","Quant","1","4","1",0.0748493192234539,6.28430718903988e-74
"30","Sigma.4.0","Sigma","2","4","1",2.97941887920976,2.64938966038865e-22
"31","Connect.4.0","Connect","3","4","1",0.217222238948277,0.0453585157681605
"32","Tau1.4.0","Tau1","4","4","1",2738.83807023412,6.26210618552788e-09
"33","Tau2.4.0","Tau2","5","4","1",2605803.66043672,1.26050763213617e-21
"34","NPQ.4.0","NPQ","6","4","1",0.114359052600666,3.32948472268598e-85
"35","qP.4.0","qP","7","4","1",0.252712778936948,1.25686143780465e-73
"36","ABQ.4.0","ABQ","8","4","1",0.299844215225861,2.64938966038865e-22
"37","qm.4.0","qm","9","4","1",0.802518050176228,6.28430718903988e-74
"38","nTau1.4.0","nTau1","10","4","1",5.5789374169225,6.26210618552788e-09
"39","nTau2.4.0","nTau2","11","4","1",2.75327452128605,1.26050763213617e-21
"40","nCon.4.0","nCon","12","4","1",1.02970055301452,0.0453585157681605
"41","Fm.4.0","Fm","13","4","1",3130.54307897113,3.32948472268598e-85
"42","Fo.4.0","Fo","14","4","1",2896.22406071045,1.25686143780465e-73
