"","uni","metric","metrix","stage","col","ASnormalized.t7_aglo11.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.380010584647793,5.39500355695982e-58
"2","Sigma.1.0","Sigma","2","1","1",4.33829561622465,2.78492549294425e-49
"3","Connect.1.0","Connect","3","1","1",0.322717491401017,1.55796940205911e-19
"4","Tau1.1.0","Tau1","4","1","1",782.372916053697,7.65784766116635e-29
"5","Tau2.1.0","Tau2","5","1","1",1030119.82223718,3.85255973020266e-26
"6","NPQ.1.0","NPQ","6","1","1",0.796614456495794,3.56482797014904e-84
"7","qP.1.0","qP","7","1","1",1.50618622218129,1.07900071139196e-57
"8","ABQ.1.0","ABQ","8","1","1",0,2.78492549294425e-49
"9","qm.1.0","qm","9","1","1",0,5.39500355695982e-58
"10","nTau1.1.0","nTau1","10","1","1",1,7.65784766116635e-29
"11","nTau2.1.0","nTau2","11","1","1",1,3.85255973020266e-26
"12","nCon.1.0","nCon","12","1","1",1,1.55796940205911e-19
"13","Fm.1.0","Fm","13","1","1",1823.67113307056,3.56482797014904e-84
"14","Fo.1.0","Fo","14","1","1",1130.65679958711,1.07900071139196e-57
"15","Quant.3.0","Quant","1","3","1",0.046319289086473,1.25711011015891e-83
"16","Sigma.3.0","Sigma","2","3","1",2.97095065333402,4.5086017891934e-32
"17","Connect.3.0","Connect","3","3","1",0.581345903561199,4.64653771607392e-20
"18","Tau1.3.0","Tau1","4","3","1",5651.95098774865,1.56709120534284e-07
"19","Tau2.3.0","Tau2","5","3","1",7320722.67198001,2.05738048405829e-09
"20","NPQ.3.0","NPQ","6","3","1",0.0702506986016955,3.80042193688702e-96
"21","qP.3.0","qP","7","3","1",0.250493640325099,2.51422022031744e-83
"22","ABQ.3.0","ABQ","8","3","1",0.315180219111149,4.5086017891934e-32
"23","qm.3.0","qm","9","3","1",0.878110529133278,1.25711011015891e-83
"24","nTau1.3.0","nTau1","10","3","1",7.22411381040284,1.56709120534284e-07
"25","nTau2.3.0","nTau2","11","3","1",7.10667100462265,2.05738048405829e-09
"26","nCon.3.0","nCon","12","3","1",1.80140810167244,4.64653771607392e-20
"27","Fm.3.0","Fm","13","3","1",3061.37050491941,3.80042193688702e-96
"28","Fo.3.0","Fo","14","3","1",2919.56999950125,2.51422022031744e-83
"29","Quant.4.0","Quant","1","4","1",0.0430677202078277,5.598220863081e-81
"30","Sigma.4.0","Sigma","2","4","1",2.70973988804513,1.25652558568018e-27
"31","Connect.4.0","Connect","3","4","1",0.585763736507068,1.37024893769529e-16
"32","Tau1.4.0","Tau1","4","4","1",3561.85853190061,1.10243342518283e-05
"33","Tau2.4.0","Tau2","5","4","1",4684973.09481698,1.03890378897288e-09
"34","NPQ.4.0","NPQ","6","4","1",0.0997828619228354,1.98633815742544e-93
"35","qP.4.0","qP","7","4","1",0.2987242919443,1.119644172616e-80
"36","ABQ.4.0","ABQ","8","4","1",0.375390676949014,1.25652558568018e-27
"37","qm.4.0","qm","9","4","1",0.886667051004002,5.598220863081e-81
"38","nTau1.4.0","nTau1","10","4","1",4.55263526997673,1.10243342518283e-05
"39","nTau2.4.0","nTau2","11","4","1",4.54798848996256,1.03890378897288e-09
"40","nCon.4.0","nCon","12","4","1",1.8150975764099,1.37024893769529e-16
"41","Fm.4.0","Fm","13","4","1",2979.1643741749,1.98633815742544e-93
"42","Fo.4.0","Fo","14","4","1",2850.85855645481,1.119644172616e-80
"43","Quant.5.0","Quant","1","5","1",0.0498868276556981,1.15028665270237e-82
"44","Sigma.5.0","Sigma","2","5","1",3.34031128954723,1.0398757951983e-28
"45","Connect.5.0","Connect","3","5","1",0.536002055577002,5.04153087785543e-13
"46","Tau1.5.0","Tau1","4","5","1",2849.08737653238,1.67404165065232e-08
"47","Tau2.5.0","Tau2","5","5","1",6564246.57100992,8.50701899174281e-09
"48","NPQ.5.0","NPQ","6","5","1",0.104531049427821,4.06590251314959e-95
"49","qP.5.0","qP","7","5","1",0.321525277950925,2.30057330540433e-82
"50","ABQ.5.0","ABQ","8","5","1",0.230040646134184,1.0398757951983e-28
"51","qm.5.0","qm","9","5","1",0.868722531237031,1.15028665270237e-82
"52","nTau1.5.0","nTau1","10","5","1",3.64159765512236,1.67404165065232e-08
"53","nTau2.5.0","nTau2","11","5","1",6.372313617608,8.50701899174281e-09
"54","nCon.5.0","nCon","12","5","1",1.66090177898338,5.04153087785543e-13
"55","Fm.5.0","Fm","13","5","1",2966.35746298478,4.06590251314959e-95
"56","Fo.5.0","Fo","14","5","1",2818.37529946367,2.30057330540433e-82
"57","Quant.6.0","Quant","1","6","1",0.043653247834563,2.57941468063826e-83
"58","Sigma.6.0","Sigma","2","6","1",3.31243175466682,3.05627929822659e-28
"59","Connect.6.0","Connect","3","6","1",0.325336797722178,2.98701211665589e-06
"60","Tau1.6.0","Tau1","4","6","1",2911.0089199781,2.01185221340951e-09
"61","Tau2.6.0","Tau2","5","6","1",9270610.28658891,0.000211596310024742
"62","NPQ.6.0","NPQ","6","6","1",0.125444648236172,1.92543099586926e-98
"63","qP.6.0","qP","7","6","1",0.345548917972255,5.15882936127652e-83
"64","ABQ.6.0","ABQ","8","6","1",0.236467025834116,3.05627929822659e-28
"65","qm.6.0","qm","9","6","1",0.885126231746881,2.57941468063826e-83
"66","nTau1.6.0","nTau1","10","6","1",3.72074347187435,2.01185221340951e-09
"67","nTau2.6.0","nTau2","11","6","1",8.99954557369384,0.000211596310024742
"68","nCon.6.0","nCon","12","6","1",1.00811640642653,2.98701211665589e-06
"69","Fm.6.0","Fm","13","6","1",2911.2350631402,1.92543099586926e-98
"70","Fo.6.0","Fo","14","6","1",2784.15019742427,5.15882936127652e-83
"71","Quant.7.0","Quant","1","7","1",0.0468544707520748,2.00921598349608e-81
"72","Sigma.7.0","Sigma","2","7","1",3.71706255781697,1.83389089268856e-28
"73","Connect.7.0","Connect","3","7","1",0.392202618451062,7.76309011370212e-09
"74","Tau1.7.0","Tau1","4","7","1",1746.58157282686,1.30472502327768e-10
"75","Tau2.7.0","Tau2","5","7","1",10760529.178611,0.00240000633591492
"76","NPQ.7.0","NPQ","6","7","1",0.152542435174251,1.17126146475056e-98
"77","qP.7.0","qP","7","7","1",0.397884447781744,4.01843196699216e-81
"78","ABQ.7.0","ABQ","8","7","1",0.143197493523573,1.83389089268856e-28
"79","qm.7.0","qm","9","7","1",0.87670219555726,2.00921598349608e-81
"80","nTau1.7.0","nTau1","10","7","1",2.23241568948559,1.30472502327768e-10
"81","nTau2.7.0","nTau2","11","7","1",10.4459005120799,0.00240000633591492
"82","nCon.7.0","nCon","12","7","1",1.21531255324398,7.76309011370212e-09
"83","Fm.7.0","Fm","13","7","1",2842.78810183095,1.17126146475056e-98
"84","Fo.7.0","Fo","14","7","1",2709.59076985936,4.01843196699216e-81
"85","Quant.8.0","Quant","1","8","1",0.0506408828523934,1.65694719204455e-83
"86","Sigma.8.0","Sigma","2","8","1",3.66274895870558,2.89129402003378e-31
"87","Connect.8.0","Connect","3","8","1",0.355111229413019,5.54320521123696e-09
"88","Tau1.8.0","Tau1","4","8","1",1801.84566721198,2.26730112343504e-13
"89","Tau2.8.0","Tau2","5","8","1",14631586.9829291,9.36479178192594e-05
"90","NPQ.8.0","NPQ","6","8","1",0.171585435792971,2.75975395627937e-100
"91","qP.8.0","qP","7","8","1",0.436231478668008,3.31389438408909e-83
"92","ABQ.8.0","ABQ","8","8","1",0.155717064321898,2.89129402003378e-31
"93","qm.8.0","qm","9","8","1",0.866738230727628,1.65694719204455e-83
"94","nTau1.8.0","nTau1","10","8","1",2.30305220213977,2.26730112343504e-13
"95","nTau2.8.0","nTau2","11","8","1",14.2037718982561,9.36479178192594e-05
"96","nCon.8.0","nCon","12","8","1",1.10037800514429,5.54320521123696e-09
"97","Fm.8.0","Fm","13","8","1",2796.5813004077,2.75975395627937e-100
"98","Fo.8.0","Fo","14","8","1",2654.95995438656,3.31389438408909e-83
"99","Quant.9.0","Quant","1","9","1",0.0578712873779205,4.51199128264759e-83
"100","Sigma.9.0","Sigma","2","9","1",3.67285327641795,5.2392598913164e-33
"101","Connect.9.0","Connect","3","9","1",0.47493254161397,7.79049237073263e-15
"102","Tau1.9.0","Tau1","4","9","1",2124.07388402407,9.93919426212953e-14
"103","Tau2.9.0","Tau2","5","9","1",12690211.1625871,0.00259266792325251
"104","NPQ.9.0","NPQ","6","9","1",0.18513834407465,6.19986129992519e-99
"105","qP.9.0","qP","7","9","1",0.471574063385467,9.02398256529518e-83
"106","ABQ.9.0","ABQ","8","9","1",0.153387965844935,5.2392598913164e-33
"107","qm.9.0","qm","9","9","1",0.847711380377582,4.51199128264759e-83
"108","nTau1.9.0","nTau1","10","9","1",2.71491233967804,9.93919426212953e-14
"109","nTau2.9.0","nTau2","11","9","1",12.3191602458702,0.00259266792325251
"110","nCon.9.0","nCon","12","9","1",1.47166656369365,7.79049237073263e-15
"111","Fm.9.0","Fm","13","9","1",2764.60038437694,6.19986129992519e-99
"112","Fo.9.0","Fo","14","9","1",2604.60940104755,9.02398256529518e-83
"113","Quant.10.0","Quant","1","10","1",0.0896787849367383,4.97525759396018e-78
"114","Sigma.10.0","Sigma","2","10","1",4.58256113694457,3.94405843489156e-37
"115","Connect.10.0","Connect","3","10","1",0.262036642075044,1.25684610919226e-08
"116","Tau1.10.0","Tau1","4","10","1",1502.07409495803,3.95696815161009e-18
"117","Tau2.10.0","Tau2","5","10","1",4331285.95495088,1.34066123543144e-08
"118","NPQ.10.0","NPQ","6","10","1",0.227579281079448,1.44883907531313e-99
"119","qP.10.0","qP","7","10","1",0.594372347596711,9.95051518792036e-78
"120","ABQ.10.0","ABQ","8","10","1",-0.0563044896724896,3.94405843489156e-37
"121","qm.10.0","qm","9","10","1",0.764009770886104,4.97525759396018e-78
"122","nTau1.10.0","nTau1","10","10","1",1.91989531352199,3.95696815161009e-18
"123","nTau2.10.0","nTau2","11","10","1",4.20464285945331,1.34066123543144e-08
"124","nCon.10.0","nCon","12","10","1",0.811969134172001,1.25684610919226e-08
"125","Fm.10.0","Fm","13","10","1",2669.02021895283,1.44883907531313e-99
