"","uni","metric","metrix","stage","col","ASnormalized.t9_icra3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.308956657431966,0.000000000000000000000000000000000000000000000000000000000056221699933932
"2","Sigma.1.0","Sigma","2","1","1",5.00521810320298,0.0000000000000000000000000000000000000000000066855430766827
"3","Connect.1.0","Connect","3","1","1",0.268868105553908,0.00000000000112507509730349
"4","Tau1.1.0","Tau1","4","1","1",681.219143795948,0.00000000000000000000000162268525445679
"5","Tau2.1.0","Tau2","5","1","1",1519950.06525453,0.0000000000000029001763328741
"6","NPQ.1.0","NPQ","6","1","1",0.53558916997915,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000303128773598498
"7","qP.1.0","qP","7","1","1",1.11015952662568,0.000000000000000000000000000000000000000000000000000000000112443399867864
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000066855430766827
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000056221699933932
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000162268525445679
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000029001763328741
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000112507509730349
"13","Fm.1.0","Fm","13","1","1",1712.96045897972,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000303128773598498
"14","Fo.1.0","Fo","14","1","1",1183.72992126022,0.000000000000000000000000000000000000000000000000000000000112443399867864
"15","Quant.3.0","Quant","1","3","1",0.044123634641792,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000323402489508706
"16","Sigma.3.0","Sigma","2","3","1",3.11307421219369,0.0000000000000000000000000000964156423641044
"17","Connect.3.0","Connect","3","3","1",0.526358654996052,0.0000000000000146916656527577
"18","Tau1.3.0","Tau1","4","3","1",4299.33132821433,0.0000000281966297925726
"19","Tau2.3.0","Tau2","5","3","1",9296122.33887319,0.00000235807662634902
"20","NPQ.3.0","NPQ","6","3","1",0.0394503980958573,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131775848489167
"21","qP.3.0","qP","7","3","1",0.162294872484645,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000646804979017399
"22","ABQ.3.0","ABQ","8","3","1",0.378034253851686,0.0000000000000000000000000000964156423641044
"23","qm.3.0","qm","9","3","1",0.857185033627222,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000323402489508706
"24","nTau1.3.0","nTau1","10","3","1",6.31123092674294,0.0000000281966297925726
"25","nTau2.3.0","nTau2","11","3","1",6.11607088376057,0.00000235807662634902
"26","nCon.3.0","nCon","12","3","1",1.95768350400534,0.0000000000000146916656527577
"27","Fm.3.0","Fm","13","3","1",2530.57147722521,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131775848489167
"28","Fo.3.0","Fo","14","3","1",2418.91346592918,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000646804979017399
"29","Quant.4.0","Quant","1","4","1",0.0380318792966866,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000581672712052273
"30","Sigma.4.0","Sigma","2","4","1",2.69908422905172,0.0000000000000000000000000057456385314655
"31","Connect.4.0","Connect","3","4","1",0.623129743639526,0.00000000000000000246672371172888
"32","Tau1.4.0","Tau1","4","4","1",2234.88655422211,0.00000067573576847884
"33","Tau2.4.0","Tau2","5","4","1",7465676.05688098,0.0000124045492134468
"34","NPQ.4.0","NPQ","6","4","1",0.0914983889804946,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000655418167206631
"35","qP.4.0","qP","7","4","1",0.239544043417072,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000116334542410448
"36","ABQ.4.0","ABQ","8","4","1",0.46074593086673,0.0000000000000000000000000057456385314655
"37","qm.4.0","qm","9","4","1",0.876902217894232,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000581672712052273
"38","nTau1.4.0","nTau1","10","4","1",3.28071601418698,0.00000067573576847884
"39","nTau2.4.0","nTau2","11","4","1",4.91179034597481,0.0000124045492134468
"40","nCon.4.0","nCon","12","4","1",2.31760380189308,0.00000000000000000246672371172888
"41","Fm.4.0","Fm","13","4","1",2409.90143088408,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000655418167206631
"42","Fo.4.0","Fo","14","4","1",2318.24835054779,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000116334542410448
"43","Quant.5.0","Quant","1","5","1",0.0442504869256949,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000190582944475856
"44","Sigma.5.0","Sigma","2","5","1",3.89538964743169,0.000000000000000000000000391626724311802
"45","Connect.5.0","Connect","3","5","1",0.277071684725793,0.000875031551736131
"46","Tau1.5.0","Tau1","4","5","1",1204.67749192589,0.00000000761930556819295
"47","Tau2.5.0","Tau2","5","5","1",8123875.84484056,0.0000161729673627728
"48","NPQ.5.0","NPQ","6","5","1",0.163788071579674,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000853402017806524
"49","qP.5.0","qP","7","5","1",0.360833743868103,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000381165888951712
"50","ABQ.5.0","ABQ","8","5","1",0.22173428467804,0.000000000000000000000000391626724311802
