"","uni","metric","metrix","stage","col","ASnormalized.t10_icra1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.329446864437886,0.0000000000000000000000000000000000000000000000000000000000000144466553197835
"2","Sigma.1.0","Sigma","2","1","1",4.92588922969448,0.0000000000000000000000000000000000000000000000000318710119665796
"3","Connect.1.0","Connect","3","1","1",0.302078421915725,0.0000000000000000022221457697444
"4","Tau1.1.0","Tau1","4","1","1",708.166037925344,0.000000000000000000000000000454023016718002
"5","Tau2.1.0","Tau2","5","1","1",1577883.28162671,0.000000000000000000095399180782446
"6","NPQ.1.0","NPQ","6","1","1",0.656339400700884,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260474670877872
"7","qP.1.0","qP","7","1","1",1.45744733288136,0.000000000000000000000000000000000000000000000000000000000000028893310639567
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000318710119665796
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000144466553197835
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000454023016718002
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000095399180782446
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000022221457697444
"13","Fm.1.0","Fm","13","1","1",1852.45400050331,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260474670877872
"14","Fo.1.0","Fo","14","1","1",1242.16883852208,0.000000000000000000000000000000000000000000000000000000000000028893310639567
"15","Quant.3.0","Quant","1","3","1",0.0488907772345664,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000261561051526734
"16","Sigma.3.0","Sigma","2","3","1",3.15762939185374,0.0000000000000000000000000000000221599672992714
"17","Connect.3.0","Connect","3","3","1",0.522316396248025,0.000000000000000138472267548819
"18","Tau1.3.0","Tau1","4","3","1",3898.57837634692,0.00000233965082140024
"19","Tau2.3.0","Tau2","5","3","1",6505107.46138053,0.00000186211112622412
"20","NPQ.3.0","NPQ","6","3","1",0.0604917822839726,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139138580227977
"21","qP.3.0","qP","7","3","1",0.25258072983606,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000523122103053329
"22","ABQ.3.0","ABQ","8","3","1",0.35897271647548,0.0000000000000000000000000000000221599672992714
"23","qm.3.0","qm","9","3","1",0.851597381817594,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000261561051526734
"24","nTau1.3.0","nTau1","10","3","1",5.50517557685802,0.00000233965082140024
"25","nTau2.3.0","nTau2","11","3","1",4.12267975529479,0.00000186211112622412
"26","nCon.3.0","nCon","12","3","1",1.7290754928326,0.000000000000000138472267548819
