"","uni","metric","metrix","stage","col","ASnormalized.t11_icra2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.348025585115697,0.000000000000000000000000000000000000000000000000000000000862218605873863
"2","Sigma.1.0","Sigma","2","1","1",5.15948854546291,0.0000000000000000000000000000000000000000000000279754382878113
"3","Connect.1.0","Connect","3","1","1",0.282221267048046,0.00000000000000994072106837708
"4","Tau1.1.0","Tau1","4","1","1",645.499840165503,0.0000000000000000000000000455839603335867
"5","Tau2.1.0","Tau2","5","1","1",1079559.41088116,0.0000000000000000000842297945946894
"6","NPQ.1.0","NPQ","6","1","1",0.629707393192523,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000506278909872119
"7","qP.1.0","qP","7","1","1",1.15098343363135,0.00000000000000000000000000000000000000000000000000000000172443721174773
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000279754382878113
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000862218605873863
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000455839603335867
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000842297945946894
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000994072106837708
"13","Fm.1.0","Fm","13","1","1",1842.28500326954,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000506278909872119
"14","Fo.1.0","Fo","14","1","1",1201.12268705678,0.00000000000000000000000000000000000000000000000000000000172443721174773
"15","Quant.3.0","Quant","1","3","1",0.052882102913115,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000695596681476713
"16","Sigma.3.0","Sigma","2","3","1",3.12371381780907,0.0000000000000000000000000000000452375591014265
"17","Connect.3.0","Connect","3","3","1",0.417243167131469,0.00000000000251427753472803
"18","Tau1.3.0","Tau1","4","3","1",3401.96763341363,0.00000384999207021511
"19","Tau2.3.0","Tau2","5","3","1",4554017.58105973,0.0000000776873897012554
