"","uni","metric","metrix","stage","col","ASnormalized.t3_icra6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.353282773908381,0.0000000000000000000000000000000000000000000000000000000000011063448132517
"2","Sigma.1.0","Sigma","2","1","1",4.44779630953645,0.0000000000000000000000000000000000000000000000000927998235956679
"3","Connect.1.0","Connect","3","1","1",0.301534626496947,0.00000000000000000158380542097722
"4","Tau1.1.0","Tau1","4","1","1",612.689495341912,0.0000000000000000000000000000129132400943302
"5","Tau2.1.0","Tau2","5","1","1",1384413.9995773,0.000000000000000000000044938337590572
"6","NPQ.1.0","NPQ","6","1","1",0.691849943423208,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000028295219277554
"7","qP.1.0","qP","7","1","1",1.10678170026934,0.0000000000000000000000000000000000000000000000000000000000022126896265034
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000927998235956679
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000011063448132517
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000000129132400943302
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000044938337590572
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000158380542097722
"13","Fm.1.0","Fm","13","1","1",1896.14890152361,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000028295219277554
"14","Fo.1.0","Fo","14","1","1",1226.27215785002,0.0000000000000000000000000000000000000000000000000000000000022126896265034
"15","Quant.3.0","Quant","1","3","1",0.0520453052705174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000064986230391451
"16","Sigma.3.0","Sigma","2","3","1",2.95605328242693,0.0000000000000000000000000000000461032111908829
"17","Connect.3.0","Connect","3","3","1",0.502246213264603,0.000000000000000499506584792662
"18","Tau1.3.0","Tau1","4","3","1",2866.81707985552,0.000000555969360729865
"19","Tau2.3.0","Tau2","5","3","1",4821009.82482381,0.00000000441179444387448
"20","NPQ.3.0","NPQ","6","3","1",0.0966425841944958,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000299576345993701
"21","qP.3.0","qP","7","3","1",0.242919768460471,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000129972460782872
"22","ABQ.3.0","ABQ","8","3","1",0.3353892407148,0.0000000000000000000000000000000461032111908829
"23","qm.3.0","qm","9","3","1",0.852680885923935,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000064986230391451
"24","nTau1.3.0","nTau1","10","3","1",4.67907006999637,0.000000555969360729865
"25","nTau2.3.0","nTau2","11","3","1",3.48234691811538,0.00000000441179444387448
"26","nCon.3.0","nCon","12","3","1",1.66563362589367,0.000000000000000499506584792662
"27","Fm.3.0","Fm","13","3","1",2925.29166567158,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000299576345993701
"28","Fo.3.0","Fo","14","3","1",2773.04396792641,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000129972460782872
"29","Quant.4.0","Quant","1","4","1",0.0583566213986563,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000640185347267636
"30","Sigma.4.0","Sigma","2","4","1",2.95364786262381,0.0000000000000000000000000000000365566023642568
"31","Connect.4.0","Connect","3","4","1",0.449827966665456,0.0000000000000933840539980523
"32","Tau1.4.0","Tau1","4","4","1",1188.64970980539,0.000000000710147326866539
"33","Tau2.4.0","Tau2","5","4","1",3664406.21503583,0.000000000000343941322320324
"34","NPQ.4.0","NPQ","6","4","1",0.212569869036695,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102539168104444
"35","qP.4.0","qP","7","4","1",0.400310578305159,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000128037069453526
"36","ABQ.4.0","ABQ","8","4","1",0.335930052306815,0.0000000000000000000000000000000365566023642568
"37","qm.4.0","qm","9","4","1",0.834816114148293,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000640185347267636
"38","nTau1.4.0","nTau1","10","4","1",1.94005237374286,0.000000000710147326866539
"39","nTau2.4.0","nTau2","11","4","1",2.64690057754015,0.000000000000343941322320324
"40","nCon.4.0","nCon","12","4","1",1.49179539309065,0.0000000000000933840539980523
"41","Fm.4.0","Fm","13","4","1",2645.62025965007,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102539168104444
"42","Fo.4.0","Fo","14","4","1",2491.23079979305,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000128037069453526
"43","Quant.5.0","Quant","1","5","1",0.0681227614820222,0.000000000000000000000000000000000000000000000000000000000000000000000000000000343083310538859
"44","Sigma.5.0","Sigma","2","5","1",3.4746330075034,0.000000000000000000000000000000354572355085466
"45","Connect.5.0","Connect","3","5","1",0.281457178898654,0.0000057019836545562
"46","Tau1.5.0","Tau1","4","5","1",1403.24704971866,0.00000000000000531910231253389
"47","Tau2.5.0","Tau2","5","5","1",4854046.72445657,0.000000000198681491508597
"48","NPQ.5.0","NPQ","6","5","1",0.339437907299376,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000587652154698567
"49","qP.5.0","qP","7","5","1",0.545157571493196,0.000000000000000000000000000000000000000000000000000000000000000000000000000000686166621077718
"50","ABQ.5.0","ABQ","8","5","1",0.218796733102752,0.000000000000000000000000000000354572355085466
"51","qm.5.0","qm","9","5","1",0.807172139393106,0.000000000000000000000000000000000000000000000000000000000000000000000000000000343083310538859
"52","nTau1.5.0","nTau1","10","5","1",2.29030701584916,0.00000000000000531910231253389
"53","nTau2.5.0","nTau2","11","5","1",3.50621037199756,0.000000000198681491508597
"54","nCon.5.0","nCon","12","5","1",0.933415781028069,0.0000057019836545562
"55","Fm.5.0","Fm","13","5","1",2395.03406188704,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000587652154698567
"56","Fo.5.0","Fo","14","5","1",2231.87772774779,0.000000000000000000000000000000000000000000000000000000000000000000000000000000686166621077718
"57","Quant.6.0","Quant","1","6","1",0.0684416092879319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000282122772059808
"58","Sigma.6.0","Sigma","2","6","1",3.38847584640331,0.0000000000000000000000000000000016748491630456
"59","Connect.6.0","Connect","3","6","1",0.330141195631485,0.00000000258942490313573
"60","Tau1.6.0","Tau1","4","6","1",1299.28114326658,0.00000000000217656331749677
"61","Tau2.6.0","Tau2","5","6","1",5546916.50634683,0.000000601244571441241
"62","NPQ.6.0","NPQ","6","6","1",0.452039003754174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222631693944404
"63","qP.6.0","qP","7","6","1",0.642212335116771,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000564245544119616
"64","ABQ.6.0","ABQ","8","6","1",0.238167485516787,0.0000000000000000000000000000000016748491630456
"65","qm.6.0","qm","9","6","1",0.806269610797153,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000282122772059808
"66","nTau1.6.0","nTau1","10","6","1",2.12061925844104,0.00000000000217656331749677
"67","nTau2.6.0","nTau2","11","6","1",4.00668911759087,0.000000601244571441241
"68","nCon.6.0","nCon","12","6","1",1.09486993075015,0.00000000258942490313573
"69","Fm.6.0","Fm","13","6","1",2209.30663947083,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222631693944404
"70","Fo.6.0","Fo","14","6","1",2058.09813765493,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000564245544119616
"71","Quant.7.0","Quant","1","7","1",0.0720385531825395,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000130398433023307
"72","Sigma.7.0","Sigma","2","7","1",3.61420275848777,0.00000000000000000000000000000000000265824972067304
"73","Connect.7.0","Connect","3","7","1",0.303829452718979,0.000000000339423845866871
"74","Tau1.7.0","Tau1","4","7","1",1141.66795405458,0.000000000000000533126987184742
"75","Tau2.7.0","Tau2","5","7","1",6960154.51404934,0.0000127132829388632
"76","NPQ.7.0","NPQ","6","7","1",0.515994637503085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214993288522224
"77","qP.7.0","qP","7","7","1",0.694954773769904,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000260796866046614
"78","ABQ.7.0","ABQ","8","7","1",0.187417204619147,0.00000000000000000000000000000000000265824972067304
"79","qm.7.0","qm","9","7","1",0.796088124010197,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000130398433023307
"80","nTau1.7.0","nTau1","10","7","1",1.86337119003071,0.000000000000000533126987184742
"81","nTau2.7.0","nTau2","11","7","1",5.02750948500554,0.0000127132829388632
"82","nCon.7.0","nCon","12","7","1",1.00761048987538,0.000000000339423845866871
"83","Fm.7.0","Fm","13","7","1",2116.10208400765,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214993288522224
"84","Fo.7.0","Fo","14","7","1",1963.66115148919,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000260796866046614
"85","Quant.8.0","Quant","1","8","1",0.076904319884091,0.00000000000000000000000000000000000000000000000000000000000000000000000000000170264609318264
"86","Sigma.8.0","Sigma","2","8","1",3.61484775985567,0.000000000000000000000000000000000757112586497335
"87","Connect.8.0","Connect","3","8","1",0.239701316469856,0.00000522915837891932
"88","Tau1.8.0","Tau1","4","8","1",1350.36968930795,0.00000000000000200943623595303
"89","Tau2.8.0","Tau2","5","8","1",10775176.149454,0.000616460030095975
"90","NPQ.8.0","NPQ","6","8","1",0.536828564178305,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029091163035295
"91","qP.8.0","qP","7","8","1",0.71549456207154,0.00000000000000000000000000000000000000000000000000000000000000000000000000000340529218636529
"92","ABQ.8.0","ABQ","8","8","1",0.187272188677989,0.000000000000000000000000000000000757112586497335
"93","qm.8.0","qm","9","8","1",0.782315115358455,0.00000000000000000000000000000000000000000000000000000000000000000000000000000170264609318264
"94","nTau1.8.0","nTau1","10","8","1",2.20400333215176,0.00000000000000200943623595303
"95","nTau2.8.0","nTau2","11","8","1",7.78320368960726,0.000616460030095975
"96","nCon.8.0","nCon","12","8","1",0.794937945451127,0.00000522915837891932
"97","Fm.8.0","Fm","13","8","1",2087.41526969205,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029091163035295
"98","Fo.8.0","Fo","14","8","1",1926.88401806072,0.00000000000000000000000000000000000000000000000000000000000000000000000000000340529218636529
"99","Quant.9.0","Quant","1","9","1",0.0805884399925909,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000843981062605814
"100","Sigma.9.0","Sigma","2","9","1",3.52908544747151,0.000000000000000000000000000000000000482027232226051
"101","Connect.9.0","Connect","3","9","1",0.252047823278074,0.0000000469465706706542
"102","Tau1.9.0","Tau1","4","9","1",1091.82642675297,0.0000000000000721960861847665
"103","Tau2.9.0","Tau2","5","9","1",6589263.826185,0.0000696003198235609
"104","NPQ.9.0","NPQ","6","9","1",0.539635100821252,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000317550150003269
"105","qP.9.0","qP","7","9","1",0.721743381593731,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000168796212521163
"106","ABQ.9.0","ABQ","8","9","1",0.206554167081605,0.000000000000000000000000000000000000482027232226051
