"","uni","metric","metrix","stage","col","ASnormalized.t5_icra3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.308204454001415,0.00000000000000000000000000000000000000000000000000000000000122567422621309
"2","Sigma.1.0","Sigma","2","1","1",4.80193213019647,0.000000000000000000000000000000000000000000000257803155433535
"3","Connect.1.0","Connect","3","1","1",0.274215652175782,0.0000000000000476487635218994
"4","Tau1.1.0","Tau1","4","1","1",720.290232368642,0.00000000000000000000000000178418563762443
"5","Tau2.1.0","Tau2","5","1","1",1939134.10728276,0.0000000000000000367883874542526
"6","NPQ.1.0","NPQ","6","1","1",0.534145273227783,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000325571320928412
"7","qP.1.0","qP","7","1","1",1.08601359536057,0.00000000000000000000000000000000000000000000000000000000000245134845242617
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000257803155433535
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000000122567422621309
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000178418563762443
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000367883874542526
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000476487635218994
"13","Fm.1.0","Fm","13","1","1",1982.16982684451,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000325571320928412
"14","Fo.1.0","Fo","14","1","1",1371.25625762382,0.00000000000000000000000000000000000000000000000000000000000245134845242617
"15","Quant.3.0","Quant","1","3","1",0.0432417782955402,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000623752782259646
"16","Sigma.3.0","Sigma","2","3","1",2.55381092372854,0.0000000000000000000000000000144411123900715
"17","Connect.3.0","Connect","3","3","1",0.537884461573286,0.000000000000000156663005569179
"18","Tau1.3.0","Tau1","4","3","1",4439.59246016636,0.000000020609142718828
"19","Tau2.3.0","Tau2","5","3","1",9410864.98958636,0.0000000260026900511906
"20","NPQ.3.0","NPQ","6","3","1",0.0208372510132312,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246999765246754
"21","qP.3.0","qP","7","3","1",0.124156289163979,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000124750556451682
"22","ABQ.3.0","ABQ","8","3","1",0.468170133503314,0.0000000000000000000000000000144411123900715
"23","qm.3.0","qm","9","3","1",0.85969775019753,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000623752782259646
"24","nTau1.3.0","nTau1","10","3","1",6.16361608232138,0.000000020609142718828
"25","nTau2.3.0","nTau2","11","3","1",4.85312746253195,0.0000000260026900511906
"26","nCon.3.0","nCon","12","3","1",1.9615381445421,0.000000000000000156663005569179
"27","Fm.3.0","Fm","13","3","1",2978.86511054525,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246999765246754
"28","Fo.3.0","Fo","14","3","1",2850.05368586273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000124750556451682
"29","Quant.4.0","Quant","1","4","1",0.0461198166382373,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000490354111806065
"30","Sigma.4.0","Sigma","2","4","1",2.75559883386468,0.00000000000000000000000000166094086538577
"31","Connect.4.0","Connect","3","4","1",0.446717377752286,0.000000000940398031011595
"32","Tau1.4.0","Tau1","4","4","1",1559.67875713564,0.000000287845712087781
"33","Tau2.4.0","Tau2","5","4","1",6184972.04786138,0.000000229005263590712
