"","uni","metric","metrix","stage","col","ASnormalized.t10_icra5.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.290580507841064,0.0000000000000000000000000000000000000000000000000000000000000263964927442969
"2","Sigma.1.0","Sigma","2","1","1",5.06538112027174,0.000000000000000000000000000000000000000000000198180218314851
"3","Connect.1.0","Connect","3","1","1",0.242245240357761,0.00000000000397588339636681
"4","Tau1.1.0","Tau1","4","1","1",799.120030361812,0.00000000000000000000000000011490279296728
"5","Tau2.1.0","Tau2","5","1","1",2032154.40428811,0.0000000000000000151330269279232
"6","NPQ.1.0","NPQ","6","1","1",0.422414649833503,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000422602612979316
"7","qP.1.0","qP","7","1","1",1.39236715222271,0.0000000000000000000000000000000000000000000000000000000000000527929854885938
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000198180218314851
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000263964927442969
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000011490279296728
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000151330269279232
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000397588339636681
"13","Fm.1.0","Fm","13","1","1",1873.36785561429,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000422602612979316
"14","Fo.1.0","Fo","14","1","1",1329.00367275676,0.0000000000000000000000000000000000000000000000000000000000000527929854885938
"15","Quant.3.0","Quant","1","3","1",0.0317643418775793,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000666670886064276
"16","Sigma.3.0","Sigma","2","3","1",3.02759866784832,0.000000000000000000000000277889056261034
"17","Connect.3.0","Connect","3","3","1",0.563694009129202,0.000000000000739828773514886
"18","Tau1.3.0","Tau1","4","3","1",5939.32236420277,0.00000657181988273366
"19","Tau2.3.0","Tau2","5","3","1",13509036.2304482,0.000560119579644204
"20","NPQ.3.0","NPQ","6","3","1",-0.0296231116274374,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127639923505444
"21","qP.3.0","qP","7","3","1",0.00612937695682081,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000133334177212727
"22","ABQ.3.0","ABQ","8","3","1",0.402295978138384,0.000000000000000000000000277889056261034
"23","qm.3.0","qm","9","3","1",0.890686604846347,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000666670886064276
"24","nTau1.3.0","nTau1","10","3","1",7.43232823423744,0.00000657181988273366
"25","nTau2.3.0","nTau2","11","3","1",6.64764262102443,0.000560119579644204
"26","nCon.3.0","nCon","12","3","1",2.32695597361049,0.000000000000739828773514886
"27","Fm.3.0","Fm","13","3","1",2746.05250215921,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127639923505444
"28","Fo.3.0","Fo","14","3","1",2658.82595166684,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000133334177212727
"29","Quant.4.0","Quant","1","4","1",0.0332529768305152,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000117103972148177
"30","Sigma.4.0","Sigma","2","4","1",2.73394868176119,0.000000000000000000000000367910471050565
"31","Connect.4.0","Connect","3","4","1",0.471233649499337,0.00000000150902037974351
"32","Tau1.4.0","Tau1","4","4","1",2521.17408929909,0.0000110396014520611
"33","Tau2.4.0","Tau2","5","4","1",7944496.35920992,0.00000222874533537566
"34","NPQ.4.0","NPQ","6","4","1",-0.00816904675466506,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113779529403905
"35","qP.4.0","qP","7","4","1",0.0702508088774951,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000023420794429624
"36","ABQ.4.0","ABQ","8","4","1",0.460267921238961,0.000000000000000000000000367910471050565
