"","uni","metric","metrix","stage","col","ASnormalized.t4_icra7.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.316232033447541,0.00000000000000000000000000000000000000000000000000000000000679560898717654
"2","Sigma.1.0","Sigma","2","1","1",5.01706114759228,0.000000000000000000000000000000000000000000000183448068240253
"3","Connect.1.0","Connect","3","1","1",0.283436972850586,0.0000000000000147161197246987
"4","Tau1.1.0","Tau1","4","1","1",679.024526511496,0.000000000000000000000000000807453245762103
"5","Tau2.1.0","Tau2","5","1","1",1655484.51802667,0.000000000000000000324699367565278
"6","NPQ.1.0","NPQ","6","1","1",0.543280353999081,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000389663642942491
"7","qP.1.0","qP","7","1","1",1.04507433337566,0.0000000000000000000000000000000000000000000000000000000000135912179743531
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000183448068240253
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000000679560898717654
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000807453245762103
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000324699367565278
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000147161197246987
"13","Fm.1.0","Fm","13","1","1",2144.4597155946,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000389663642942491
"14","Fo.1.0","Fo","14","1","1",1466.31285908579,0.0000000000000000000000000000000000000000000000000000000000135912179743531
"15","Quant.3.0","Quant","1","3","1",0.0473936051782968,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000803557547062604
"16","Sigma.3.0","Sigma","2","3","1",2.90937866272852,0.00000000000000000000000000000595109372121012
"17","Connect.3.0","Connect","3","3","1",0.511419297759132,0.0000000000000236354107150217
"18","Tau1.3.0","Tau1","4","3","1",2985.13673071684,0.0000000747332102715918
"19","Tau2.3.0","Tau2","5","3","1",5854735.69082719,0.00000000123731740685962
"20","NPQ.3.0","NPQ","6","3","1",0.0610692485901525,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227035875719927
"21","qP.3.0","qP","7","3","1",0.191812615810863,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000160711509412294
"22","ABQ.3.0","ABQ","8","3","1",0.420103009084362,0.00000000000000000000000000000595109372121012
"23","qm.3.0","qm","9","3","1",0.850130283571798,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000803557547062604
"24","nTau1.3.0","nTau1","10","3","1",4.39621341227989,0.0000000747332102715918
"25","nTau2.3.0","nTau2","11","3","1",3.53656928051855,0.00000000123731740685962
"26","nCon.3.0","nCon","12","3","1",1.80434927954416,0.0000000000000236354107150217
"27","Fm.3.0","Fm","13","3","1",3119.02597631301,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227035875719927
"28","Fo.3.0","Fo","14","3","1",2971.20409065078,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000160711509412294
"29","Quant.4.0","Quant","1","4","1",0.0489607878327556,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000044006417163982
"30","Sigma.4.0","Sigma","2","4","1",2.81751246317698,0.00000000000000000000000000000629721304715525
"31","Connect.4.0","Connect","3","4","1",0.493563580121118,0.0000000000000238040675617835
"32","Tau1.4.0","Tau1","4","4","1",1769.34937678343,0.0000000202841163199079
"33","Tau2.4.0","Tau2","5","4","1",5156659.20800999,0.00000000119735039302991
"34","NPQ.4.0","NPQ","6","4","1",0.189666075524479,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157097551329743
"35","qP.4.0","qP","7","4","1",0.376386574896868,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000880128343279624
"36","ABQ.4.0","ABQ","8","4","1",0.438413768480951,0.00000000000000000000000000000629721304715525
"37","qm.4.0","qm","9","4","1",0.84517448375173,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000044006417163982
"38","nTau1.4.0","nTau1","10","4","1",2.60572233800376,0.0000000202841163199079
"39","nTau2.4.0","nTau2","11","4","1",3.11489425111429,0.00000000119735039302991
"40","nCon.4.0","nCon","12","4","1",1.7413521431493,0.0000000000000238040675617835
"41","Fm.4.0","Fm","13","4","1",2781.87519767728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157097551329743
"42","Fo.4.0","Fo","14","4","1",2645.67239634659,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000880128343279624
"43","Quant.5.0","Quant","1","5","1",0.0561177018668533,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000441647882961745
"44","Sigma.5.0","Sigma","2","5","1",3.70372799832623,0.0000000000000000000000000000228799183223389
"45","Connect.5.0","Connect","3","5","1",0.262560169179583,0.0000703352754166689
"46","Tau1.5.0","Tau1","4","5","1",1305.84652697894,0.000000000000000770085235376626
"47","Tau2.5.0","Tau2","5","5","1",8980012.47418635,0.000000000199835334561197
"48","NPQ.5.0","NPQ","6","5","1",0.327692651011396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021751417272481
"49","qP.5.0","qP","7","5","1",0.542449112548442,0.000000000000000000000000000000000000000000000000000000000000000000000000000000088329576592349
"50","ABQ.5.0","ABQ","8","5","1",0.26177339893422,0.0000000000000000000000000000228799183223389
"51","qm.5.0","qm","9","5","1",0.822542639798183,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000441647882961745
"52","nTau1.5.0","nTau1","10","5","1",1.92312129532015,0.000000000000000770085235376626
"53","nTau2.5.0","nTau2","11","5","1",5.42440136189886,0.000000000199835334561197
"54","nCon.5.0","nCon","12","5","1",0.926344105848151,0.0000703352754166689
"55","Fm.5.0","Fm","13","5","1",2492.6721907352,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021751417272481
"56","Fo.5.0","Fo","14","5","1",2352.78915588373,0.000000000000000000000000000000000000000000000000000000000000000000000000000000088329576592349
"57","Quant.6.0","Quant","1","6","1",0.0555068181511778,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000508188544132374
"58","Sigma.6.0","Sigma","2","6","1",3.65675532692951,0.0000000000000000000000000000000281737850358368
"59","Connect.6.0","Connect","3","6","1",0.392387301264976,0.0000000000182655625145369
"60","Tau1.6.0","Tau1","4","6","1",1112.42695122362,0.0000000000000123102916378239
"61","Tau2.6.0","Tau2","5","6","1",12883101.2117636,0.0000108329105942817
"62","NPQ.6.0","NPQ","6","6","1",0.450194953434539,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207007205574077
"63","qP.6.0","qP","7","6","1",0.654346757659276,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000101637708826475
"64","ABQ.6.0","ABQ","8","6","1",0.271135985917889,0.0000000000000000000000000000000281737850358368
"65","qm.6.0","qm","9","6","1",0.824474397656537,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000508188544132374
"66","nTau1.6.0","nTau1","10","6","1",1.63827212094788,0.0000000000000123102916378239
"67","nTau2.6.0","nTau2","11","6","1",7.78207290462627,0.0000108329105942817
"68","nCon.6.0","nCon","12","6","1",1.38438996620184,0.0000000000182655625145369
"69","Fm.6.0","Fm","13","6","1",2282.10872005975,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207007205574077
"70","Fo.6.0","Fo","14","6","1",2155.43612633418,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000101637708826475
"71","Quant.7.0","Quant","1","7","1",0.0574902814119482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000218728170657352
"72","Sigma.7.0","Sigma","2","7","1",3.28801834312539,0.00000000000000000000000000000238648865420414
"73","Connect.7.0","Connect","3","7","1",0.366445741936259,0.00000000381964187579788
