"","uni","metric","metrix","stage","col","ASnormalized.t10_aglo3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.384518956408691,0.0000000000000000000000000000000000000000000000000000000436684824522651
"2","Sigma.1.0","Sigma","2","1","1",4.82380119675,0.00000000000000000000000000000000000000000000000324255429045622
"3","Connect.1.0","Connect","3","1","1",0.317081250555943,0.00000000000000000620160657945946
"4","Tau1.1.0","Tau1","4","1","1",692.578310902724,0.00000000000000000000000000000722175062967069
"5","Tau2.1.0","Tau2","5","1","1",912566.875300205,0.000000000000000000000000000000433908615729834
"6","NPQ.1.0","NPQ","6","1","1",0.883053449476474,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000010030852733688
"7","qP.1.0","qP","7","1","1",1.54563149864254,0.0000000000000000000000000000000000000000000000000000000873369649045302
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000324255429045622
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000436684824522651
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000722175062967069
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000000433908615729834
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000620160657945946
"13","Fm.1.0","Fm","13","1","1",1892.84152592526,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000010030852733688
"14","Fo.1.0","Fo","14","1","1",1165.00807772945,0.0000000000000000000000000000000000000000000000000000000873369649045302
"15","Quant.3.0","Quant","1","3","1",0.0354949130347942,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000169027304852536
"16","Sigma.3.0","Sigma","2","3","1",2.81593865008323,0.00000000000000000000000000166749365448889
"17","Connect.3.0","Connect","3","3","1",0.603078351822586,0.000000000000000500710815089169
"18","Tau1.3.0","Tau1","4","3","1",5470.27989441418,0.000893399327921727
"19","Tau2.3.0","Tau2","5","3","1",5602158.36970721,0.00000367238710872347
"20","NPQ.3.0","NPQ","6","3","1",0.0757628202673345,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126826440882692
"21","qP.3.0","qP","7","3","1",0.237470413230096,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000338054609692389
"22","ABQ.3.0","ABQ","8","3","1",0.41624073314206,0.00000000000000000000000000166749365448889
"23","qm.3.0","qm","9","3","1",0.907690082782114,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000169027304852536
"24","nTau1.3.0","nTau1","10","3","1",7.89842795868684,0.000893399327921727
"25","nTau2.3.0","nTau2","11","3","1",6.13890173020392,0.00000367238710872347
