"","uni","metric","metrix","stage","col","ASnormalized.t4_aglo1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.388989460652664,0.00000000000000000000000000000000000000000000000000000000180222501157141
"2","Sigma.1.0","Sigma","2","1","1",4.72938472501006,0.0000000000000000000000000000000000000000000000000683043092671496
"3","Connect.1.0","Connect","3","1","1",0.329026208086387,0.0000000000000000000551343846283523
"4","Tau1.1.0","Tau1","4","1","1",693.075402130421,0.000000000000000000000000000184535306108402
"5","Tau2.1.0","Tau2","5","1","1",817444.573421371,0.00000000000000000000000196187205821025
"6","NPQ.1.0","NPQ","6","1","1",0.802298207052422,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000964380547323406
"7","qP.1.0","qP","7","1","1",1.44828821780912,0.00000000000000000000000000000000000000000000000000000000360445002314281
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000683043092671496
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000180222501157141
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000184535306108402
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000000000000196187205821025
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000000551343846283523
"13","Fm.1.0","Fm","13","1","1",1928.48545748559,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000964380547323406
"14","Fo.1.0","Fo","14","1","1",1178.32493950176,0.00000000000000000000000000000000000000000000000000000000360445002314281
"15","Quant.3.0","Quant","1","3","1",0.0434536018936766,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000327482334007835
"16","Sigma.3.0","Sigma","2","3","1",2.7694184579131,0.00000000000000000000000000012993425502866
"17","Connect.3.0","Connect","3","3","1",0.477373383799293,0.00000000000259520598536882
"18","Tau1.3.0","Tau1","4","3","1",4829.2852956234,0.00000990362671498802
"19","Tau2.3.0","Tau2","5","3","1",4674730.42621937,0.00000000203836815588171
"20","NPQ.3.0","NPQ","6","3","1",0.0849446437583148,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000980089661556627
