"","uni","metric","metrix","stage","col","ASnormalized.t5_aglo1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.381207386327354,0.0000000000000000000000000000000000000000000000000000000222525410885329
"2","Sigma.1.0","Sigma","2","1","1",5.16633641082633,0.00000000000000000000000000000000000000000000000120656784615491
"3","Connect.1.0","Connect","3","1","1",0.310992228979492,0.0000000000000000197736711607007
"4","Tau1.1.0","Tau1","4","1","1",609.171708097263,0.00000000000000000000000000296219571412172
"5","Tau2.1.0","Tau2","5","1","1",794272.893692828,0.00000000000000000000000249644865812426
"6","NPQ.1.0","NPQ","6","1","1",0.874199668404995,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000019526188096137
"7","qP.1.0","qP","7","1","1",1.25929053812719,0.0000000000000000000000000000000000000000000000000000000445050821770659
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000120656784615491
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000222525410885329
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000296219571412172
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000000000000249644865812426
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000197736711607007
"13","Fm.1.0","Fm","13","1","1",1875.22175958498,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000019526188096137
"14","Fo.1.0","Fo","14","1","1",1160.37337382941,0.0000000000000000000000000000000000000000000000000000000445050821770659
"15","Quant.3.0","Quant","1","3","1",0.0529348129120392,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000449073479325028
"16","Sigma.3.0","Sigma","2","3","1",2.90719100784308,0.000000000000000000000000000000000185809761406795
"17","Connect.3.0","Connect","3","3","1",0.466696798944834,0.000000000000000209139554624511
"18","Tau1.3.0","Tau1","4","3","1",4637.25009720906,0.000000440364334800039
"19","Tau2.3.0","Tau2","5","3","1",4883672.72230754,0.0000000304807276866878
"20","NPQ.3.0","NPQ","6","3","1",0.1268314212685,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026590621358548
"21","qP.3.0","qP","7","3","1",0.29992067457624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000089814695864979
"22","ABQ.3.0","ABQ","8","3","1",0.437281900235744,0.000000000000000000000000000000000185809761406795
"23","qm.3.0","qm","9","3","1",0.861139068101418,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000449073479325028
"24","nTau1.3.0","nTau1","10","3","1",7.61238586029122,0.000000440364334800039
"25","nTau2.3.0","nTau2","11","3","1",6.14860806794223,0.0000000304807276866878
"26","nCon.3.0","nCon","12","3","1",1.50067029158985,0.000000000000000209139554624511
"27","Fm.3.0","Fm","13","3","1",3118.95811002821,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026590621358548
"28","Fo.3.0","Fo","14","3","1",2953.85664599338,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000089814695864979
"29","Quant.4.0","Quant","1","4","1",0.0441901273258888,0.000000000000000000000000000000000000000000000000000000000000000000000000000000149706937620517
"30","Sigma.4.0","Sigma","2","4","1",3.02059618949372,0.00000000000000000000000000508385048732398
"31","Connect.4.0","Connect","3","4","1",0.441494247531138,0.000000000254217697038426
"32","Tau1.4.0","Tau1","4","4","1",3273.17868418647,0.000000589705293832307
"33","Tau2.4.0","Tau2","5","4","1",6274827.13946855,0.00000237203307038195
"34","NPQ.4.0","NPQ","6","4","1",0.161323433942511,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000857943090512977
