"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.374063799824347,0.000000000000000000000000000000000000000000000000000000000332499537248756
"2","Sigma.1.0","Sigma","2","1","1",4.31008164833321,0.000000000000000000000000000000000000000000000000477781984820182
"3","Connect.1.0","Connect","3","1","1",0.322920959598013,0.000000000000000000254938724467259
"4","Tau1.1.0","Tau1","4","1","1",594.470760418395,0.000000000000000000000000000000911896580502665
"5","Tau2.1.0","Tau2","5","1","1",1075244.65049571,0.000000000000000000000000000064907540244181
"6","NPQ.1.0","NPQ","6","1","1",0.846965997855865,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000421086659144743
"7","qP.1.0","qP","7","1","1",1.32344540876346,0.000000000000000000000000000000000000000000000000000000000664999074497511
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000477781984820182
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000332499537248756
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000000911896580502665
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000064907540244181
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000000254938724467259
"13","Fm.1.0","Fm","13","1","1",1727.27109437621,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000421086659144743
"14","Fo.1.0","Fo","14","1","1",1081.16150548709,0.000000000000000000000000000000000000000000000000000000000664999074497511
"15","Quant.3.0","Quant","1","3","1",0.0461839512390218,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000155131068592566
"16","Sigma.3.0","Sigma","2","3","1",2.67201764477704,0.00000000000000000000000000000000177906474277224
"17","Connect.3.0","Connect","3","3","1",0.525941706278083,0.0000000000000000522835809412724
"18","Tau1.3.0","Tau1","4","3","1",5741.41674434459,0.000499376148916803
"19","Tau2.3.0","Tau2","5","3","1",4720344.30182344,0.00000243353089038761
"20","NPQ.3.0","NPQ","6","3","1",0.101819493119526,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000448128516624453
