"","uni","metric","metrix","stage","col","ASnormalized.t10_aglo6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.356716677183901,0.000000000000000000000000000000000000000000000000000000000018308206772481
"2","Sigma.1.0","Sigma","2","1","1",4.71241674361091,0.000000000000000000000000000000000000000000000000505783938810626
"3","Connect.1.0","Connect","3","1","1",0.300757797681565,0.00000000000000000819515776567099
"4","Tau1.1.0","Tau1","4","1","1",740.79693327688,0.000000000000000000000000000480239761737135
"5","Tau2.1.0","Tau2","5","1","1",1080470.63880676,0.0000000000000000000000072757588155299
"6","NPQ.1.0","NPQ","6","1","1",0.666226917403758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000555078317398413
"7","qP.1.0","qP","7","1","1",1.44601031521106,0.000000000000000000000000000000000000000000000000000000000036616413544962
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000505783938810626
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000018308206772481
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000480239761737135
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000072757588155299
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000819515776567099
"13","Fm.1.0","Fm","13","1","1",1886.70462971156,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000555078317398413
"14","Fo.1.0","Fo","14","1","1",1213.68562337337,0.000000000000000000000000000000000000000000000000000000000036616413544962
"15","Quant.3.0","Quant","1","3","1",0.0455405794111869,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000109119498134183
"16","Sigma.3.0","Sigma","2","3","1",2.58286929361176,0.0000000000000000000000000000000811190950569669
"17","Connect.3.0","Connect","3","3","1",0.53542631575094,0.0000000000000000382338476970601
"18","Tau1.3.0","Tau1","4","3","1",4108.69678503216,0.000000376785652013794
"19","Tau2.3.0","Tau2","5","3","1",5075946.34358351,0.0000000000182824075403351
"20","NPQ.3.0","NPQ","6","3","1",0.0694589389812538,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195067927583889
"21","qP.3.0","qP","7","3","1",0.253271169997486,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000021823899624886
"22","ABQ.3.0","ABQ","8","3","1",0.451901341893496,0.0000000000000000000000000000000811190950569669
"23","qm.3.0","qm","9","3","1",0.872334033354687,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000109119498134183
"24","nTau1.3.0","nTau1","10","3","1",5.54631991638726,0.000000376785652013794
"25","nTau2.3.0","nTau2","11","3","1",4.69790308155825,0.0000000000182824075403351
