"","uni","metric","metrix","stage","col","ASnormalized.t9_aglo8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.37620580058709,0.000000000000000000000000000000000000000000000000000000000405425033998806
"2","Sigma.1.0","Sigma","2","1","1",4.87598875373506,0.000000000000000000000000000000000000000000000000127521652727541
"3","Connect.1.0","Connect","3","1","1",0.318082654220032,0.000000000000000000571299973543575
"4","Tau1.1.0","Tau1","4","1","1",751.012383103599,0.00000000000000000000000000000474287847621194
"5","Tau2.1.0","Tau2","5","1","1",929932.842729589,0.000000000000000000000000000000355728308096176
"6","NPQ.1.0","NPQ","6","1","1",0.804536066805365,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000244382324867557
"7","qP.1.0","qP","7","1","1",1.40945187646598,0.000000000000000000000000000000000000000000000000000000000810850067997613
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000127521652727541
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000405425033998806
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000474287847621194
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000000355728308096176
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000000571299973543575
"13","Fm.1.0","Fm","13","1","1",1892.44425998883,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000244382324867557
"14","Fo.1.0","Fo","14","1","1",1180.49575209329,0.000000000000000000000000000000000000000000000000000000000810850067997613
"15","Quant.3.0","Quant","1","3","1",0.0389048899192501,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000133366874093301
"16","Sigma.3.0","Sigma","2","3","1",2.66078366578267,0.00000000000000000000000000000216712538818054
"17","Connect.3.0","Connect","3","3","1",0.500061261297628,0.0000000000000073372329237307
"18","Tau1.3.0","Tau1","4","3","1",6410.34782514629,0.000149666033215411
"19","Tau2.3.0","Tau2","5","3","1",5398015.76518122,0.0000000511230274110097
"20","NPQ.3.0","NPQ","6","3","1",0.0752457437020155,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120810045684851
"21","qP.3.0","qP","7","3","1",0.228681720080292,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000266733748185394
"22","ABQ.3.0","ABQ","8","3","1",0.454308900170353,0.00000000000000000000000000000216712538818054
"23","qm.3.0","qm","9","3","1",0.896586150828783,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000133366874093301
"24","nTau1.3.0","nTau1","10","3","1",8.53560869216987,0.000149666033215411
"25","nTau2.3.0","nTau2","11","3","1",5.80473719944837,0.0000000511230274110097
"26","nCon.3.0","nCon","12","3","1",1.57211106818705,0.0000000000000073372329237307
"27","Fm.3.0","Fm","13","3","1",3176.0031988697,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120810045684851
"28","Fo.3.0","Fo","14","3","1",3052.44114403449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000266733748185394
"29","Quant.4.0","Quant","1","4","1",0.0362296969573733,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000124090973205439
"30","Sigma.4.0","Sigma","2","4","1",2.95341164080382,0.00000000000000000000000145596592629018
"31","Connect.4.0","Connect","3","4","1",0.593817007097412,0.0000000000000890794870759968
"32","Tau1.4.0","Tau1","4","4","1",4017.98023654487,0.0000152970854640476
"33","Tau2.4.0","Tau2","5","4","1",6504386.15714921,0.00000178003119319142
"34","NPQ.4.0","NPQ","6","4","1",0.110075599275997,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207224963492673
"35","qP.4.0","qP","7","4","1",0.283901931455327,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000248181946410857
"36","ABQ.4.0","ABQ","8","4","1",0.394294821016255,0.00000000000000000000000145596592629018
