"","uni","metric","metrix","stage","col","ASnormalized.t11_icra9.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.331237399888344,0.0000000000000000000000000000000000000000000000000000000000643018414571422
"2","Sigma.1.0","Sigma","2","1","1",5.0841435721984,0.0000000000000000000000000000000000000000000000944648159618783
"3","Connect.1.0","Connect","3","1","1",0.277622522244427,0.0000000000000228372146150666
"4","Tau1.1.0","Tau1","4","1","1",724.74609222171,0.0000000000000000000000000052751155744548
"5","Tau2.1.0","Tau2","5","1","1",1427498.18356688,0.0000000000000000000066152910818182
"6","NPQ.1.0","NPQ","6","1","1",0.55200792311862,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000996220369922309
"7","qP.1.0","qP","7","1","1",1.19032345358444,0.000000000000000000000000000000000000000000000000000000000128603682914284
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000944648159618783
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000643018414571422
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000052751155744548
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000066152910818182
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000228372146150666
"13","Fm.1.0","Fm","13","1","1",1984.29765750567,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000996220369922309
"14","Fo.1.0","Fo","14","1","1",1327.02406082896,0.000000000000000000000000000000000000000000000000000000000128603682914284
"15","Quant.3.0","Quant","1","3","1",0.0450029689981492,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000037463169184201
"16","Sigma.3.0","Sigma","2","3","1",2.8475515453565,0.00000000000000000000000000000101828550421359
"17","Connect.3.0","Connect","3","3","1",0.462644016852189,0.000000000000389573777417465
"18","Tau1.3.0","Tau1","4","3","1",4985.70347041355,0.00000147709021596785
"19","Tau2.3.0","Tau2","5","3","1",6364282.60998179,0.0000000432127773953103
"20","NPQ.3.0","NPQ","6","3","1",0.0513228873181185,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000071348289250372
"21","qP.3.0","qP","7","3","1",0.191639194962082,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000749263383683306
