"","uni","metric","metrix","stage","col","ASnormalized.t9_aglo4.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.379408362968451,0.0000000000000000000000000000000000000000000000000000000535737444213616
"2","Sigma.1.0","Sigma","2","1","1",4.81387612350323,0.0000000000000000000000000000000000000000000000110573810425167
"3","Connect.1.0","Connect","3","1","1",0.309033228903108,0.0000000000000000495178854350445
"4","Tau1.1.0","Tau1","4","1","1",660.277844625863,0.00000000000000000000000000000128452246158456
"5","Tau2.1.0","Tau2","5","1","1",917641.442891784,0.0000000000000000000000000000000201064968099174
"6","NPQ.1.0","NPQ","6","1","1",0.826104209775144,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000165665406469535
"7","qP.1.0","qP","7","1","1",1.53335035055323,0.000000000000000000000000000000000000000000000000000000107147488842723
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000110573810425167
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000535737444213616
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000128452246158456
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000000000000201064968099174
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000495178854350445
"13","Fm.1.0","Fm","13","1","1",1982.4672356194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000165665406469535
"14","Fo.1.0","Fo","14","1","1",1230.30258711445,0.000000000000000000000000000000000000000000000000000000107147488842723
"15","Quant.3.0","Quant","1","3","1",0.0368550718484733,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000103761780196874
"16","Sigma.3.0","Sigma","2","3","1",2.76504031741943,0.0000000000000000000000000350495269494555
"17","Connect.3.0","Connect","3","3","1",0.547026321283003,0.000000000000318468685200799
"18","Tau1.3.0","Tau1","4","3","1",6138.79204809377,0.000163375365497551
"19","Tau2.3.0","Tau2","5","3","1",6946570.33166415,0.00000114301138690423
"20","NPQ.3.0","NPQ","6","3","1",0.0331410745440382,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000829778075467978
"21","qP.3.0","qP","7","3","1",0.15736556776297,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000207523560392918
"22","ABQ.3.0","ABQ","8","3","1",0.425610413213705,0.0000000000000000000000000350495269494555
"23","qm.3.0","qm","9","3","1",0.902861730405405,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000103761780196874
"24","nTau1.3.0","nTau1","10","3","1",9.29728613198014,0.000163375365497551
"25","nTau2.3.0","nTau2","11","3","1",7.57002681763507,0.00000114301138690423
"26","nCon.3.0","nCon","12","3","1",1.77012136599238,0.000000000000318468685200799
"27","Fm.3.0","Fm","13","3","1",3504.06334033675,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000829778075467978
"28","Fo.3.0","Fo","14","3","1",3374.92083416704,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000207523560392918
"29","Quant.4.0","Quant","1","4","1",0.0323848025064794,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000223121485505611
"30","Sigma.4.0","Sigma","2","4","1",2.43320957117016,0.00000000000000000000000000896955715120595
"31","Connect.4.0","Connect","3","4","1",0.66672965738697,0.000000000000000000211775921466433
"32","Tau1.4.0","Tau1","4","4","1",6507.71701912635,0.000187013391372269
"33","Tau2.4.0","Tau2","5","4","1",6152828.77507936,0.0000032971305749493
"34","NPQ.4.0","NPQ","6","4","1",0.059283286349813,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000411516480694468
"35","qP.4.0","qP","7","4","1",0.201002411318173,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000044624297097007
"36","ABQ.4.0","ABQ","8","4","1",0.494542545602643,0.00000000000000000000000000896955715120595
"37","qm.4.0","qm","9","4","1",0.914643941285047,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000223121485505611
"38","nTau1.4.0","nTau1","10","4","1",9.85602814344597,0.000187013391372269
"39","nTau2.4.0","nTau2","11","4","1",6.70504675082003,0.0000032971305749493
"40","nCon.4.0","nCon","12","4","1",2.15746914904097,0.000000000000000000211775921466433
"41","Fm.4.0","Fm","13","4","1",3417.58603327039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000411516480694468
"42","Fo.4.0","Fo","14","4","1",3306.90818453403,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000044624297097007
"43","Quant.5.0","Quant","1","5","1",0.0361689676627305,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000037139736636906
"44","Sigma.5.0","Sigma","2","5","1",3.69145924273069,0.000000000000000000000487468663631704
"45","Connect.5.0","Connect","3","5","1",0.24889115122884,0.0132549217565176
"46","Tau1.5.0","Tau1","4","5","1",3643.69916985579,0.00000438612689387824
"47","Tau2.5.0","Tau2","5","5","1",6415661.54807243,0.0000129854644599356
"48","NPQ.5.0","NPQ","6","5","1",0.0764183515574395,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169799584358717
"49","qP.5.0","qP","7","5","1",0.242942555455122,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000742794732738121
"50","ABQ.5.0","ABQ","8","5","1",0.233162809340368,0.000000000000000000000487468663631704
"51","qm.5.0","qm","9","5","1",0.904670083232356,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000037139736636906
"52","nTau1.5.0","nTau1","10","5","1",5.51843318613915,0.00000438612689387824
"53","nTau2.5.0","nTau2","11","5","1",6.9914688332456,0.0000129854644599356
"54","nCon.5.0","nCon","12","5","1",0.805386372566671,0.0132549217565176
"55","Fm.5.0","Fm","13","5","1",3363.1828735249,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169799584358717
"56","Fo.5.0","Fo","14","5","1",3241.54002092853,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000742794732738121
