"","uni","metric","metrix","stage","col","ASnormalized.t3_icra3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.347061967573411,0.0000000000000000000000000000000000000000000000000000000000329765978475535
"2","Sigma.1.0","Sigma","2","1","1",4.66465870356215,0.00000000000000000000000000000000000000000000000758079429147235
"3","Connect.1.0","Connect","3","1","1",0.284573556659433,0.000000000000000660872183923703
"4","Tau1.1.0","Tau1","4","1","1",668.339021463511,0.000000000000000000000000000994163703301476
"5","Tau2.1.0","Tau2","5","1","1",1439430.39893063,0.0000000000000000000392280721439526
"6","NPQ.1.0","NPQ","6","1","1",0.712044429122198,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000199418138127948
"7","qP.1.0","qP","7","1","1",1.14897907492809,0.000000000000000000000000000000000000000000000000000000000065953195695107
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000758079429147235
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000329765978475535
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000994163703301476
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000392280721439526
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000660872183923703
"13","Fm.1.0","Fm","13","1","1",1985.31623947741,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000199418138127948
"14","Fo.1.0","Fo","14","1","1",1296.28847914894,0.000000000000000000000000000000000000000000000000000000000065953195695107
"15","Quant.3.0","Quant","1","3","1",0.0481933534134765,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000262122453199505
"16","Sigma.3.0","Sigma","2","3","1",2.86386379565551,0.000000000000000000000000000000176014169226167
"17","Connect.3.0","Connect","3","3","1",0.443552959213305,0.000000000000336143462423546
"18","Tau1.3.0","Tau1","4","3","1",2681.68050587202,0.0000000212877516048584
"19","Tau2.3.0","Tau2","5","3","1",4755600.08307669,0.00000000000134379530834197
"20","NPQ.3.0","NPQ","6","3","1",0.0916989473001768,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000902725475203609
"21","qP.3.0","qP","7","3","1",0.238000834851202,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000524244906398919
"22","ABQ.3.0","ABQ","8","3","1",0.386050732185717,0.000000000000000000000000000000176014169226167
"23","qm.3.0","qm","9","3","1",0.861139053205873,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000262122453199505
"24","nTau1.3.0","nTau1","10","3","1",4.01245538529196,0.0000000212877516048584
"25","nTau2.3.0","nTau2","11","3","1",3.30380689931913,0.00000000000134379530834197
"26","nCon.3.0","nCon","12","3","1",1.55865838140447,0.000000000000336143462423546
"27","Fm.3.0","Fm","13","3","1",3113.44956065855,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000902725475203609
"28","Fo.3.0","Fo","14","3","1",2963.4019856467,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000524244906398919
"29","Quant.4.0","Quant","1","4","1",0.0534000433627518,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000146034998637262
"30","Sigma.4.0","Sigma","2","4","1",2.74752640752203,0.000000000000000000000000000000097798639571695
"31","Connect.4.0","Connect","3","4","1",0.490671574076746,0.00000000000000182662450919579
"32","Tau1.4.0","Tau1","4","4","1",1254.81201582365,0.00000000983766860345481
"33","Tau2.4.0","Tau2","5","4","1",4312275.18699993,0.0000000000204209066203988
"34","NPQ.4.0","NPQ","6","4","1",0.202567066407347,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242624022248216
"35","qP.4.0","qP","7","4","1",0.395332408048778,0.000000000000000000000000000000000000000000000000000000000000000000000000000000002920699972745
"36","ABQ.4.0","ABQ","8","4","1",0.410990903702366,0.000000000000000000000000000000097798639571695
"37","qm.4.0","qm","9","4","1",0.846136862139881,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000146034998637262
"38","nTau1.4.0","nTau1","10","4","1",1.8775082338839,0.00000000983766860345481
"39","nTau2.4.0","nTau2","11","4","1",2.99582056221932,0.0000000000204209066203988
"40","nCon.4.0","nCon","12","4","1",1.72423460505842,0.00000000000000182662450919579
"41","Fm.4.0","Fm","13","4","1",2826.41168446218,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242624022248216
"42","Fo.4.0","Fo","14","4","1",2675.48117795092,0.000000000000000000000000000000000000000000000000000000000000000000000000000000002920699972745
"43","Quant.5.0","Quant","1","5","1",0.0605620501841507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000219397396197924
"44","Sigma.5.0","Sigma","2","5","1",3.51061786513849,0.00000000000000000000000000000000579620836150386
"45","Connect.5.0","Connect","3","5","1",0.258229205940186,0.00000592699178177884
