"","uni","metric","metrix","stage","col","ASnormalized.t3_icra1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.329567969065431,0.0000000000000000000000000000000000000000000000000000000000000284916943666152
"2","Sigma.1.0","Sigma","2","1","1",4.55772405600719,0.000000000000000000000000000000000000000000000000142328649318052
"3","Connect.1.0","Connect","3","1","1",0.3068248923031,0.00000000000000000117306736094708
"4","Tau1.1.0","Tau1","4","1","1",656.386306433781,0.0000000000000000000000000000415451283342684
"5","Tau2.1.0","Tau2","5","1","1",1834998.18690623,0.00000000000000000520897332666165
"6","NPQ.1.0","NPQ","6","1","1",0.637444671205787,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000193253460767331
"7","qP.1.0","qP","7","1","1",1.1693949011583,0.0000000000000000000000000000000000000000000000000000000000000569833887332304
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000142328649318052
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000284916943666152
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000000415451283342684
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000000520897332666165
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000117306736094708
"13","Fm.1.0","Fm","13","1","1",2013.83927661421,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000193253460767331
"14","Fo.1.0","Fo","14","1","1",1350.14235619627,0.0000000000000000000000000000000000000000000000000000000000000569833887332304
"15","Quant.3.0","Quant","1","3","1",0.0489924152203624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000747811397549664
"16","Sigma.3.0","Sigma","2","3","1",2.78290702717932,0.000000000000000000000000000000000441898336938331
"17","Connect.3.0","Connect","3","3","1",0.5823487811157,0.0000000000000000000119871099659359
"18","Tau1.3.0","Tau1","4","3","1",3524.14212735184,0.00000107323457149543
"19","Tau2.3.0","Tau2","5","3","1",5711515.97807444,0.0000000794153638235147
"20","NPQ.3.0","NPQ","6","3","1",0.0388407449294544,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128065231313587
"21","qP.3.0","qP","7","3","1",0.167419180837314,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000149562279497126
"22","ABQ.3.0","ABQ","8","3","1",0.389408618647858,0.000000000000000000000000000000000441898336938331
"23","qm.3.0","qm","9","3","1",0.851343516910056,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000747811397549664
"24","nTau1.3.0","nTau1","10","3","1",5.36900616726588,0.00000107323457149543
"25","nTau2.3.0","nTau2","11","3","1",3.11254584273129,0.0000000794153638235147
"26","nCon.3.0","nCon","12","3","1",1.89798414575967,0.0000000000000000000119871099659359
"27","Fm.3.0","Fm","13","3","1",3174.25977778797,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128065231313587
"28","Fo.3.0","Fo","14","3","1",3018.74512473729,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000149562279497126
"29","Quant.4.0","Quant","1","4","1",0.0526633323288602,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000550375887397223
"30","Sigma.4.0","Sigma","2","4","1",2.76070932208466,0.000000000000000000000000000000000782121273371543
"31","Connect.4.0","Connect","3","4","1",0.457491632876523,0.00000000000000615607817263758
"32","Tau1.4.0","Tau1","4","4","1",1658.58455380479,0.000000132669052602754
"33","Tau2.4.0","Tau2","5","4","1",4261133.45865042,0.000000000358958345332117
"34","NPQ.4.0","NPQ","6","4","1",0.133771569144805,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781422725440298
"35","qP.4.0","qP","7","4","1",0.325609700185171,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000110075177479366
"36","ABQ.4.0","ABQ","8","4","1",0.394278967274033,0.000000000000000000000000000000000782121273371543
"37","qm.4.0","qm","9","4","1",0.840204943222487,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000550375887397223
"38","nTau1.4.0","nTau1","10","4","1",2.52684210128645,0.000000132669052602754
"39","nTau2.4.0","nTau2","11","4","1",2.3221458686205,0.000000000358958345332117
"40","nCon.4.0","nCon","12","4","1",1.49105122939173,0.00000000000000615607817263758
"41","Fm.4.0","Fm","13","4","1",2908.47864058205,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781422725440298
"42","Fo.4.0","Fo","14","4","1",2755.30846336169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000110075177479366
"43","Quant.5.0","Quant","1","5","1",0.0625507070639927,0.00000000000000000000000000000000000000000000000000000000000000000000000000000328165325798002
"44","Sigma.5.0","Sigma","2","5","1",3.3784085116937,0.00000000000000000000000000000378007505464991
"45","Connect.5.0","Connect","3","5","1",0.391404491548369,0.00000000117249830805771
"46","Tau1.5.0","Tau1","4","5","1",1539.90665150095,0.0000000000000790110498736336
"47","Tau2.5.0","Tau2","5","5","1",7191440.22987187,0.00000000337676038610522
"48","NPQ.5.0","NPQ","6","5","1",0.233096829477654,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000445672608985479
"49","qP.5.0","qP","7","5","1",0.474758514893507,0.00000000000000000000000000000000000000000000000000000000000000000000000000000656330651596004
"50","ABQ.5.0","ABQ","8","5","1",0.258750975228332,0.00000000000000000000000000000378007505464991
"51","qm.5.0","qm","9","5","1",0.81020392472797,0.00000000000000000000000000000000000000000000000000000000000000000000000000000328165325798002
"52","nTau1.5.0","nTau1","10","5","1",2.34603713759269,0.0000000000000790110498736336
"53","nTau2.5.0","nTau2","11","5","1",3.91904486946468,0.00000000337676038610522
"54","nCon.5.0","nCon","12","5","1",1.27566081294902,0.00000000117249830805771
"55","Fm.5.0","Fm","13","5","1",2674.20231187661,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000445672608985479
"56","Fo.5.0","Fo","14","5","1",2506.92906643657,0.00000000000000000000000000000000000000000000000000000000000000000000000000000656330651596004
"57","Quant.6.0","Quant","1","6","1",0.067127598213747,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000948552466232625
"58","Sigma.6.0","Sigma","2","6","1",3.49035427049482,0.000000000000000000000000000000000000135263917670837
"59","Connect.6.0","Connect","3","6","1",0.319653264638402,0.0000000000133244250567276
"60","Tau1.6.0","Tau1","4","6","1",1056.58922709428,0.00000000000000852192869078055
"61","Tau2.6.0","Tau2","5","6","1",5995831.96948206,0.0000000266065351506574
"62","NPQ.6.0","NPQ","6","6","1",0.327431916898697,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217572296386767
"63","qP.6.0","qP","7","6","1",0.588567049339439,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000189710493246525
"64","ABQ.6.0","ABQ","8","6","1",0.234189207682627,0.000000000000000000000000000000000000135263917670837
"65","qm.6.0","qm","9","6","1",0.796316376242196,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000948552466232625
"66","nTau1.6.0","nTau1","10","6","1",1.60970638286902,0.00000000000000852192869078055
"67","nTau2.6.0","nTau2","11","6","1",3.26748659059489,0.0000000266065351506574
"68","nCon.6.0","nCon","12","6","1",1.04181007687808,0.0000000000133244250567276
"69","Fm.6.0","Fm","13","6","1",2484.15783150746,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217572296386767
"70","Fo.6.0","Fo","14","6","1",2317.4022826945,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000189710493246525
"71","Quant.7.0","Quant","1","7","1",0.0704918980489242,0.000000000000000000000000000000000000000000000000000000000000000000000000000000106682388109897
"72","Sigma.7.0","Sigma","2","7","1",3.62738829250068,0.00000000000000000000000000000000688897691466358
"73","Connect.7.0","Connect","3","7","1",0.298042516562481,0.000000159953610381921
"74","Tau1.7.0","Tau1","4","7","1",1215.11117396072,0.0000000000000152958880692882
"75","Tau2.7.0","Tau2","5","7","1",8434308.78818069,0.000298649611832625
"76","NPQ.7.0","NPQ","6","7","1",0.383288868871698,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146876291973632
"77","qP.7.0","qP","7","7","1",0.649574371273849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000213364776219794
"78","ABQ.7.0","ABQ","8","7","1",0.204122880647043,0.00000000000000000000000000000000688897691466358
"79","qm.7.0","qm","9","7","1",0.786108163821803,0.000000000000000000000000000000000000000000000000000000000000000000000000000000106682388109897
"80","nTau1.7.0","nTau1","10","7","1",1.85121347299664,0.0000000000000152958880692882
"81","nTau2.7.0","nTau2","11","7","1",4.59635810452802,0.000298649611832625
"82","nCon.7.0","nCon","12","7","1",0.971376586577783,0.000000159953610381921
"83","Fm.7.0","Fm","13","7","1",2383.84799181285,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146876291973632
"84","Fo.7.0","Fo","14","7","1",2215.80602220984,0.000000000000000000000000000000000000000000000000000000000000000000000000000000213364776219794
"85","Quant.8.0","Quant","1","8","1",0.0704682602554967,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000900894346307483
"86","Sigma.8.0","Sigma","2","8","1",3.5348669423959,0.000000000000000000000000000000000000893976241300889
"87","Connect.8.0","Connect","3","8","1",0.378396732715761,0.000000000000065057157242634
"88","Tau1.8.0","Tau1","4","8","1",1229.80381178528,0.0000000000000000358912613226771
"89","Tau2.8.0","Tau2","5","8","1",8163401.87817436,0.0000295282082009545
"90","NPQ.8.0","NPQ","6","8","1",0.386156072310118,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173715996653859
"91","qP.8.0","qP","7","8","1",0.65229281940359,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000180178869261497
"92","ABQ.8.0","ABQ","8","8","1",0.224422782301431,0.000000000000000000000000000000000000893976241300889
"93","qm.8.0","qm","9","8","1",0.786179887398262,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000900894346307483
"94","nTau1.8.0","nTau1","10","8","1",1.87359760514649,0.0000000000000000358912613226771
"95","nTau2.8.0","nTau2","11","8","1",4.44872476519319,0.0000295282082009545
"96","nCon.8.0","nCon","12","8","1",1.23326608175571,0.000000000000065057157242634
"97","Fm.8.0","Fm","13","8","1",2378.91710611005,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173715996653859
"98","Fo.8.0","Fo","14","8","1",2211.27895635044,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000180178869261497
"99","Quant.9.0","Quant","1","9","1",0.0799569993765778,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000148184320436598
"100","Sigma.9.0","Sigma","2","9","1",3.56672713079842,0.0000000000000000000000000000000000000789991764863643
"101","Connect.9.0","Connect","3","9","1",0.350494090431291,0.000000000000916430411085375
"102","Tau1.9.0","Tau1","4","9","1",1185.74766944094,0.00000000000000342793164407621
"103","Tau2.9.0","Tau2","5","9","1",7507877.79078767,0.000131250645806677
"104","NPQ.9.0","NPQ","6","9","1",0.381036294547537,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900810292548829
"105","qP.9.0","qP","7","9","1",0.660975245148403,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000296368640873196
"106","ABQ.9.0","ABQ","8","9","1",0.217432409911393,0.0000000000000000000000000000000000000789991764863643
"107","qm.9.0","qm","9","9","1",0.757388439163809,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000148184320436598
"108","nTau1.9.0","nTau1","10","9","1",1.806478376862,0.00000000000000342793164407621
"109","nTau2.9.0","nTau2","11","9","1",4.09149057713555,0.000131250645806677
"110","nCon.9.0","nCon","12","9","1",1.14232612549914,0.000000000000916430411085375
"111","Fm.9.0","Fm","13","9","1",2387.73622762552,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900810292548829
"112","Fo.9.0","Fo","14","9","1",2196.82000356183,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000296368640873196
"113","Quant.10.0","Quant","1","10","1",0.114100001105469,0.00000000000000000000000000000000000000000000000000000000000000000000000000509461653515137
"114","Sigma.10.0","Sigma","2","10","1",4.36842425016675,0.00000000000000000000000000000000000000781707652472188
"115","Connect.10.0","Connect","3","10","1",0.323829752563375,0.00000000000117796829240825
"116","Tau1.10.0","Tau1","4","10","1",1159.18438718667,0.000000000000000403888455316742
"117","Tau2.10.0","Tau2","5","10","1",3509552.32680987,0.0000000553285498268711
"118","NPQ.10.0","NPQ","6","10","1",0.395579678881177,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496871867708465
"119","qP.10.0","qP","7","10","1",0.723166602939879,0.0000000000000000000000000000000000000000000000000000000000000000000000000101892330703027
"120","ABQ.10.0","ABQ","8","10","1",0.0415338452952068,0.00000000000000000000000000000000000000781707652472188
"121","qm.10.0","qm","9","10","1",0.6537891669842,0.00000000000000000000000000000000000000000000000000000000000000000000000000509461653515137
"122","nTau1.10.0","nTau1","10","10","1",1.76600939998984,0.000000000000000403888455316742
"123","nTau2.10.0","nTau2","11","10","1",1.91256446565045,0.0000000553285498268711
"124","nCon.10.0","nCon","12","10","1",1.05542203610872,0.00000000000117796829240825
"125","Fm.10.0","Fm","13","10","1",2362.8535454174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496871867708465
"126","Fo.10.0","Fo","14","10","1",2093.25195327321,0.0000000000000000000000000000000000000000000000000000000000000000000000000101892330703027
"127","Quant.11.0","Quant","1","11","1",0.129394780333592,0.0000000000000000000000000000000000000000000000000000000000000000000000000161563897023855
