"","uni","metric","metrix","stage","col","ASnormalized.t5_icra14.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.304876777750601,0.0000000000000000000000000000000000000000000000000000000000000234769528747387
"2","Sigma.1.0","Sigma","2","1","1",4.69318949939137,0.0000000000000000000000000000000000000000000000148360218655518
"3","Connect.1.0","Connect","3","1","1",0.287046715507427,0.000000000000000523043673565651
"4","Tau1.1.0","Tau1","4","1","1",699.701342328124,0.00000000000000000000000000000886470907624051
"5","Tau2.1.0","Tau2","5","1","1",2039272.55081275,0.00000000000000000774458531122287
"6","NPQ.1.0","NPQ","6","1","1",0.535271022633267,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000138732642891736
"7","qP.1.0","qP","7","1","1",1.20198769086537,0.0000000000000000000000000000000000000000000000000000000000000469539057494774
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000148360218655518
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000234769528747387
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000886470907624051
"11","nTau2.1.0","nTau2","11","1","1",1,0.00000000000000000774458531122287
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000523043673565651
"13","Fm.1.0","Fm","13","1","1",1880.57107308504,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000138732642891736
"14","Fo.1.0","Fo","14","1","1",1307.22862399188,0.0000000000000000000000000000000000000000000000000000000000000469539057494774
"15","Quant.3.0","Quant","1","3","1",0.045511143407128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000675964163493438
"16","Sigma.3.0","Sigma","2","3","1",3.01698472763874,0.000000000000000000000000000000494655729051565
"17","Connect.3.0","Connect","3","3","1",0.550356829528607,0.0000000000000000111499224252193
"18","Tau1.3.0","Tau1","4","3","1",2445.6578561083,0.0000000770633104972782
"19","Tau2.3.0","Tau2","5","3","1",5736262.2786836,0.000000000589317480766918
"20","NPQ.3.0","NPQ","6","3","1",0.0264877623624044,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000914361793829151
"21","qP.3.0","qP","7","3","1",0.154064116748878,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000135192832698678
"22","ABQ.3.0","ABQ","8","3","1",0.357156848656976,0.000000000000000000000000000000494655729051565
"23","qm.3.0","qm","9","3","1",0.850722827291367,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000675964163493438
"24","nTau1.3.0","nTau1","10","3","1",3.49528821535605,0.0000000770633104972782
"25","nTau2.3.0","nTau2","11","3","1",2.81289633227173,0.000000000589317480766918
"26","nCon.3.0","nCon","12","3","1",1.91730753147868,0.0000000000000000111499224252193
"27","Fm.3.0","Fm","13","3","1",2812.68455443161,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000914361793829151
"28","Fo.3.0","Fo","14","3","1",2684.67606431586,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000135192832698678
"29","Quant.4.0","Quant","1","4","1",0.0497904616460353,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000976012283371248
"30","Sigma.4.0","Sigma","2","4","1",2.94741480623487,0.0000000000000000000000000000209866686834873
"31","Connect.4.0","Connect","3","4","1",0.50781004897483,0.0000000000000299993754818
"32","Tau1.4.0","Tau1","4","4","1",1412.83890293956,0.0000000403813673183717
"33","Tau2.4.0","Tau2","5","4","1",5532152.63822564,0.0000000189820513682171
"34","NPQ.4.0","NPQ","6","4","1",0.0770788927268256,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263871370321034
"35","qP.4.0","qP","7","4","1",0.258725117626107,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000195202456674247
"36","ABQ.4.0","ABQ","8","4","1",0.371980439609972,0.0000000000000000000000000000209866686834873
"37","qm.4.0","qm","9","4","1",0.836686604951048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000976012283371248
"38","nTau1.4.0","nTau1","10","4","1",2.01920279049144,0.0000000403813673183717
"39","nTau2.4.0","nTau2","11","4","1",2.71280689578292,0.0000000189820513682171
"40","nCon.4.0","nCon","12","4","1",1.76908503578294,0.0000000000000299993754818
"41","Fm.4.0","Fm","13","4","1",2680.57084212314,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263871370321034
"42","Fo.4.0","Fo","14","4","1",2547.10398241893,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000195202456674247
"43","Quant.5.0","Quant","1","5","1",0.0548936088630061,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000801199139797277
"44","Sigma.5.0","Sigma","2","5","1",3.44721375436793,0.0000000000000000000000000000167961211411552
"45","Connect.5.0","Connect","3","5","1",0.356879393781576,0.0000000924695080358803
"46","Tau1.5.0","Tau1","4","5","1",1592.67418875307,0.00000000000133336953656045
"47","Tau2.5.0","Tau2","5","5","1",11822406.3092836,0.0000097549419627873
"48","NPQ.5.0","NPQ","6","5","1",0.152834411796843,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304981108737921
"49","qP.5.0","qP","7","5","1",0.395783358842621,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000160239827959455
"50","ABQ.5.0","ABQ","8","5","1",0.265485922779172,0.0000000000000000000000000000167961211411552
"51","qm.5.0","qm","9","5","1",0.819948212297393,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000801199139797277
"52","nTau1.5.0","nTau1","10","5","1",2.27621999902666,0.00000000000133336953656045
"53","nTau2.5.0","nTau2","11","5","1",5.79736450852134,0.0000097549419627873
"54","nCon.5.0","nCon","12","5","1",1.24327983739756,0.0000000924695080358803
"55","Fm.5.0","Fm","13","5","1",2504.42409158289,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000304981108737921
"56","Fo.5.0","Fo","14","5","1",2366.94721507245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000160239827959455
"57","Quant.6.0","Quant","1","6","1",0.0545819688425946,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000485756701293452
"58","Sigma.6.0","Sigma","2","6","1",3.41640212614423,0.000000000000000000000000000384135744168287
"59","Connect.6.0","Connect","3","6","1",0.305168721576617,0.0000204453157073782
"60","Tau1.6.0","Tau1","4","6","1",1168.97133837684,0.00000000000516818965724813
"61","Tau2.6.0","Tau2","5","6","1",9170611.10206519,0.000219308520221027
"62","NPQ.6.0","NPQ","6","6","1",0.239524459686425,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324904820221033
"63","qP.6.0","qP","7","6","1",0.521169263293853,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000971513402586904
"64","ABQ.6.0","ABQ","8","6","1",0.27205110158299,0.000000000000000000000000000384135744168287
"65","qm.6.0","qm","9","6","1",0.820970395825804,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000485756701293452
"66","nTau1.6.0","nTau1","10","6","1",1.67067185334719,0.00000000000516818965724813
"67","nTau2.6.0","nTau2","11","6","1",4.49700119702503,0.000219308520221027
"68","nCon.6.0","nCon","12","6","1",1.0631326020824,0.0000204453157073782
"69","Fm.6.0","Fm","13","6","1",2329.2693031973,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324904820221033
"70","Fo.6.0","Fo","14","6","1",2202.13319866417,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000971513402586904
"71","Quant.7.0","Quant","1","7","1",0.0593842334449046,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000332124548252739
"72","Sigma.7.0","Sigma","2","7","1",3.37134784672598,0.0000000000000000000000000000000110154796863897
"73","Connect.7.0","Connect","3","7","1",0.389944817992432,0.0000000000116574324540525
"74","Tau1.7.0","Tau1","4","7","1",1581.91855123961,0.00000000000105873310499904
"75","Tau2.7.0","Tau2","5","7","1",19445478.8011599,0.0811173024393335
"76","NPQ.7.0","NPQ","6","7","1",0.301269811093688,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017829148833269
"77","qP.7.0","qP","7","7","1",0.608769423274051,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000664249096505479
"78","ABQ.7.0","ABQ","8","7","1",0.281651029185336,0.0000000000000000000000000000000110154796863897
"79","qm.7.0","qm","9","7","1",0.805218902262596,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000332124548252739
"80","nTau1.7.0","nTau1","10","7","1",2.26084824416097,0.00000000000105873310499904
"81","nTau2.7.0","nTau2","11","7","1",9.53549774080464,0.0811173024393335
"82","nCon.7.0","nCon","12","7","1",1.35847162474271,0.0000000000116574324540525
"83","Fm.7.0","Fm","13","7","1",2218.74529778201,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017829148833269
"84","Fo.7.0","Fo","14","7","1",2086.98680906374,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000664249096505479
"85","Quant.8.0","Quant","1","8","1",0.0608406368716468,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000770943117737051
"86","Sigma.8.0","Sigma","2","8","1",3.45537250773182,0.00000000000000000000000000000143102107129706
"87","Connect.8.0","Connect","3","8","1",0.284480693453931,0.00000523365226779031
"88","Tau1.8.0","Tau1","4","8","1",1496.48046758204,0.0000000000000000229365228189464
"89","Tau2.8.0","Tau2","5","8","1",14662195.8030465,0.000420993835123781
"90","NPQ.8.0","NPQ","6","8","1",0.342679008491378,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000448785488602718
"91","qP.8.0","qP","7","8","1",0.660118436707439,0.00000000000000000000000000000000000000000000000000000000000000000000000000000015418862354741
"92","ABQ.8.0","ABQ","8","8","1",0.263747498757524,0.00000000000000000000000000000143102107129706
"93","qm.8.0","qm","9","8","1",0.800441879107577,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000770943117737051
"94","nTau1.8.0","nTau1","10","8","1",2.13874174173053,0.0000000000000000229365228189464
"95","nTau2.8.0","nTau2","11","8","1",7.189914755241,0.000420993835123781
"96","nCon.8.0","nCon","12","8","1",0.991060611688381,0.00000523365226779031
