"","uni","metric","metrix","stage","col","ASnormalized.t4_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.335751261960906,0.0000000000000000000000000000000000000000000000000000000000000749623652277834
"2","Sigma.1.0","Sigma","2","1","1",4.57601621397446,0.000000000000000000000000000000000000000000000000162030475349919
"3","Connect.1.0","Connect","3","1","1",0.294629186352003,0.00000000000000000611921649200989
"4","Tau1.1.0","Tau1","4","1","1",612.720124104439,0.00000000000000000000000000000339342835442959
"5","Tau2.1.0","Tau2","5","1","1",1652053.65085003,0.0000000000000000000239745036065702
"6","NPQ.1.0","NPQ","6","1","1",0.647688251880844,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000230528627910141
"7","qP.1.0","qP","7","1","1",1.11727123058165,0.000000000000000000000000000000000000000000000000000000000000149924730455567
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000162030475349919
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000000749623652277834
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000339342835442959
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000239745036065702
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000611921649200989
"13","Fm.1.0","Fm","13","1","1",1885.04640971005,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000230528627910141
"14","Fo.1.0","Fo","14","1","1",1252.13969879502,0.000000000000000000000000000000000000000000000000000000000000149924730455567
"15","Quant.3.0","Quant","1","3","1",0.0509191919593838,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000654926841935082
"16","Sigma.3.0","Sigma","2","3","1",3.04570351385996,0.00000000000000000000000000000000939464076121574
"17","Connect.3.0","Connect","3","3","1",0.515932980614142,0.0000000000000000208947631004758
"18","Tau1.3.0","Tau1","4","3","1",3533.36099016562,0.000000100389620690559
"19","Tau2.3.0","Tau2","5","3","1",6032561.08828195,0.0000000157214325506789
"20","NPQ.3.0","NPQ","6","3","1",0.0435073376811918,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671135736112168
"21","qP.3.0","qP","7","3","1",0.169388736573505,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000013098536838701
"22","ABQ.3.0","ABQ","8","3","1",0.334420296729098,0.00000000000000000000000000000000939464076121574
"23","qm.3.0","qm","9","3","1",0.848342515045222,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000654926841935082
"24","nTau1.3.0","nTau1","10","3","1",5.76668017119568,0.000000100389620690559
"25","nTau2.3.0","nTau2","11","3","1",3.65155277201683,0.0000000157214325506789
"26","nCon.3.0","nCon","12","3","1",1.75112651601916,0.0000000000000000208947631004758
"27","Fm.3.0","Fm","13","3","1",2976.47051570454,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671135736112168
"28","Fo.3.0","Fo","14","3","1",2824.91104215394,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000013098536838701
"29","Quant.4.0","Quant","1","4","1",0.0538105027582435,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000161465915852808
"30","Sigma.4.0","Sigma","2","4","1",2.98152498758569,0.000000000000000000000000000000727987292660458
"31","Connect.4.0","Connect","3","4","1",0.425231013695066,0.0000000000046421767414585
"32","Tau1.4.0","Tau1","4","4","1",1299.81371934269,0.000000000510500048330314
"33","Tau2.4.0","Tau2","5","4","1",4774212.43852839,0.00000000130861257193859
"34","NPQ.4.0","NPQ","6","4","1",0.141240830565,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000347485103540564
"35","qP.4.0","qP","7","4","1",0.319931962048572,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000322931831705615
"36","ABQ.4.0","ABQ","8","4","1",0.348445274629804,0.000000000000000000000000000000727987292660458
"37","qm.4.0","qm","9","4","1",0.83973104838394,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000161465915852808
"38","nTau1.4.0","nTau1","10","4","1",2.121382452131,0.000000000510500048330314
"39","nTau2.4.0","nTau2","11","4","1",2.88986525109032,0.00000000130861257193859
"40","nCon.4.0","nCon","12","4","1",1.44327525375245,0.0000000000046421767414585
"41","Fm.4.0","Fm","13","4","1",2721.57176675121,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000347485103540564
"42","Fo.4.0","Fo","14","4","1",2575.12262168969,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000322931831705615
"43","Quant.5.0","Quant","1","5","1",0.0648840568907203,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000842958040319116
"44","Sigma.5.0","Sigma","2","5","1",3.40645763234556,0.00000000000000000000000000000000000189165263506628
"45","Connect.5.0","Connect","3","5","1",0.415027178676205,0.00000000000000778088948648966
"46","Tau1.5.0","Tau1","4","5","1",1539.59532640076,0.00000000000000166287113454504
"47","Tau2.5.0","Tau2","5","5","1",6302351.52931027,0.0000000000232440093682252
"48","NPQ.5.0","NPQ","6","5","1",0.263755378468905,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000775008499998407
"49","qP.5.0","qP","7","5","1",0.486791141006068,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000168591608063823
"50","ABQ.5.0","ABQ","8","5","1",0.255584448773859,0.00000000000000000000000000000000000189165263506628
"51","qm.5.0","qm","9","5","1",0.80674962616142,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000842958040319116
"52","nTau1.5.0","nTau1","10","5","1",2.51272198485573,0.00000000000000166287113454504
"53","nTau2.5.0","nTau2","11","5","1",3.81485887341947,0.0000000000232440093682252
"54","nCon.5.0","nCon","12","5","1",1.40864244922551,0.00000000000000778088948648966
"55","Fm.5.0","Fm","13","5","1",2457.72945970954,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000775008499998407
"56","Fo.5.0","Fo","14","5","1",2298.26200162375,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000168591608063823
