"","uni","metric","metrix","stage","col","ASnormalized.t11_aglo8.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.401598275836576,0.00000000000000000000000000000000000000000000000000000625706168993449
"2","Sigma.1.0","Sigma","2","1","1",4.64174719335688,0.0000000000000000000000000000000000000000000000134984055567261
"3","Connect.1.0","Connect","3","1","1",0.332073054217771,0.00000000000000000282227772752143
"4","Tau1.1.0","Tau1","4","1","1",546.601024387675,0.000000000000000000000000000695402291540545
"5","Tau2.1.0","Tau2","5","1","1",690751.142736841,0.000000000000000000000000000955864338367869
"6","NPQ.1.0","NPQ","6","1","1",0.868389778567462,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000537628431511171
"7","qP.1.0","qP","7","1","1",1.5095811906594,0.000000000000000000000000000000000000000000000000000012514123379869
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000134984055567261
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000625706168993449
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000000695402291540545
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000955864338367869
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000282227772752143
"13","Fm.1.0","Fm","13","1","1",1979.57633814195,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000537628431511171
"14","Fo.1.0","Fo","14","1","1",1184.58189385726,0.000000000000000000000000000000000000000000000000000012514123379869
"15","Quant.3.0","Quant","1","3","1",0.0648687242647283,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000243844566565235
"16","Sigma.3.0","Sigma","2","3","1",3.0656486363149,0.0000000000000000000000000000000000453413047267011
"17","Connect.3.0","Connect","3","3","1",0.354978156341271,0.0000000000289148277673104
"18","Tau1.3.0","Tau1","4","3","1",2081.4406574424,0.000000999401247549112
"19","Tau2.3.0","Tau2","5","3","1",3677787.37829067,0.000000000000902232984363675
"20","NPQ.3.0","NPQ","6","3","1",0.084985497333194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155486707554491
"21","qP.3.0","qP","7","3","1",0.30673926431161,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000487689133130455
"22","ABQ.3.0","ABQ","8","3","1",0.339548556047526,0.0000000000000000000000000000000000453413047267011
"23","qm.3.0","qm","9","3","1",0.838473598698602,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000243844566565235
"24","nTau1.3.0","nTau1","10","3","1",3.80797064874534,0.000000999401247549112
"25","nTau2.3.0","nTau2","11","3","1",5.32433050160269,0.000000000000902232984363675
"26","nCon.3.0","nCon","12","3","1",1.06897609376182,0.0000000000289148277673104
"27","Fm.3.0","Fm","13","3","1",3408.91210543306,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155486707554491
"28","Fo.3.0","Fo","14","3","1",3187.78032602303,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000487689133130455
"29","Quant.4.0","Quant","1","4","1",0.0456624421629491,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000380847794458629
"30","Sigma.4.0","Sigma","2","4","1",3.07581279763503,0.0000000000000000000000000000000134209796231932
"31","Connect.4.0","Connect","3","4","1",0.38172252559671,0.0000000000125045390979933
"32","Tau1.4.0","Tau1","4","4","1",4488.74641703393,0.00000121689817811039
"33","Tau2.4.0","Tau2","5","4","1",3953232.96795373,0.00000000391511921451651
"34","NPQ.4.0","NPQ","6","4","1",0.0501568624957678,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000629531661874668
"35","qP.4.0","qP","7","4","1",0.202639060320191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000761695588917258
"36","ABQ.4.0","ABQ","8","4","1",0.337358828581394,0.0000000000000000000000000000000134209796231932
"37","qm.4.0","qm","9","4","1",0.886298211644886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000380847794458629
"38","nTau1.4.0","nTau1","10","4","1",8.21210758260545,0.00000121689817811039
