"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo3.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.357951976781157,0.00000000000000000000000000000000000000000000000000000000000339628880860172
"2","Sigma.1.0","Sigma","2","1","1",4.53699935090701,0.0000000000000000000000000000000000000000000000000898829962494988
"3","Connect.1.0","Connect","3","1","1",0.302571139319955,0.00000000000000000187723143174931
"4","Tau1.1.0","Tau1","4","1","1",673.815612609024,0.00000000000000000000000000195996610363734
"5","Tau2.1.0","Tau2","5","1","1",955159.484645893,0.000000000000000000000000000000221072674565069
"6","NPQ.1.0","NPQ","6","1","1",0.707606368412428,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000435588103981503
"7","qP.1.0","qP","7","1","1",1.46473342583615,0.00000000000000000000000000000000000000000000000000000000000679257761720343
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000898829962494988
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000000339628880860172
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000195996610363734
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000000000221072674565069
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000187723143174931
"13","Fm.1.0","Fm","13","1","1",1710.98370251627,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000435588103981503
"14","Fo.1.0","Fo","14","1","1",1098.53370396023,0.00000000000000000000000000000000000000000000000000000000000679257761720343
"15","Quant.3.0","Quant","1","3","1",0.036031453094691,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000280102099270035
"16","Sigma.3.0","Sigma","2","3","1",3.03869867448884,0.0000000000000000000000000278718104766709
"17","Connect.3.0","Connect","3","3","1",0.453882261239949,0.000000000205617260438122
"18","Tau1.3.0","Tau1","4","3","1",6122.9709713271,0.0000161389845775986
"19","Tau2.3.0","Tau2","5","3","1",8404480.64812668,0.000000138235373091728
"20","NPQ.3.0","NPQ","6","3","1",0.0586597526158923,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021204341062818
"21","qP.3.0","qP","7","3","1",0.209953136684356,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000560204198540068
"22","ABQ.3.0","ABQ","8","3","1",0.330240443194827,0.0000000000000000000000000278718104766709
"23","qm.3.0","qm","9","3","1",0.899339980131693,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000280102099270035
"24","nTau1.3.0","nTau1","10","3","1",9.08701261405753,0.0000161389845775986
"25","nTau2.3.0","nTau2","11","3","1",8.79903386107555,0.000000138235373091728
