"","uni","metric","metrix","stage","col","ASnormalized.t9_icra2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.306154180912317,0.000000000000000000000000000000000000000000000000000000000000258142970764812
"2","Sigma.1.0","Sigma","2","1","1",4.70825257608039,0.000000000000000000000000000000000000000000000139929138946813
"3","Connect.1.0","Connect","3","1","1",0.261027307660128,0.000000000000137357782441223
"4","Tau1.1.0","Tau1","4","1","1",691.791662406118,0.00000000000000000000000000222069021883884
"5","Tau2.1.0","Tau2","5","1","1",1837923.65545136,0.0000000000000000107714389818999
"6","NPQ.1.0","NPQ","6","1","1",0.52975345569508,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000107417562506206
"7","qP.1.0","qP","7","1","1",1.39049151655284,0.000000000000000000000000000000000000000000000000000000000000516285941529624
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000139929138946813
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000000258142970764812
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000222069021883884
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000107714389818999
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000137357782441223
"13","Fm.1.0","Fm","13","1","1",1799.44169867032,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000107417562506206
"14","Fo.1.0","Fo","14","1","1",1248.53509931444,0.000000000000000000000000000000000000000000000000000000000000516285941529624
"15","Quant.3.0","Quant","1","3","1",0.048748983776771,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000147684141187276
"16","Sigma.3.0","Sigma","2","3","1",2.80351715295706,0.0000000000000000000000000000000173966406556186
"17","Connect.3.0","Connect","3","3","1",0.588237968885674,0.000000000000000000305139635543173
"18","Tau1.3.0","Tau1","4","3","1",4085.62489863787,0.0000017042534604956
"19","Tau2.3.0","Tau2","5","3","1",8512678.68402947,0.00000147953700844044
"20","NPQ.3.0","NPQ","6","3","1",0.025896654399455,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370214164855557
"21","qP.3.0","qP","7","3","1",0.185153666038155,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000029536828233753
"22","ABQ.3.0","ABQ","8","3","1",0.404552515470405,0.0000000000000000000000000000000173966406556186
"23","qm.3.0","qm","9","3","1",0.840769825087795,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000147684141187276
"24","nTau1.3.0","nTau1","10","3","1",5.90586027652845,0.0000017042534604956
"25","nTau2.3.0","nTau2","11","3","1",4.63168241987665,0.00000147953700844044
"26","nCon.3.0","nCon","12","3","1",2.25354953916007,0.000000000000000000305139635543173
"27","Fm.3.0","Fm","13","3","1",2683.21584348488,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370214164855557
"28","Fo.3.0","Fo","14","3","1",2552.41179786126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000029536828233753
"29","Quant.4.0","Quant","1","4","1",0.0439816323592236,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000403098769346441
"30","Sigma.4.0","Sigma","2","4","1",2.84873266896211,0.000000000000000000000000000110544963312102
"31","Connect.4.0","Connect","3","4","1",0.417833420763898,0.000000000437795960699967
"32","Tau1.4.0","Tau1","4","4","1",1651.14793819106,0.00000185854224354535
"33","Tau2.4.0","Tau2","5","4","1",4848929.1380614,0.00000000268275387484436
"34","NPQ.4.0","NPQ","6","4","1",0.0508449337284035,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132212161843967
"35","qP.4.0","qP","7","4","1",0.229626963450393,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000806197538692868
"36","ABQ.4.0","ABQ","8","4","1",0.394949055317319,0.000000000000000000000000000110544963312102
"37","qm.4.0","qm","9","4","1",0.856341558922496,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000403098769346441
"38","nTau1.4.0","nTau1","10","4","1",2.38677050898273,0.00000185854224354535
"39","nTau2.4.0","nTau2","11","4","1",2.63826471990786,0.00000000268275387484436
"40","nCon.4.0","nCon","12","4","1",1.60072685309976,0.000000000437795960699967
"41","Fm.4.0","Fm","13","4","1",2619.51318268828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132212161843967
"42","Fo.4.0","Fo","14","4","1",2504.30271692714,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000806197538692868
"43","Quant.5.0","Quant","1","5","1",0.0530177723128493,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000123190736314676
"44","Sigma.5.0","Sigma","2","5","1",3.34045823993529,0.000000000000000000000000000000749804338367509
"45","Connect.5.0","Connect","3","5","1",0.42548585637124,0.0000000000408605150137809
"46","Tau1.5.0","Tau1","4","5","1",1787.00877678316,0.000000000154684575871934
"47","Tau2.5.0","Tau2","5","5","1",7552415.43086686,0.00000000505483316587525
"48","NPQ.5.0","NPQ","6","5","1",0.109751732587002,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000315630580390573
