"","uni","metric","metrix","stage","col","ASnormalized.t10_icra8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.305589117285343,0.000000000000000000000000000000000000000000000000000000000000295318904543331
"2","Sigma.1.0","Sigma","2","1","1",5.15850962934221,0.0000000000000000000000000000000000000000000000565203561035424
"3","Connect.1.0","Connect","3","1","1",0.259690965956656,0.000000000000254850169663037
"4","Tau1.1.0","Tau1","4","1","1",763.653438580521,0.000000000000000000000000158013990050394
"5","Tau2.1.0","Tau2","5","1","1",1704449.99443269,0.0000000000000000462760049235917
"6","NPQ.1.0","NPQ","6","1","1",0.484802198863578,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000208099534291901
"7","qP.1.0","qP","7","1","1",1.24086100224401,0.000000000000000000000000000000000000000000000000000000000000590637809086662
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000565203561035424
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000000295318904543331
"10","nTau1.1.0","nTau1","10","1","1",1,0.000000000000000000000000158013990050394
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000462760049235917
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000254850169663037
"13","Fm.1.0","Fm","13","1","1",2100.35344381332,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000208099534291901
"14","Fo.1.0","Fo","14","1","1",1458.50828893118,0.000000000000000000000000000000000000000000000000000000000000590637809086662
"15","Quant.3.0","Quant","1","3","1",0.0368892451525322,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000208135080519008
"16","Sigma.3.0","Sigma","2","3","1",2.96065835581065,0.00000000000000000000000000676553031625904
"17","Connect.3.0","Connect","3","3","1",0.454291541200199,0.000000000274499793877309
"18","Tau1.3.0","Tau1","4","3","1",4856.35433922858,0.000000223404103272695
"19","Tau2.3.0","Tau2","5","3","1",11252989.5964131,0.0000493522363987749
"20","NPQ.3.0","NPQ","6","3","1",0.0211081768721705,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466737450619241
"21","qP.3.0","qP","7","3","1",0.132399551335722,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000416270161037969
"22","ABQ.3.0","ABQ","8","3","1",0.42606322978054,0.00000000000000000000000000676553031625904
"23","qm.3.0","qm","9","3","1",0.879284820479759,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000208135080519008
"24","nTau1.3.0","nTau1","10","3","1",6.35936943891142,0.000000223404103272695
"25","nTau2.3.0","nTau2","11","3","1",6.60212363704958,0.0000493522363987749
"26","nCon.3.0","nCon","12","3","1",1.74935442797045,0.000000000274499793877309
"27","Fm.3.0","Fm","13","3","1",3054.14204136289,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466737450619241
"28","Fo.3.0","Fo","14","3","1",2941.4770468684,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000416270161037969
"29","Quant.4.0","Quant","1","4","1",0.0401494690783354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000609927246242108
"30","Sigma.4.0","Sigma","2","4","1",2.66808510174529,0.00000000000000000000000000284786264729541
"31","Connect.4.0","Connect","3","4","1",0.599871493416764,0.0000000000000000691259812438121
"32","Tau1.4.0","Tau1","4","4","1",1937.74266197673,0.00000394093383657614
"33","Tau2.4.0","Tau2","5","4","1",5983844.96422696,0.00000341875737813852
"34","NPQ.4.0","NPQ","6","4","1",0.0663466179886998,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480796655213835
"35","qP.4.0","qP","7","4","1",0.232800995343541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000121985449248373
"36","ABQ.4.0","ABQ","8","4","1",0.482779854365512,0.00000000000000000000000000284786264729541
"37","qm.4.0","qm","9","4","1",0.868616168550119,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000609927246242108
"38","nTau1.4.0","nTau1","10","4","1",2.5374634147901,0.00000394093383657614
"39","nTau2.4.0","nTau2","11","4","1",3.51071899074319,0.00000341875737813852
"40","nCon.4.0","nCon","12","4","1",2.30994363322167,0.0000000000000000691259812438121
"41","Fm.4.0","Fm","13","4","1",2924.57382914282,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480796655213835
"42","Fo.4.0","Fo","14","4","1",2807.15374262234,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000121985449248373
"43","Quant.5.0","Quant","1","5","1",0.044593239301816,0.0000000000000000000000000000000000000000000000000000000000000000000000000000029823800053153
"44","Sigma.5.0","Sigma","2","5","1",3.68565046575734,0.00000000000000000000000117817114939547
"45","Connect.5.0","Connect","3","5","1",0.290463960864516,0.000348027203708453
"46","Tau1.5.0","Tau1","4","5","1",2092.08114740446,0.00000000467361567597686
"47","Tau2.5.0","Tau2","5","5","1",9567472.29543982,0.0000132749502375951
"48","NPQ.5.0","NPQ","6","5","1",0.140385492501336,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512052909108362
"49","qP.5.0","qP","7","5","1",0.378111330435942,0.00000000000000000000000000000000000000000000000000000000000000000000000000000596476001063061
"50","ABQ.5.0","ABQ","8","5","1",0.285520289660228,0.00000000000000000000000117817114939547
"51","qm.5.0","qm","9","5","1",0.854074517777486,0.0000000000000000000000000000000000000000000000000000000000000000000000000000029823800053153
"52","nTau1.5.0","nTau1","10","5","1",2.73956881709748,0.00000000467361567597686
"53","nTau2.5.0","nTau2","11","5","1",5.61323143928566,0.0000132749502375951
"54","nCon.5.0","nCon","12","5","1",1.11849851917065,0.000348027203708453
"55","Fm.5.0","Fm","13","5","1",2734.69754944384,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512052909108362
"56","Fo.5.0","Fo","14","5","1",2612.7485272034,0.00000000000000000000000000000000000000000000000000000000000000000000000000000596476001063061
"57","Quant.6.0","Quant","1","6","1",0.0442831948425242,0.000000000000000000000000000000000000000000000000000000000000000000000000000000193787960985638
"58","Sigma.6.0","Sigma","2","6","1",3.6958214701699,0.00000000000000000000000037437899259173
"59","Connect.6.0","Connect","3","6","1",0.152334663590238,0.0666165444113032
"60","Tau1.6.0","Tau1","4","6","1",1600.71116572472,0.00000000000416152292197287
"61","Tau2.6.0","Tau2","5","6","1",10305880.740101,0.0000309140085161557
