"","uni","metric","metrix","stage","col","ASnormalized.t4_aabr1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.372683300715493,0.00000000000000000000000000000000000000000000000000000000000242999415966214
"2","Sigma.1.0","Sigma","2","1","1",4.44571024509369,0.00000000000000000000000000000000000000000000000000414228737019495
"3","Connect.1.0","Connect","3","1","1",0.32467672351961,0.00000000000000000000529621376265948
"4","Tau1.1.0","Tau1","4","1","1",568.730397422783,0.00000000000000000000000000000946326164698187
"5","Tau2.1.0","Tau2","5","1","1",1039495.93383115,0.0000000000000000000000000000397929607746651
"6","NPQ.1.0","NPQ","6","1","1",0.840247985167316,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000269548991051519
"7","qP.1.0","qP","7","1","1",1.31724137813347,0.00000000000000000000000000000000000000000000000000000000000485998831932429
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000000414228737019495
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000000242999415966214
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000000946326164698187
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000000000397929607746651
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000000529621376265948
"13","Fm.1.0","Fm","13","1","1",1592.11321564822,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000269548991051519
"14","Fo.1.0","Fo","14","1","1",998.759207327687,0.00000000000000000000000000000000000000000000000000000000000485998831932429
"15","Quant.3.0","Quant","1","3","1",0.0453993708035076,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000110432684465981
"16","Sigma.3.0","Sigma","2","3","1",2.93972398972819,0.0000000000000000000000000000343989880980507
"17","Connect.3.0","Connect","3","3","1",0.581375871732491,0.0000000000000000681927102384383
"18","Tau1.3.0","Tau1","4","3","1",3819.61734561391,0.00000619180001404714
"19","Tau2.3.0","Tau2","5","3","1",4769279.60010232,0.00000000020446205910391
"20","NPQ.3.0","NPQ","6","3","1",0.104130661627444,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310656716119968
"21","qP.3.0","qP","7","3","1",0.270653392078428,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000220865368931652
"22","ABQ.3.0","ABQ","8","3","1",0.338750429591652,0.0000000000000000000000000000343989880980507
"23","qm.3.0","qm","9","3","1",0.878182438772148,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000110432684465981
"24","nTau1.3.0","nTau1","10","3","1",6.71604219314216,0.00000619180001404714
"25","nTau2.3.0","nTau2","11","3","1",4.58806951031037,0.00000000020446205910391
"26","nCon.3.0","nCon","12","3","1",1.79062997011357,0.0000000000000000681927102384383
"27","Fm.3.0","Fm","13","3","1",2653.56559606485,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310656716119968
"28","Fo.3.0","Fo","14","3","1",2533.09538761767,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000220865368931652
"29","Quant.4.0","Quant","1","4","1",0.0424464972307625,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000720446708364099
"30","Sigma.4.0","Sigma","2","4","1",2.63966668171533,0.000000000000000000000000000296794178357042
"31","Connect.4.0","Connect","3","4","1",0.593729543467283,0.000000000000000185230097040535
"32","Tau1.4.0","Tau1","4","4","1",3140.70419454496,0.00000286768883432768
"33","Tau2.4.0","Tau2","5","4","1",6235893.22263122,0.0000000389548337771928
"34","NPQ.4.0","NPQ","6","4","1",0.136360150019802,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334994560550481
"35","qP.4.0","qP","7","4","1",0.314465627324433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014408934166947
"36","ABQ.4.0","ABQ","8","4","1",0.406244101349501,0.000000000000000000000000000296794178357042
"37","qm.4.0","qm","9","4","1",0.886105717242302,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000720446708364099
"38","nTau1.4.0","nTau1","10","4","1",5.52230759737328,0.00000286768883432768
"39","nTau2.4.0","nTau2","11","4","1",5.99895874498353,0.0000000389548337771928
"40","nCon.4.0","nCon","12","4","1",1.82867911512425,0.000000000000000185230097040535
"41","Fm.4.0","Fm","13","4","1",2578.30507097934,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334994560550481
"42","Fo.4.0","Fo","14","4","1",2468.86505192396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014408934166947
"43","Quant.5.0","Quant","1","5","1",0.0429962716431036,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000391417616826477
