"","uni","metric","metrix","stage","col","ASnormalized.t9_aglo5.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.37704356944158,0.00000000000000000000000000000000000000000000000000000000346233035028364
"2","Sigma.1.0","Sigma","2","1","1",4.56293213921718,0.00000000000000000000000000000000000000000000000240556193655802
"3","Connect.1.0","Connect","3","1","1",0.295483722034738,0.0000000000000000792276472303961
"4","Tau1.1.0","Tau1","4","1","1",603.280881340993,0.0000000000000000000000000000490404930103918
"5","Tau2.1.0","Tau2","5","1","1",980606.549263358,0.0000000000000000000000000000655515761397641
"6","NPQ.1.0","NPQ","6","1","1",0.834317927281295,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000670616349961492
"7","qP.1.0","qP","7","1","1",1.37038427730214,0.00000000000000000000000000000000000000000000000000000000692466070056728
"8","ABQ.1.0","ABQ","8","1","1",0,0.00000000000000000000000000000000000000000000000240556193655802
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000000346233035028364
"10","nTau1.1.0","nTau1","10","1","1",1,0.0000000000000000000000000000490404930103918
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000000000655515761397641
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000792276472303961
"13","Fm.1.0","Fm","13","1","1",1965.27620372332,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000670616349961492
"14","Fo.1.0","Fo","14","1","1",1224.28144893288,0.00000000000000000000000000000000000000000000000000000000692466070056728
"15","Quant.3.0","Quant","1","3","1",0.0529906258297189,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000160305593761333
"16","Sigma.3.0","Sigma","2","3","1",2.94523657706286,0.00000000000000000000000000000000509173867764895
"17","Connect.3.0","Connect","3","3","1",0.526835348755733,0.00000000000000000498606653822697
"18","Tau1.3.0","Tau1","4","3","1",3075.63719881382,0.00000154207078050302
"19","Tau2.3.0","Tau2","5","3","1",3265526.68695259,0.000000000000000172224207373526
"20","NPQ.3.0","NPQ","6","3","1",0.113860478548144,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000892876046036364
"21","qP.3.0","qP","7","3","1",0.310843294434126,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000320611187522576
"22","ABQ.3.0","ABQ","8","3","1",0.354529831432438,0.00000000000000000000000000000000509173867764895
"23","qm.3.0","qm","9","3","1",0.85945755311992,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000160305593761333
"24","nTau1.3.0","nTau1","10","3","1",5.09818443438352,0.00000154207078050302
"25","nTau2.3.0","nTau2","11","3","1",3.3301089916294,0.000000000000000172224207373526
"26","nCon.3.0","nCon","12","3","1",1.78295895668255,0.00000000000000000498606653822697
"27","Fm.3.0","Fm","13","3","1",3236.43889156375,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000892876046036364
"28","Fo.3.0","Fo","14","3","1",3064.93796924014,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000320611187522576
"29","Quant.4.0","Quant","1","4","1",0.04889233565952,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101591865958373
"30","Sigma.4.0","Sigma","2","4","1",2.8089395261714,0.00000000000000000000000000000036974530219672
"31","Connect.4.0","Connect","3","4","1",0.452724042125168,0.000000000000283776029581618
"32","Tau1.4.0","Tau1","4","4","1",3374.46702607573,0.000000401182331676751
"33","Tau2.4.0","Tau2","5","4","1",5235555.96660657,0.0000000215755389573468
"34","NPQ.4.0","NPQ","6","4","1",0.151212477547052,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000718597195866975
"35","qP.4.0","qP","7","4","1",0.360699266601466,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000020318373191674
"36","ABQ.4.0","ABQ","8","4","1",0.38440032845781,0.00000000000000000000000000000036974530219672
"37","qm.4.0","qm","9","4","1",0.870327093147532,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000101591865958373
"38","nTau1.4.0","nTau1","10","4","1",5.59352555409157,0.000000401182331676751
"39","nTau2.4.0","nTau2","11","4","1",5.33909953032598,0.0000000215755389573468
"40","nCon.4.0","nCon","12","4","1",1.53214545629672,0.000000000000283776029581618
"41","Fm.4.0","Fm","13","4","1",3131.43007295252,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000718597195866975
"42","Fo.4.0","Fo","14","4","1",2978.32714273141,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000020318373191674
"43","Quant.5.0","Quant","1","5","1",0.0459881825682013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000885649260418601
"44","Sigma.5.0","Sigma","2","5","1",3.38125647177818,0.000000000000000000000000000224124776201804
"45","Connect.5.0","Connect","3","5","1",0.281588891049691,0.0000514038625905032
"46","Tau1.5.0","Tau1","4","5","1",2126.43946228672,0.000000000327645352130208
"47","Tau2.5.0","Tau2","5","5","1",6855403.84508302,0.00000186001540994575
"48","NPQ.5.0","NPQ","6","5","1",0.145302180356273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242525751246079
"49","qP.5.0","qP","7","5","1",0.346590149964266,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017712985208372
