"","uni","metric","metrix","stage","col","ASnormalized.t11_aglo9.005r","pval"
"1","Quant.1.0","Quant","1","1","1",0.391617044408647,0.00000000000000000000000000000000000000000000000000000234537905991085
"2","Sigma.1.0","Sigma","2","1","1",4.62853892381851,0.0000000000000000000000000000000000000000000000296417638294468
"3","Connect.1.0","Connect","3","1","1",0.337396802008443,0.00000000000000000230937192279703
"4","Tau1.1.0","Tau1","4","1","1",593.82127558303,0.00000000000000000000000004580152338967
"5","Tau2.1.0","Tau2","5","1","1",657614.193052338,0.0000000000000000000000105012231483223
"6","NPQ.1.0","NPQ","6","1","1",0.848490756095487,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000426793343319937
"7","qP.1.0","qP","7","1","1",1.42054702213822,0.00000000000000000000000000000000000000000000000000000469075811982169
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000296417638294468
"9","qm.1.0","qm","9","1","1",0,0.00000000000000000000000000000000000000000000000000000234537905991085
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000004580152338967
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000105012231483223
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000230937192279703
"13","Fm.1.0","Fm","13","1","1",1960.76600934326,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000426793343319937
"14","Fo.1.0","Fo","14","1","1",1192.89661998731,0.00000000000000000000000000000000000000000000000000000469075811982169
"15","Quant.3.0","Quant","1","3","1",0.0649777572372215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000222504252038633
"16","Sigma.3.0","Sigma","2","3","1",2.95100625020767,0.00000000000000000000000000000000000129868903823691
"17","Connect.3.0","Connect","3","3","1",0.391159149742162,0.0000000000000320409733465617
"18","Tau1.3.0","Tau1","4","3","1",1722.84380610509,0.0000000188841015606433
"19","Tau2.3.0","Tau2","5","3","1",4083792.93897936,0.000000000734548759703324
"20","NPQ.3.0","NPQ","6","3","1",0.16100069257013,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374952703894272
"21","qP.3.0","qP","7","3","1",0.412143072258152,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000445008504077228
"22","ABQ.3.0","ABQ","8","3","1",0.362432443849233,0.00000000000000000000000000000000000129868903823691
"23","qm.3.0","qm","9","3","1",0.834078321756042,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000222504252038633
"24","nTau1.3.0","nTau1","10","3","1",2.90128339442461,0.0000000188841015606433
"25","nTau2.3.0","nTau2","11","3","1",6.21001338189539,0.000000000734548759703324
