"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo8.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.353198312205411,0.0000000000000000000000000000000000000000000000000000000000243109687278304
"2","Sigma.1.0","Sigma","2","1","1",4.89594777768547,0.000000000000000000000000000000000000000000000000638337407775201
"3","Connect.1.0","Connect","3","1","1",0.321258277471469,0.000000000000000000675570633244681
"4","Tau1.1.0","Tau1","4","1","1",733.26762737927,0.00000000000000000000000000316245661467815
"5","Tau2.1.0","Tau2","5","1","1",1188516.86407516,0.0000000000000000000000140040358824831
"6","NPQ.1.0","NPQ","6","1","1",0.693778844759974,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000367180373632441
"7","qP.1.0","qP","7","1","1",1.38549037561388,0.0000000000000000000000000000000000000000000000000000000000486219374556609
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000638337407775201
"9","qm.1.0","qm","9","1","1",0,0.0000000000000000000000000000000000000000000000000000000000243109687278304
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000316245661467815
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000140040358824831
"12","nCon.1.0","nCon","12","1","1",1,0.000000000000000000675570633244681
"13","Fm.1.0","Fm","13","1","1",1952.77756807858,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000367180373632441
"14","Fo.1.0","Fo","14","1","1",1263.05982692064,0.0000000000000000000000000000000000000000000000000000000000486219374556609
"15","Quant.3.0","Quant","1","3","1",0.042809919058805,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000252868272936563
"16","Sigma.3.0","Sigma","2","3","1",3.30743573998337,0.0000000000000000000000000656872515083846
"17","Connect.3.0","Connect","3","3","1",0.463750913018794,0.00000000317069947318192
"18","Tau1.3.0","Tau1","4","3","1",5724.29820286041,0.0000260821053618404
"19","Tau2.3.0","Tau2","5","3","1",6334476.58512598,0.0000289666767768218
"20","NPQ.3.0","NPQ","6","3","1",0.0728176466016452,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267218380894022
"21","qP.3.0","qP","7","3","1",0.241578613893251,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000505736545873099
"22","ABQ.3.0","ABQ","8","3","1",0.324454448828508,0.0000000000000000000000000656872515083846
"23","qm.3.0","qm","9","3","1",0.878793534455205,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000252868272936563
"24","nTau1.3.0","nTau1","10","3","1",7.80656064596673,0.0000260821053618404
"25","nTau2.3.0","nTau2","11","3","1",5.32973218689256,0.0000289666767768218
"26","nCon.3.0","nCon","12","3","1",1.44354541358076,0.00000000317069947318192
"27","Fm.3.0","Fm","13","3","1",3083.07133445344,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267218380894022
"28","Fo.3.0","Fo","14","3","1",2951.08530017297,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000505736545873099
"29","Quant.4.0","Quant","1","4","1",0.0416743754092798,0.00000000000000000000000000000000000000000000000000000000000000000000000000000264975201675102
"30","Sigma.4.0","Sigma","2","4","1",3.00575152081842,0.00000000000000000000000217899143039608
"31","Connect.4.0","Connect","3","4","1",0.532207448119665,0.0000000000121964813757364
"32","Tau1.4.0","Tau1","4","4","1",1681.74059756659,0.000115919357838997
"33","Tau2.4.0","Tau2","5","4","1",4616501.82496408,0.0000000420789251555537
"34","NPQ.4.0","NPQ","6","4","1",0.0976936078804454,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182464178071589
"35","qP.4.0","qP","7","4","1",0.284580338531654,0.00000000000000000000000000000000000000000000000000000000000000000000000000000529950403350201
"36","ABQ.4.0","ABQ","8","4","1",0.386073614894771,0.00000000000000000000000217899143039608
"37","qm.4.0","qm","9","4","1",0.882008565813749,0.00000000000000000000000000000000000000000000000000000000000000000000000000000264975201675102
"38","nTau1.4.0","nTau1","10","4","1",2.29348812735291,0.000115919357838997
"39","nTau2.4.0","nTau2","11","4","1",3.8842543715662,0.0000000420789251555537
"40","nCon.4.0","nCon","12","4","1",1.65663419572724,0.0000000000121964813757364
"41","Fm.4.0","Fm","13","4","1",3013.20269115895,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182464178071589
"42","Fo.4.0","Fo","14","4","1",2887.62935102334,0.00000000000000000000000000000000000000000000000000000000000000000000000000000529950403350201
"43","Quant.5.0","Quant","1","5","1",0.042689454123433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000049193101649193
"44","Sigma.5.0","Sigma","2","5","1",3.39556013650196,0.00000000000000000000000322473758282546
"45","Connect.5.0","Connect","3","5","1",0.504530957978043,0.000000000973873011277766
"46","Tau1.5.0","Tau1","4","5","1",3031.97236810074,0.000000000479743375244923
"47","Tau2.5.0","Tau2","5","5","1",10635125.5237047,0.00000688711218877959
"48","NPQ.5.0","NPQ","6","5","1",0.111404865324177,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000721511784584126
"49","qP.5.0","qP","7","5","1",0.310768754124725,0.00000000000000000000000000000000000000000000000000000000000000000000000000000098386203298386
"50","ABQ.5.0","ABQ","8","5","1",0.306454992845697,0.00000000000000000000000322473758282546
"51","qm.5.0","qm","9","5","1",0.879134603285969,0.00000000000000000000000000000000000000000000000000000000000000000000000000000049193101649193
"52","nTau1.5.0","nTau1","10","5","1",4.13487825575655,0.000000000479743375244923
"53","nTau2.5.0","nTau2","11","5","1",8.94823274718988,0.00000688711218877959
"54","nCon.5.0","nCon","12","5","1",1.57048391701861,0.000000000973873011277766
"55","Fm.5.0","Fm","13","5","1",2976.0292009956,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000721511784584126
"56","Fo.5.0","Fo","14","5","1",2848.9841389497,0.00000000000000000000000000000000000000000000000000000000000000000000000000000098386203298386
"57","Quant.6.0","Quant","1","6","1",0.0411528693349337,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000400025781092605
"58","Sigma.6.0","Sigma","2","6","1",3.63539477310552,0.000000000000000000000000231695611302567
"59","Connect.6.0","Connect","3","6","1",0.194338169468187,0.0235594874384925
"60","Tau1.6.0","Tau1","4","6","1",2267.93349695569,0.00000000847008063671453
"61","Tau2.6.0","Tau2","5","6","1",10484166.4959763,0.000252503702818328
"62","NPQ.6.0","NPQ","6","6","1",0.145193572364668,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413224735548952
"63","qP.6.0","qP","7","6","1",0.364724731883786,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000800051562185211
"64","ABQ.6.0","ABQ","8","6","1",0.257468637701823,0.000000000000000000000000231695611302567
"65","qm.6.0","qm","9","6","1",0.883485090633728,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000400025781092605
"66","nTau1.6.0","nTau1","10","6","1",3.09291370882058,0.00000000847008063671453
"67","nTau2.6.0","nTau2","11","6","1",8.82121811888177,0.000252503702818328
"68","nCon.6.0","nCon","12","6","1",0.604928131339578,0.0235594874384925
"69","Fm.6.0","Fm","13","6","1",2888.22205533659,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413224735548952
"70","Fo.6.0","Fo","14","6","1",2769.36343048305,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000800051562185211
"71","Quant.7.0","Quant","1","7","1",0.0435367424350361,0.00000000000000000000000000000000000000000000000000000000000000000000000000000312451259308155
"72","Sigma.7.0","Sigma","2","7","1",3.89582317442453,0.000000000000000000000000076570233010787
