"","uni","metric","metrix","stage","col","ASnormalized.t5_aglo2.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.373291345345592,0.000000000000000000000000000000000000000000000000000000423374857127405
"2","Sigma.1.0","Sigma","2","1","1",5.39925532671989,0.0000000000000000000000000000000000000000000000538158912121439
"3","Connect.1.0","Connect","3","1","1",0.31936732561064,0.0000000000000000926920106511551
"4","Tau1.1.0","Tau1","4","1","1",640.988414523705,0.00000000000000000000000000331921696253561
"5","Tau2.1.0","Tau2","5","1","1",752642.120681853,0.000000000000000000000000160487280773201
"6","NPQ.1.0","NPQ","6","1","1",0.800805867805373,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000873766485723352
"7","qP.1.0","qP","7","1","1",1.24677463341266,0.00000000000000000000000000000000000000000000000000000084674971425481
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000538158912121439
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000423374857127405
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000331921696253561
"11","nTau2.1.0","nTau2","11","1","1",1,0.000000000000000000000000160487280773201
"12","nCon.1.0","nCon","12","1","1",1,0.0000000000000000926920106511551
"13","Fm.1.0","Fm","13","1","1",1996.66098817822,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000873766485723352
"14","Fo.1.0","Fo","14","1","1",1251.32472170211,0.00000000000000000000000000000000000000000000000000000084674971425481
"15","Quant.3.0","Quant","1","3","1",0.0493063564318024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000186559359193896
"16","Sigma.3.0","Sigma","2","3","1",3.14201715833715,0.00000000000000000000000000000109048521118742
"17","Connect.3.0","Connect","3","3","1",0.51596495531103,0.00000000000000132259771211564
"18","Tau1.3.0","Tau1","4","3","1",5345.8392037164,0.00000686607481367169
"19","Tau2.3.0","Tau2","5","3","1",4607983.69718209,0.0000000000641802238124001
"20","NPQ.3.0","NPQ","6","3","1",0.121517990710592,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000688106720083683
"21","qP.3.0","qP","7","3","1",0.291269038714472,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000373118718387786
"22","ABQ.3.0","ABQ","8","3","1",0.418064720372103,0.00000000000000000000000000000109048521118742
"23","qm.3.0","qm","9","3","1",0.867914547051299,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000186559359193896
"24","nTau1.3.0","nTau1","10","3","1",8.33999348910026,0.00000686607481367169
"25","nTau2.3.0","nTau2","11","3","1",6.1224100678919,0.0000000000641802238124001
"26","nCon.3.0","nCon","12","3","1",1.61558466986092,0.00000000000000132259771211564
"27","Fm.3.0","Fm","13","3","1",3206.01082935036,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000688106720083683
"28","Fo.3.0","Fo","14","3","1",3047.93411667419,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000373118718387786
"29","Quant.4.0","Quant","1","4","1",0.0399951142477715,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000686798554899453
"30","Sigma.4.0","Sigma","2","4","1",3.06064083802108,0.00000000000000000000000000423514521745508
"31","Connect.4.0","Connect","3","4","1",0.434285531598557,0.000000000205117959617196
"32","Tau1.4.0","Tau1","4","4","1",2597.67370189634,0.000000495968521579151
"33","Tau2.4.0","Tau2","5","4","1",5772002.30662477,0.000000399188642677327
"34","NPQ.4.0","NPQ","6","4","1",0.166011549363003,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000922337284220338
"35","qP.4.0","qP","7","4","1",0.337854115798962,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000137359710979891
"36","ABQ.4.0","ABQ","8","4","1",0.433136487753311,0.00000000000000000000000000423514521745508
"37","qm.4.0","qm","9","4","1",0.892858179686046,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000686798554899453
"38","nTau1.4.0","nTau1","10","4","1",4.05260632335544,0.000000495968521579151
"39","nTau2.4.0","nTau2","11","4","1",7.66898655817409,0.000000399188642677327
"40","nCon.4.0","nCon","12","4","1",1.35983081790909,0.000000000205117959617196
"41","Fm.4.0","Fm","13","4","1",3083.67342115411,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000922337284220338
"42","Fo.4.0","Fo","14","4","1",2960.34155037223,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000137359710979891
"43","Quant.5.0","Quant","1","5","1",0.0399726662537296,0.000000000000000000000000000000000000000000000000000000000000000000000000000000243217393890378
"44","Sigma.5.0","Sigma","2","5","1",4.17951175309961,0.0000000000000000000000595327980408472
"45","Connect.5.0","Connect","3","5","1",0.0673474391937946,0.497404210534232
"46","Tau1.5.0","Tau1","4","5","1",2024.50279967368,0.0000000000021545831899155
"47","Tau2.5.0","Tau2","5","5","1",10706025.4871088,0.00000220595295018563
"48","NPQ.5.0","NPQ","6","5","1",0.168382998500607,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002475001723762
"49","qP.5.0","qP","7","5","1",0.341012957524148,0.000000000000000000000000000000000000000000000000000000000000000000000000000000486434787780755
"50","ABQ.5.0","ABQ","8","5","1",0.225909593047768,0.0000000000000000000000595327980408472
"51","qm.5.0","qm","9","5","1",0.892918315004804,0.000000000000000000000000000000000000000000000000000000000000000000000000000000243217393890378
"52","nTau1.5.0","nTau1","10","5","1",3.15840778678974,0.0000000000021545831899155
"53","nTau2.5.0","nTau2","11","5","1",14.2245898720228,0.00000220595295018563
"54","nCon.5.0","nCon","12","5","1",0.210877675307028,0.497404210534232
