"","uni","metric","metrix","stage","col","ASnormalized.t10_aglo1.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.387046236376003,0.000000000000000000000000000000000000000000000000000000000893772376605365
"2","Sigma.1.0","Sigma","2","1","1",4.87453356762292,0.0000000000000000000000000000000000000000000000000743811035924969
"3","Connect.1.0","Connect","3","1","1",0.294939319900887,0.00000000000000000886453301180094
"4","Tau1.1.0","Tau1","4","1","1",719.835543731547,0.00000000000000000000000000862857588819842
"5","Tau2.1.0","Tau2","5","1","1",793769.503717791,0.0000000000000000000000173756439004417
"6","NPQ.1.0","NPQ","6","1","1",0.802949318269929,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000214683619940577
"7","qP.1.0","qP","7","1","1",1.47614516222251,0.00000000000000000000000000000000000000000000000000000000178754475321073
"8","ABQ.1.0","ABQ","8","1","1",0,0.0000000000000000000000000000000000000000000000000743811035924969
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000893772376605365
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000862857588819842
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000173756439004417
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000886453301180094
"13","Fm.1.0","Fm","13","1","1",1996.32203440647,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000214683619940577
"14","Fo.1.0","Fo","14","1","1",1223.65310439496,0.00000000000000000000000000000000000000000000000000000000178754475321073
"15","Quant.3.0","Quant","1","3","1",0.0457522597496488,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000152245542144
"16","Sigma.3.0","Sigma","2","3","1",2.9479263707933,0.0000000000000000000000000000000066266891039779
"17","Connect.3.0","Connect","3","3","1",0.49610020363472,0.0000000000000000672452289628295
"18","Tau1.3.0","Tau1","4","3","1",4544.5997490966,0.0000175981581314492
"19","Tau2.3.0","Tau2","5","3","1",4702438.28338434,0.0000000195327121251917
"20","NPQ.3.0","NPQ","6","3","1",0.0833420094524783,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226820857122812
"21","qP.3.0","qP","7","3","1",0.266507003413988,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000304491084287978
"22","ABQ.3.0","ABQ","8","3","1",0.395239292150189,0.0000000000000000000000000000000066266891039779
"23","qm.3.0","qm","9","3","1",0.881791229445771,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000152245542144
"24","nTau1.3.0","nTau1","10","3","1",6.31338614586591,0.0000175981581314492
"25","nTau2.3.0","nTau2","11","3","1",5.92418612879363,0.0000000195327121251917
"26","nCon.3.0","nCon","12","3","1",1.68204159350958,0.0000000000000000672452289628295
"27","Fm.3.0","Fm","13","3","1",3322.37411600005,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226820857122812
"28","Fo.3.0","Fo","14","3","1",3170.3679924593,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000304491084287978
"29","Quant.4.0","Quant","1","4","1",0.0431157104177736,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000259863658437664
