"","uni","metric","metrix","stage","col","ASnormalized.t1_aglo6.002r","pval"
"1","Quant.1.0","Quant","1","1","1",0.376984134955844,0.000000000000000000000000000000000000000000000000000000000936530639556091
"2","Sigma.1.0","Sigma","2","1","1",4.93475885932461,0.000000000000000000000000000000000000000000000000186716121699495
"3","Connect.1.0","Connect","3","1","1",0.316046328809968,0.00000000000000000146712237202989
"4","Tau1.1.0","Tau1","4","1","1",694.795585780859,0.00000000000000000000000000280599266946701
"5","Tau2.1.0","Tau2","5","1","1",904658.137747935,0.0000000000000000000000000108116442538098
"6","NPQ.1.0","NPQ","6","1","1",0.859713069457489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000456844855284633
"7","qP.1.0","qP","7","1","1",1.54921595765482,0.00000000000000000000000000000000000000000000000000000000187306127911218
"8","ABQ.1.0","ABQ","8","1","1",0,0.000000000000000000000000000000000000000000000000186716121699495
"9","qm.1.0","qm","9","1","1",0,0.000000000000000000000000000000000000000000000000000000000936530639556091
"10","nTau1.1.0","nTau1","10","1","1",1,0.00000000000000000000000000280599266946701
"11","nTau2.1.0","nTau2","11","1","1",1,0.0000000000000000000000000108116442538098
"12","nCon.1.0","nCon","12","1","1",1,0.00000000000000000146712237202989
"13","Fm.1.0","Fm","13","1","1",1817.7788360705,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000456844855284633
"14","Fo.1.0","Fo","14","1","1",1132.50505401342,0.00000000000000000000000000000000000000000000000000000000187306127911218
"15","Quant.3.0","Quant","1","3","1",0.0386764973747474,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017614221963861
"16","Sigma.3.0","Sigma","2","3","1",2.84849649464483,0.00000000000000000000000000124028063738157
"17","Connect.3.0","Connect","3","3","1",0.520884257378224,0.0000000000002818692663165
"18","Tau1.3.0","Tau1","4","3","1",7474.19652945396,0.000514313685320243
"19","Tau2.3.0","Tau2","5","3","1",6018500.59391813,0.0000218263709321383
"20","NPQ.3.0","NPQ","6","3","1",0.0822313174892551,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000445304658934833
"21","qP.3.0","qP","7","3","1",0.260272809988855,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000352284439276774
"22","ABQ.3.0","ABQ","8","3","1",0.422768857436189,0.00000000000000000000000000124028063738157
"23","qm.3.0","qm","9","3","1",0.897405503870136,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017614221963861
"24","nTau1.3.0","nTau1","10","3","1",10.7574035909482,0.000514313685320243
